task,episode,iteration,compact_array_recalculation,proposal_entropy_nats,proposal_std_mean,best_cost,best_runnerup_margin,elite_boundary_margin
reach-wall,18,12,True,75.10089165154184,0.621134340763092,1.0121217966079712,0.010344624519348145,0.00010585784912109375
reach-wall,18,13,True,72.57589972606544,0.632607102394104,0.9756197929382324,0.03651309013366699,0.001495957374572754
reach-wall,18,14,True,60.24716702264094,0.6004195809364319,0.9849128723144531,0.004213392734527588,0.0020636320114135742
reach-wall,19,0,True,170.2726239845607,1.0,2.3303003311157227,0.008064746856689453,0.0005412101745605469
reach-wall,19,1,True,165.03801291844934,0.9846192002296448,2.161508798599243,0.03715372085571289,0.0002391338348388672
reach-wall,19,2,True,158.74698831735702,0.9654125571250916,1.9495055675506592,0.006826996803283691,0.0041577816009521484
reach-wall,19,3,True,151.65053602741494,0.9567930102348328,1.7259092330932617,0.0248258113861084,0.0036646127700805664
reach-wall,19,4,True,142.33694671071643,0.8923064470291138,1.5143386125564575,0.06827330589294434,0.00391387939453125
reach-wall,19,5,True,135.00883697935396,0.8756768107414246,1.4335769414901733,0.014274001121520996,0.0001653432846069336
reach-wall,19,6,True,127.45692435275896,0.8297318816184998,1.3040611743927002,0.02966606616973877,0.0009483098983764648
reach-wall,19,7,True,116.28923904553275,0.7754451036453247,1.1929484605789185,0.015603423118591309,0.00014090538024902344
reach-wall,19,8,True,105.93432925828057,0.7401925325393677,1.1594891548156738,0.008761882781982422,0.0037581920623779297
reach-wall,19,9,True,98.95806288407499,0.7260701656341553,1.058459758758545,0.028376221656799316,0.0011200904846191406
reach-wall,19,10,True,86.77414767909184,0.6377190947532654,1.0121138095855713,0.031366586685180664,0.00026035308837890625
reach-wall,19,11,True,80.64698115263903,0.624245822429657,1.0034703016281128,0.005530595779418945,0.0007762908935546875
reach-wall,19,12,True,72.57272664802731,0.5863717198371887,0.9735096096992493,0.000873267650604248,0.0008780956268310547
reach-wall,19,13,True,62.81645322459394,0.5614957213401794,0.9471278190612793,0.0029247403144836426,0.0031822919845581055
reach-wall,19,14,True,45.88895450748189,0.48946431279182434,0.9323413372039795,0.0061013102531433105,5.3882598876953125e-05
reach-wall,20,0,True,170.2726239845607,1.0,2.399263381958008,0.04615044593811035,0.0019347667694091797
reach-wall,20,1,True,167.61496481542403,1.0105394124984741,2.193636417388916,0.022828102111816406,0.002537250518798828
reach-wall,20,2,True,163.07341080683454,0.9970090985298157,1.7926636934280396,0.03860306739807129,0.012478351593017578
reach-wall,20,3,True,151.96304695975564,0.936590850353241,1.4609320163726807,0.13362669944763184,0.0017995834350585938
reach-wall,20,4,True,138.97345976443668,0.8598966598510742,1.3655744791030884,0.027380943298339844,0.0001628398895263672
reach-wall,20,5,True,130.38456379855958,0.8132142424583435,1.0784001350402832,0.07725930213928223,0.005064129829406738
reach-wall,20,6,True,119.89124114825557,0.7689523100852966,1.0387624502182007,0.01753401756286621,0.0024694204330444336
reach-wall,20,7,True,114.64906674113169,0.7392711639404297,0.9729802012443542,0.04427546262741089,0.0006215572357177734
reach-wall,20,8,True,103.36969005904814,0.6842404007911682,0.9230697751045227,0.002749025821685791,0.004288911819458008
reach-wall,20,9,True,92.26403512038686,0.6359468698501587,0.8656545281410217,0.007141172885894775,0.0013933777809143066
reach-wall,20,10,True,87.91160903091146,0.6131410002708435,0.8104300498962402,0.014243662357330322,0.001963496208190918
reach-wall,20,11,True,69.13794430652379,0.5310083031654358,0.8007975816726685,0.0007604360580444336,0.00027674436569213867
reach-wall,20,12,True,59.69241282877923,0.49655571579933167,0.7773215174674988,0.004425168037414551,0.00027066469192504883
reach-wall,20,13,True,55.647190513455215,0.4827471077442169,0.7632983922958374,0.006053507328033447,0.0012305974960327148
reach-wall,20,14,True,43.5549587416303,0.4368516504764557,0.7539858818054199,0.002812027931213379,0.00030475854873657227
reach-wall,21,0,True,170.2726239845607,1.0,2.2939112186431885,0.021559715270996094,4.553794860839844e-05
reach-wall,21,1,True,165.08142481683862,0.9847989678382874,1.827077031135559,0.00790548324584961,0.011495351791381836
reach-wall,21,2,True,161.351580777556,0.9759573340415955,1.3327150344848633,0.17146432399749756,0.007988572120666504
reach-wall,21,3,True,149.43878996952932,0.9057347774505615,1.0513396263122559,0.07514464855194092,0.0015387535095214844
reach-wall,21,4,True,141.75437607791545,0.8773984909057617,1.011621117591858,0.015080690383911133,0.000751495361328125
reach-wall,21,5,True,131.75080473318127,0.8252037763595581,0.8444880247116089,0.026169776916503906,0.0037694573402404785
reach-wall,21,6,True,120.48487373777715,0.7572792172431946,0.7208521962165833,0.0008105635643005371,0.005209088325500488
reach-wall,21,7,True,112.04186943616284,0.7193542718887329,0.6593319773674011,0.007800281047821045,0.0042986273765563965
reach-wall,21,8,True,106.81213157175434,0.6941589117050171,0.6356474757194519,0.006175637245178223,1.5854835510253906e-05
reach-wall,21,9,True,97.14051619857983,0.6633747220039368,0.5974761247634888,0.0023886561393737793,0.0012014508247375488
reach-wall,21,10,True,91.1724537788769,0.6349775195121765,0.5659964680671692,0.011879801750183105,0.0013535618782043457
reach-wall,21,11,True,76.98894213849044,0.5742761492729187,0.545705258846283,0.001652836799621582,0.00103759765625
reach-wall,21,12,True,69.4164842981796,0.5557835698127747,0.5272752642631531,0.0037564635276794434,9.673833847045898e-05
reach-wall,21,13,True,56.18588258687163,0.4943755567073822,0.5249965786933899,0.0007548332214355469,0.0009842514991760254
reach-wall,21,14,True,39.13805470717381,0.4256236255168915,0.512399435043335,0.0009645819664001465,0.0005661845207214355
reach-wall,22,0,True,170.2726239845607,1.0,2.417668104171753,0.11230301856994629,0.001653432846069336
reach-wall,22,1,True,158.7855053291522,0.9414811730384827,2.266500949859619,0.0004050731658935547,0.008345365524291992
reach-wall,22,2,True,152.60295742222718,0.9231024384498596,1.692453384399414,0.08701443672180176,0.019748806953430176
reach-wall,22,3,True,145.71170745929754,0.8941277861595154,1.476310133934021,0.04816854000091553,0.003107309341430664
reach-wall,22,4,True,141.93917743425183,0.8834095001220703,1.2402100563049316,0.020214557647705078,0.017345070838928223
reach-wall,22,5,True,136.58224965048467,0.8790363073348999,1.0634843111038208,0.019023776054382324,0.0017925500869750977
reach-wall,22,6,True,130.16433630191662,0.8549797534942627,0.9543662667274475,0.025126636028289795,0.0007597208023071289
reach-wall,22,7,True,118.59402393882982,0.7713156342506409,0.867316722869873,0.012619197368621826,0.001212775707244873
reach-wall,22,8,True,110.85882584897809,0.7220190167427063,0.8352067470550537,0.007785797119140625,0.0012975335121154785
reach-wall,22,9,True,100.84389680563353,0.685745120048523,0.7885029911994934,0.03598529100418091,0.0002772808074951172
reach-wall,22,10,True,79.21712060629855,0.5750513672828674,0.7728215456008911,0.012458205223083496,0.0025832653045654297
reach-wall,22,11,True,69.89224583465054,0.546909749507904,0.7547561526298523,0.00734257698059082,0.0005422830581665039
reach-wall,22,12,True,52.96231375601147,0.4853614270687103,0.7478536367416382,0.00227433443069458,0.0015985369682312012
reach-wall,22,13,True,34.569815360468226,0.40804019570350647,0.735259473323822,0.0028925538063049316,0.0004995465278625488
reach-wall,22,14,True,25.292045178886706,0.389175683259964,0.724247395992279,0.00664067268371582,1.4483928680419922e-05
reach-wall,23,0,True,170.2726239845607,1.0,1.7638734579086304,0.08093297481536865,0.0028722286224365234
reach-wall,23,1,True,165.16206614286858,0.9829654693603516,1.3738871812820435,0.12272238731384277,0.009282112121582031
reach-wall,23,2,True,161.44712951280857,0.9751504063606262,1.125502109527588,0.05081486701965332,0.0045545101165771484
reach-wall,23,3,True,149.8129533872667,0.9100626707077026,0.823322057723999,0.0022402405738830566,0.002400219440460205
reach-wall,23,4,True,142.63982584925319,0.8707290887832642,0.6743578910827637,0.024969041347503662,0.002304255962371826
reach-wall,23,5,True,133.5106243853444,0.8378480672836304,0.5575335621833801,0.0223810076713562,0.002894580364227295
reach-wall,23,6,True,125.13066028688309,0.8008860945701599,0.44374802708625793,0.025993257761001587,0.0007491707801818848
reach-wall,23,7,True,118.68814542252414,0.7864812612533569,0.4113789200782776,0.009732812643051147,0.0022278428077697754
reach-wall,23,8,True,107.38578440082497,0.7187318205833435,0.3816182613372803,0.013617843389511108,0.0006341636180877686
reach-wall,23,9,True,99.83500144645899,0.6943967938423157,0.38188204169273376,0.004363566637039185,8.097290992736816e-05
reach-wall,23,10,True,82.76987872753392,0.6022359728813171,0.37222763895988464,0.002030283212661743,0.002595752477645874
reach-wall,23,11,True,67.49843825082284,0.5425669550895691,0.37141770124435425,0.0007149577140808105,0.0004010796546936035
reach-wall,23,12,True,48.28947557789426,0.45991039276123047,0.3662962019443512,0.0002776980400085449,0.0007004141807556152
reach-wall,23,13,True,34.17239629202185,0.4214491844177246,0.366502583026886,0.0002745091915130615,0.0009862184524536133
reach-wall,23,14,True,18.38503254867624,0.4006657302379608,0.36228758096694946,0.0019407868385314941,0.00041678547859191895
reach-wall,24,0,True,170.2726239845607,1.0,1.6935255527496338,0.06969177722930908,0.0004775524139404297
reach-wall,24,1,True,164.73858979598754,0.9820194840431213,1.2174090147018433,0.07672083377838135,0.0034188032150268555
reach-wall,24,2,True,165.139926882256,1.0093817710876465,0.939033567905426,0.0029845833778381348,0.0011168718338012695
reach-wall,24,3,True,156.23683250848913,0.9642162919044495,0.7469338178634644,0.0077953338623046875,0.0008904933929443359
reach-wall,24,4,True,146.46285514340772,0.9109570384025574,0.6185644268989563,0.034224629402160645,0.00032335519790649414
reach-wall,24,5,True,138.3187410745933,0.870038628578186,0.5483355522155762,0.0036559700965881348,0.0007877349853515625
reach-wall,24,6,True,128.9832513769482,0.8050790429115295,0.4467306137084961,0.016963422298431396,0.013051629066467285
reach-wall,24,7,True,124.28922188161421,0.8099443912506104,0.4184289276599884,0.006186753511428833,0.0016769468784332275
reach-wall,24,8,True,110.44363834615574,0.7428743839263916,0.3904416561126709,0.008852481842041016,0.0001119375228881836
reach-wall,24,9,True,95.15479629188863,0.6684252619743347,0.37399497628211975,0.016521364450454712,1.3560056686401367e-05
reach-wall,24,10,True,78.50868309831193,0.5955324769020081,0.37535712122917175,0.0031416714191436768,0.00015491247177124023
reach-wall,24,11,True,59.98920930995253,0.4989887773990631,0.37480127811431885,0.0015270411968231201,0.00032532215118408203
reach-wall,24,12,True,46.24486887088125,0.4560706913471222,0.365623414516449,0.003669232130050659,0.0001450181007385254
reach-wall,24,13,True,28.280937618904844,0.4098343253135681,0.3628145158290863,0.0027267634868621826,4.827976226806641e-06
reach-wall,24,14,True,14.971904529544634,0.3713286817073822,0.3624427914619446,0.00024083256721496582,0.0006597638130187988
reach-wall,25,0,True,170.2726239845607,1.0,2.1283810138702393,0.047528743743896484,0.0030374526977539062
reach-wall,25,1,True,169.14177560606078,1.0200241804122925,1.886686086654663,0.03808248043060303,0.004939436912536621
reach-wall,25,2,True,163.13982160108785,0.990723729133606,1.6789076328277588,0.002650022506713867,0.023139357566833496
reach-wall,25,3,True,156.22544359810112,0.9564111232757568,1.546627163887024,0.0030536651611328125,0.001421809196472168
reach-wall,25,4,True,152.39628663539622,0.9339800477027893,1.4234074354171753,0.010367870330810547,0.0005328655242919922
reach-wall,25,5,True,148.12382506131556,0.9061965346336365,1.224143385887146,0.02940821647644043,0.018284320831298828
reach-wall,25,6,True,148.21368935196566,0.9217823147773743,1.0028200149536133,0.03740990161895752,0.0007277727127075195
reach-wall,25,7,True,143.89954608730295,0.9152432680130005,0.8555085062980652,0.03935039043426514,0.0036301612854003906
reach-wall,25,8,True,137.70673067224243,0.8855929970741272,0.7853949666023254,0.030441880226135254,0.0005333423614501953
reach-wall,25,9,True,127.88934138975452,0.8467076420783997,0.7656859755516052,0.004598736763000488,0.003634512424468994
reach-wall,25,10,True,118.57102588880619,0.8061695098876953,0.6992066502571106,0.006141185760498047,0.002611815929412842
reach-wall,25,11,True,106.59485071293105,0.7441976070404053,0.6641930341720581,7.468461990356445e-05,0.00018155574798583984
reach-wall,25,12,True,95.96299344429526,0.6713525056838989,0.6333447694778442,0.010797619819641113,0.0029942989349365234
reach-wall,25,13,True,83.36391277247394,0.6082033514976501,0.6036341190338135,0.007141172885894775,0.0012484192848205566
reach-wall,25,14,True,74.35146082385418,0.5585680603981018,0.5790857076644897,0.014063358306884766,0.0005072951316833496
reach-wall,26,0,True,170.2726239845607,1.0,2.139726400375366,0.0009419918060302734,0.0020818710327148438
reach-wall,26,1,True,156.57117953093763,0.9197328090667725,1.730104923248291,0.0132826566696167,0.015282273292541504
reach-wall,26,2,True,149.00966768984495,0.897086501121521,1.2682130336761475,0.04224288463592529,0.007187008857727051
reach-wall,26,3,True,137.4033000611348,0.8414508700370789,1.074248194694519,0.04491996765136719,0.0013512372970581055
reach-wall,26,4,True,127.67496241699733,0.7873286008834839,0.8607383370399475,0.006314218044281006,0.011141836643218994
reach-wall,26,5,True,120.88308203312965,0.767259955406189,0.6511126756668091,0.1329120397567749,0.004671335220336914
reach-wall,26,6,True,115.97437008926914,0.7470372915267944,0.6360747814178467,0.017966270446777344,0.004155278205871582
reach-wall,26,7,True,108.77676916424527,0.7022640705108643,0.6123140454292297,0.003299415111541748,0.0013551115989685059
reach-wall,26,8,True,99.01599153954741,0.6607539653778076,0.5682732462882996,0.01775503158569336,8.463859558105469e-05
reach-wall,26,9,True,91.82328020824562,0.6321543455123901,0.5542892813682556,0.0011387467384338379,0.00015461444854736328
reach-wall,26,10,True,82.00568064925496,0.5751956701278687,0.5289121866226196,0.0014371275901794434,0.0002830624580383301
reach-wall,26,11,True,69.01925616685173,0.5253154635429382,0.5143852829933167,0.0017740130424499512,0.00015163421630859375
reach-wall,26,12,True,58.99706912400312,0.4890977740287781,0.4951411485671997,0.004761695861816406,0.0005363225936889648
reach-wall,26,13,True,46.31295061703272,0.44259005784988403,0.4866379201412201,0.003562837839126587,0.0006552934646606445
reach-wall,26,14,True,34.385406361014226,0.4049408733844757,0.4837365746498108,0.0018481314182281494,8.320808410644531e-05
reach-wall,27,0,True,170.2726239845607,1.0,1.77815580368042,0.07687103748321533,0.006853818893432617
reach-wall,27,1,True,167.04337236500857,1.0132652521133423,1.3912750482559204,0.07772302627563477,0.003897547721862793
reach-wall,27,2,True,158.09610590575485,0.9722961187362671,1.1057583093643188,0.0938805341720581,0.000644683837890625
reach-wall,27,3,True,145.49071256085205,0.9048148989677429,0.8815609216690063,0.015253722667694092,0.0036186575889587402
reach-wall,27,4,True,135.7727895638243,0.8545284271240234,0.6810351014137268,0.00691986083984375,0.006757080554962158
reach-wall,27,5,True,127.69125505738572,0.8064521551132202,0.5653176307678223,0.01092076301574707,0.0016204118728637695
reach-wall,27,6,True,122.49348381442506,0.7730274796485901,0.4771566092967987,0.018547773361206055,0.0008112192153930664
reach-wall,27,7,True,116.06796560165868,0.7501259446144104,0.4648754596710205,0.0007548928260803223,0.00013625621795654297
reach-wall,27,8,True,111.13357190192448,0.7356059551239014,0.4350478947162628,0.02383732795715332,0.00023937225341796875
reach-wall,27,9,True,97.81576568072242,0.6782292723655701,0.4324893653392792,0.0042923688888549805,0.00019249320030212402
reach-wall,27,10,True,75.93719167002709,0.5704808831214905,0.4257570207118988,0.001037001609802246,3.5315752029418945e-05
reach-wall,27,11,True,57.49145636010961,0.4888913333415985,0.41893547773361206,0.0019037127494812012,0.00035184621810913086
reach-wall,27,12,True,38.820578679370236,0.42971155047416687,0.40897098183631897,0.004504293203353882,9.912252426147461e-05
reach-wall,27,13,True,23.911764130642915,0.3851013779640198,0.40766507387161255,0.0006788969039916992,0.00011476874351501465
reach-wall,27,14,True,7.403673974716748,0.3480110466480255,0.40142711997032166,0.0018265843391418457,2.4110078811645508e-05
reach-wall,28,0,True,170.2726239845607,1.0,2.257477283477783,0.05115485191345215,0.020850181579589844
reach-wall,28,1,True,160.43787644372307,0.9456226229667664,1.7594116926193237,0.031944870948791504,0.004240632057189941
reach-wall,28,2,True,156.6113719395466,0.9464446306228638,1.3688427209854126,0.03449809551239014,0.0010991096496582031
reach-wall,28,3,True,151.58260167500455,0.9379798769950867,0.9797147512435913,1.6570091247558594e-05,0.00842583179473877
reach-wall,28,4,True,145.33376588949073,0.9138895273208618,0.7560184597969055,0.04525047540664673,0.006991922855377197
reach-wall,28,5,True,138.08995145077657,0.8826371431350708,0.5832759141921997,0.01678454875946045,0.0060787200927734375
reach-wall,28,6,True,124.05672632153596,0.7969691753387451,0.49482840299606323,0.020364463329315186,0.0006693005561828613
reach-wall,28,7,True,116.76894100142448,0.7648399472236633,0.465492844581604,0.005999237298965454,0.0018606185913085938
reach-wall,28,8,True,109.03945960478384,0.7437977194786072,0.4503878951072693,0.0022350549697875977,0.0012677311897277832
reach-wall,28,9,True,99.13007115801318,0.6911910176277161,0.4265739619731903,0.007502138614654541,0.00011247396469116211
reach-wall,28,10,True,81.27886925498933,0.5927181839942932,0.4259059429168701,0.000819087028503418,9.331107139587402e-05
reach-wall,28,11,True,68.08206747677255,0.5439744591712952,0.4198625981807709,0.005779266357421875,0.0015922486782073975
reach-wall,28,12,True,53.700296109968775,0.4801236391067505,0.4111103117465973,0.0006419718265533447,0.0003529787063598633
reach-wall,28,13,True,37.73982515862935,0.4320506453514099,0.40736621618270874,0.003127574920654297,1.52587890625e-05
reach-wall,28,14,True,16.414546978386696,0.3797711730003357,0.40410831570625305,0.002170741558074951,0.000294417142868042
reach-wall,29,0,True,170.2726239845607,1.0,2.14113187789917,0.14011383056640625,0.018590688705444336
reach-wall,29,1,True,159.4801946266598,0.936960756778717,1.7912588119506836,0.0014600753784179688,0.002723097801208496
reach-wall,29,2,True,149.56637078861007,0.8895253539085388,1.542210578918457,0.025015830993652344,0.010818719863891602
reach-wall,29,3,True,139.52646430581132,0.8628628849983215,1.2361035346984863,0.0309600830078125,0.000102996826171875
reach-wall,29,4,True,132.86887826920724,0.830435037612915,1.1222660541534424,0.00972747802734375,0.008136272430419922
reach-wall,29,5,True,121.93108387244544,0.792965292930603,0.9866485595703125,0.004411160945892334,0.003052234649658203
reach-wall,29,6,True,113.21853902733433,0.7530292272567749,0.8375499844551086,0.013166964054107666,9.60230827331543e-05
reach-wall,29,7,True,106.61674990844831,0.726940393447876,0.7250407338142395,0.012244999408721924,0.00043141841888427734
reach-wall,29,8,True,97.32099469046307,0.6831220984458923,0.7180256247520447,0.0024591684341430664,0.004307806491851807
reach-wall,29,9,True,85.2738385636813,0.6425959467887878,0.6792082190513611,0.016613245010375977,0.0013025403022766113
reach-wall,29,10,True,74.88347103946737,0.6109339594841003,0.649614691734314,0.009927153587341309,3.30805778503418e-05
reach-wall,29,11,True,66.76993810935252,0.583142876625061,0.6349415183067322,0.005770325660705566,0.00019675493240356445
reach-wall,29,12,True,61.33857706736141,0.5683584213256836,0.6169013381004333,0.00042575597763061523,0.00023484230041503906
reach-wall,29,13,True,43.28315191026684,0.49684271216392517,0.6086825728416443,0.0011496543884277344,0.00016540288925170898
reach-wall,29,14,True,29.43009326175312,0.4441503584384918,0.5911386609077454,0.006643891334533691,0.00030362606048583984
reach-wall,30,0,True,170.2726239845607,1.0,2.0454320907592773,0.09225654602050781,0.016402244567871094
reach-wall,30,1,True,160.21760510775124,0.9512013792991638,1.6609961986541748,0.0022646188735961914,0.00017726421356201172
reach-wall,30,2,True,149.4619334237039,0.8891394734382629,0.9789287447929382,0.22471243143081665,0.0051059722900390625
reach-wall,30,3,True,133.90812183214064,0.7983162999153137,0.7380907535552979,0.09999257326126099,0.008543908596038818
reach-wall,30,4,True,125.73162253055821,0.7802724838256836,0.6582497358322144,0.00020885467529296875,0.004202127456665039
reach-wall,30,5,True,120.62249557104008,0.7736168503761292,0.495252400636673,0.05542728304862976,0.00156402587890625
reach-wall,30,6,True,112.34783631186689,0.7504165768623352,0.48901695013046265,0.008726328611373901,0.0012370944023132324
reach-wall,30,7,True,98.40946764213083,0.6931676268577576,0.44932690262794495,0.00809749960899353,0.0007600486278533936
reach-wall,30,8,True,89.68226747058696,0.6599456667900085,0.4255940318107605,0.00895664095878601,0.0012659430503845215
reach-wall,30,9,True,79.82251958600853,0.6214974522590637,0.417091429233551,0.0011681914329528809,6.172060966491699e-05
reach-wall,30,10,True,66.3976801171784,0.5599163174629211,0.4095931053161621,0.002956181764602661,0.00095367431640625
reach-wall,30,11,True,50.26530268988928,0.49267324805259705,0.40463438630104065,0.0017788410186767578,0.00012245774269104004
reach-wall,30,12,True,28.28596871591659,0.4130919277667999,0.4048475921154022,4.458427429199219e-05,0.00028184056282043457
reach-wall,30,13,True,7.554806452139313,0.3521483838558197,0.40274548530578613,0.0002828836441040039,1.2755393981933594e-05
reach-wall,30,14,True,-10.164632724236034,0.305372416973114,0.4006694257259369,0.00042247772216796875,0.0003005564212799072
reach-wall,31,0,True,170.2726239845607,1.0,1.818924069404602,0.0915905237197876,0.008842229843139648
reach-wall,31,1,True,163.86714031903784,0.9746478796005249,1.4430186748504639,0.07848477363586426,0.00245821475982666
reach-wall,31,2,True,154.15355353569348,0.9263898730278015,1.1986780166625977,0.0010495185852050781,0.003466367721557617
reach-wall,31,3,True,142.3440417348756,0.859201192855835,0.8099961280822754,0.06300103664398193,0.001792311668395996
reach-wall,31,4,True,135.1276369947005,0.8252846002578735,0.6872179508209229,0.019148945808410645,0.002441585063934326
reach-wall,31,5,True,122.52476349189772,0.7533848285675049,0.5785058736801147,0.013526499271392822,0.004330575466156006
reach-wall,31,6,True,114.69885843453855,0.7266821265220642,0.5431118011474609,0.0060784220695495605,0.0005245804786682129
reach-wall,31,7,True,105.13588897259265,0.6901805400848389,0.5108280777931213,0.012234628200531006,0.0006532669067382812
reach-wall,31,8,True,96.79758904678505,0.6382142305374146,0.5155459642410278,0.00047510862350463867,0.0005474090576171875
reach-wall,31,9,True,83.8899908347306,0.5657083988189697,0.50005704164505,0.004650771617889404,0.0003707408905029297
reach-wall,31,10,True,70.49116172693724,0.5207328796386719,0.4976006746292114,0.0026375651359558105,0.0005334615707397461
reach-wall,31,11,True,53.79568576098723,0.4675237536430359,0.4930194616317749,8.180737495422363e-05,0.00038617849349975586
reach-wall,31,12,True,37.37939356960783,0.4168457090854645,0.4894644021987915,0.002028167247772217,6.666779518127441e-05
reach-wall,31,13,True,23.801134091475227,0.3769633173942566,0.48850858211517334,0.0015977323055267334,3.403425216674805e-05
reach-wall,31,14,True,8.24858155413439,0.3483622670173645,0.4877418875694275,0.00048729777336120605,3.3289194107055664e-05
