task,episode,arm,iteration,proposal_mean_delta_l2,proposal_mean_delta_rms,proposal_std_delta_l2,proposal_std_delta_rms,native_proposal_entropy_nats,arm_proposal_entropy_nats,proposal_entropy_delta_nats,native_best_runnerup_margin,arm_best_runnerup_margin,best_runnerup_margin_delta,native_elite_boundary_margin,arm_elite_boundary_margin,elite_boundary_margin_delta,same_candidate_actions_verified,shared_population_elite_overlap_count,shared_population_cost_delta_mean,shared_population_cost_delta_rms
reach-wall,2,matched_random_fixed_rank4,4,8.760216379727865e-07,7.996946866338657e-08,6.187122908838598e-07,5.648044638713133e-08,147.66351004718388,147.66350859631072,-1.450873156727539e-06,0.05198836326599121,0.05187976360321045,-0.00010859966278076172,0.004616498947143555,0.0046814680099487305,6.496906280517578e-05,,,,
reach-wall,2,matched_random_fixed_rank4,5,1.232525117226664e-06,1.1251363489945717e-07,5.322864979354069e-07,4.8590886995774896e-08,139.29960747733242,139.29960548463558,-1.992696837760377e-06,0.003751039505004883,0.0036606788635253906,-9.036064147949219e-05,0.00019741058349609375,0.0001302957534790039,-6.711483001708984e-05,,,,
reach-wall,2,matched_random_fixed_rank4,6,1.6706424034239494e-06,1.5250808831332385e-07,5.519467347101014e-07,5.038561285700702e-08,130.25046671446597,130.25046473294347,-1.9815225016373006e-06,0.11263740062713623,0.1124962568283081,-0.000141143798828125,0.0014074444770812988,0.0014113783836364746,3.933906555175781e-06,,,,
reach-wall,2,matched_random_fixed_rank4,7,2.066183157664271e-06,1.886158538983291e-07,6.833445720552266e-07,6.238053944389367e-08,124.9355701519566,124.93556788516943,-2.2667871633075265e-06,0.03180694580078125,0.0317344069480896,-7.253885269165039e-05,0.002191901206970215,0.002213120460510254,2.1219253540039062e-05,,,,
reach-wall,2,matched_random_fixed_rank4,8,2.331800372453234e-06,2.1286327726526403e-07,8.213230240059298e-07,7.497619120773413e-08,115.01780178600816,115.01779901739582,-2.7686123473813495e-06,0.004838705062866211,0.004830837249755859,-7.867813110351562e-06,0.00017571449279785156,0.0002884864807128906,0.00011277198791503906,,,,
reach-wall,2,matched_random_fixed_rank4,9,2.3805042243801467e-06,2.1730931032155763e-07,7.904641157314089e-07,7.215917118074447e-08,108.1111767939881,108.1111741783796,-2.615608494238586e-06,0.0012345314025878906,0.0011481642723083496,-8.636713027954102e-05,0.0010097622871398926,0.0009025335311889648,-0.00010722875595092773,,,,
reach-wall,2,matched_random_fixed_rank4,10,2.245522055086325e-06,2.0498718049102307e-07,7.411736318734817e-07,6.765958620085599e-08,96.23842145417734,96.23841851985831,-2.9343190277586473e-06,0.013688504695892334,0.013667464256286621,-2.104043960571289e-05,3.534555435180664e-05,6.276369094848633e-05,2.7418136596679688e-05,,,,
reach-wall,2,matched_random_fixed_rank4,11,1.152565144529435,0.10521432144216226,0.9251750978128873,0.08445654511902781,75.900485348961,75.90721569194709,0.006730342986088544,0.0015634894371032715,0.0023766756057739258,0.0008131861686706543,0.00026679039001464844,0.0006771087646484375,0.00041031837463378906,,,,
reach-wall,2,matched_random_fixed_rank4,12,1.7459861581549407,0.15938600065220723,1.236265864067485,0.11285511680389616,59.780707476173916,59.52929341746619,-0.2514140587077236,0.0032413601875305176,0.0017921924591064453,-0.0014491677284240723,0.0015236735343933105,0.0008513927459716797,-0.0006722807884216309,,,,
reach-wall,2,matched_random_fixed_rank4,13,2.3954164807513205,0.218670606854523,1.734250032368081,0.1583146438470104,54.52470254194339,53.47592586058809,-1.0487766813552994,0.006935596466064453,0.005116522312164307,-0.0018190741539001465,0.0011763572692871094,0.0001074671745300293,-0.00106889009475708,,,,
reach-wall,2,matched_random_fixed_rank4,14,2.6687332225704763,0.2436208976608842,2.1258660679129817,0.19406413327179156,34.608005778706705,38.05261639849948,3.444610619792776,0.002263963222503662,0.00031566619873046875,-0.0019482970237731934,6.443262100219727e-05,0.00038176774978637695,0.0003173351287841797,,,,
reach-wall,3,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.40804576873779297,0.40664005279541016,-0.0014057159423828125,0.0004546642303466797,0.00041985511779785156,-3.4809112548828125e-05,True,10.0,0.00042765061060587566,0.0005905014121855051
reach-wall,3,fixed_rank4,1,0.0,0.0,0.0,0.0,165.2552715192358,165.2552715192358,0.0,0.03700399398803711,0.03757047653198242,0.0005664825439453125,0.02631521224975586,0.02533268928527832,-0.000982522964477539,,,,
reach-wall,3,fixed_rank4,2,0.0,0.0,0.0,0.0,158.75576522949098,158.75576522949098,0.0,0.18253719806671143,0.18322527408599854,0.0006880760192871094,0.000542759895324707,0.0009368658065795898,0.0003941059112548828,,,,
reach-wall,3,fixed_rank4,3,0.0,0.0,0.0,0.0,151.98164004184207,151.98164004184207,0.0,0.0415874719619751,0.041483402252197266,-0.00010406970977783203,0.005583763122558594,0.004656195640563965,-0.0009275674819946289,,,,
reach-wall,3,fixed_rank4,4,5.563894414380121e-07,5.079117463888314e-08,6.005001568677987e-07,5.481791361698069e-08,140.06634227065243,140.06634341947483,1.148822406094041e-06,0.08086121082305908,0.08016622066497803,-0.0006949901580810547,0.0019491910934448242,0.0026456117630004883,0.0006964206695556641,,,,
reach-wall,3,fixed_rank4,5,7.872856213156846e-07,7.186901566567842e-08,6.07850493620966e-07,5.54889044911422e-08,128.8322987634017,128.83229903955097,2.7614927944341616e-07,0.02253544330596924,0.02247321605682373,-6.222724914550781e-05,0.0004972219467163086,0.0002624988555908203,-0.00023472309112548828,,,,
reach-wall,3,fixed_rank4,6,9.99953133959046e-07,9.128281465289244e-08,6.371880100138575e-07,5.816704107606957e-08,119.507329843518,119.50732990144951,5.79315155846416e-08,0.020379066467285156,0.02049386501312256,0.00011479854583740234,0.004936575889587402,0.0052340030670166016,0.0002974271774291992,,,,
reach-wall,3,fixed_rank4,7,1.3245712193997298e-06,1.2091625598122607e-07,7.76184594225395e-07,7.085563517420716e-08,112.0307249105832,112.03072471170435,-1.9887885116531834e-07,0.018138110637664795,0.017145156860351562,-0.0009929537773132324,0.002621173858642578,0.002066493034362793,-0.0005546808242797852,,,,
reach-wall,3,fixed_rank4,8,1.7988622557472152e-06,1.642129058862295e-07,9.324543751493643e-07,8.512104918561523e-08,99.51428716321881,99.51428611146419,-1.0517546229493746e-06,0.0257948637008667,0.025877296924591064,8.243322372436523e-05,0.0009905099868774414,0.0005978941917419434,-0.00039261579513549805,,,,
reach-wall,3,fixed_rank4,9,2.0249636465454335e-06,1.8485304455680867e-07,1.0975643456624882e-06,1.0019345840545704e-07,93.63243169732529,93.63243082244247,-8.748828150828558e-07,0.008479833602905273,0.00839078426361084,-8.90493392944336e-05,0.000371396541595459,0.00023704767227172852,-0.00013434886932373047,,,,
reach-wall,3,fixed_rank4,10,2.269457887466854e-06,2.071722130456028e-07,1.0925775367747482e-06,9.973822711915995e-08,83.90685878526739,83.90685851614231,-2.6912508133136726e-07,0.014465689659118652,0.014620721340179443,0.00015503168106079102,0.0008641481399536133,0.0010523200035095215,0.0001881718635559082,,,,
reach-wall,3,fixed_rank4,11,2.578283077295814e-06,2.3536396684479217e-07,1.1238281509259226e-06,1.0259100483690801e-07,77.96082115832573,77.96082232440676,1.166081034398303e-06,0.008674323558807373,0.008192896842956543,-0.0004814267158508301,0.00024902820587158203,0.0004608035087585449,0.0002117753028869629,,,,
reach-wall,3,fixed_rank4,12,1.3431538394514597,0.12261260934453948,1.1957058851466438,0.10915251423941635,64.77237267149124,66.62204360612773,1.8496709346364923,0.0015799403190612793,0.002652108669281006,0.0010721683502197266,0.0003197193145751953,3.6835670471191406e-05,-0.0002828836441040039,,,,
reach-wall,3,fixed_rank4,13,1.3055300970882353,0.11917804727952268,1.1839111471344104,0.10807580689455572,54.077753577769215,55.92742499793911,1.8496714201698978,0.007698953151702881,0.005093395709991455,-0.0026055574417114258,2.378225326538086e-05,0.0001055598258972168,8.177757263183594e-05,,,,
reach-wall,3,fixed_rank4,14,1.8334049464066735,0.16736620769808086,1.6232473431967138,0.14818153104652837,46.68944390445266,49.23010689494948,2.54066299049682,0.007791996002197266,0.0073702335357666016,-0.00042176246643066406,0.0010647773742675781,0.0026311278343200684,0.0015663504600524902,,,,
reach-wall,3,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.40804576873779297,0.4071028232574463,-0.0009429454803466797,0.0004546642303466797,0.0004634857177734375,8.821487426757812e-06,True,10.0,0.0005798053741455078,0.0007661360195178772
reach-wall,3,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,165.2552715192358,165.2552715192358,0.0,0.03700399398803711,0.03746628761291504,0.0004622936248779297,0.02631521224975586,0.025538921356201172,-0.0007762908935546875,,,,
reach-wall,3,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,158.75576522949098,158.75576522949098,0.0,0.18253719806671143,0.1821213960647583,-0.000415802001953125,0.000542759895324707,0.0006556510925292969,0.00011289119720458984,,,,
reach-wall,3,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,151.98164004184207,151.98164004184207,0.0,0.0415874719619751,0.04141533374786377,-0.00017213821411132812,0.005583763122558594,0.005956292152404785,0.0003725290298461914,,,,
reach-wall,3,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,140.06634227065243,140.06634227065243,0.0,0.08086121082305908,0.08081555366516113,-4.565715789794922e-05,0.0019491910934448242,0.00198519229888916,3.600120544433594e-05,,,,
reach-wall,3,matched_random_fixed_rank4,5,0.0,0.0,0.0,0.0,128.8322987634017,128.8322987634017,0.0,0.02253544330596924,0.02267611026763916,0.00014066696166992188,0.0004972219467163086,0.0004385709762573242,-5.8650970458984375e-05,,,,
reach-wall,3,matched_random_fixed_rank4,6,6.632987921327913e-07,6.055061846951001e-08,3.8325253574883e-07,3.498600984178155e-08,119.507329843518,119.50732966634537,-1.771726232391302e-07,0.020379066467285156,0.02005290985107422,-0.0003261566162109375,0.004936575889587402,0.004809975624084473,-0.0001266002655029297,,,,
reach-wall,3,matched_random_fixed_rank4,7,9.524019940936247e-07,8.694200932966337e-08,5.998064447217802e-07,5.4754586651849084e-08,112.0307249105832,112.03072471762559,-1.9295761433113512e-07,0.018138110637664795,0.017860829830169678,-0.0002772808074951172,0.002621173858642578,0.002161860466003418,-0.00045931339263916016,,,,
reach-wall,3,matched_random_fixed_rank4,8,1.6873665653585284e-06,1.5403478843781353e-07,8.293604010962398e-07,7.570989999699047e-08,99.51428716321881,99.51428643715855,-7.260602643555103e-07,0.0257948637008667,0.025896966457366943,0.00010210275650024414,0.0009905099868774414,0.0009840130805969238,-6.496906280517578e-06,,,,
reach-wall,3,matched_random_fixed_rank4,9,1.9237745458519783e-06,1.756157857195642e-07,1.0762156709694367e-06,9.824459995508636e-08,93.63243169732529,93.63243067572748,-1.0215978107908086e-06,0.008479833602905273,0.008504331111907959,2.4497509002685547e-05,0.000371396541595459,0.0003038644790649414,-6.753206253051758e-05,,,,
reach-wall,3,matched_random_fixed_rank4,10,2.381261973643756e-06,2.1737848304899292e-07,9.749163714809576e-07,8.899728139020112e-08,83.90685878526739,83.90685850664745,-2.7861993601163704e-07,0.014465689659118652,0.0145072340965271,4.1544437408447266e-05,0.0008641481399536133,0.0008673667907714844,3.2186508178710938e-06,,,,
reach-wall,3,matched_random_fixed_rank4,11,2.553680385873392e-06,2.331180586668923e-07,1.0850255735753494e-06,9.90488303528667e-08,77.96082115832573,77.96082154363984,3.853141095078172e-07,0.008674323558807373,0.008669257164001465,-5.066394805908203e-06,0.00024902820587158203,0.00023621320724487305,-1.2814998626708984e-05,,,,
reach-wall,3,matched_random_fixed_rank4,12,2.6761615356775025e-06,2.4429900676970575e-07,8.941317576468108e-07,8.162268884081677e-08,64.77237267149123,64.7723731913144,5.198231747272075e-07,0.0015799403190612793,0.001687765121459961,0.00010782480239868164,0.0003197193145751953,0.0003122091293334961,-7.510185241699219e-06,,,,
reach-wall,3,matched_random_fixed_rank4,13,2.972504267582376e-06,2.713512732725399e-07,9.177077045034699e-07,8.37748684921393e-08,54.077753577769215,54.07775532305112,1.7452819065510994e-06,0.007698953151702881,0.007737100124359131,3.814697265625e-05,2.378225326538086e-05,1.1742115020751953e-05,-1.2040138244628906e-05,,,,
reach-wall,3,matched_random_fixed_rank4,14,1.1201496368269386,0.10225520397855563,0.8624473863712323,0.07873031469614959,46.68944390445266,45.86949917589723,-0.8199447285554271,0.007791996002197266,0.009697496891021729,0.0019055008888244629,0.0010647773742675781,0.0012276768684387207,0.00016289949417114258,,,,
