task,episode,arm,component,score_change_mean,score_change_rms,centered_score_change_rms,native_elite_overlap_count,best_runnerup_margin,elite_boundary_margin
reach-wall,28,fixed_rank4,centered_only,-2.4771690368652345e-06,2.3044126961806497e-05,2.2910596260129357e-05,10,0.05126166343688965,0.020888090133666992
reach-wall,28,matched_random_fixed_rank4,full,0.0006045055389404297,0.0006840817271725579,0.0003202200225497002,10,0.0510859489440918,0.020639896392822266
reach-wall,28,matched_random_fixed_rank4,cached_full,0.0006045055389404297,0.0006840817271725579,0.0003202200225497002,10,0.0510859489440918,0.020639896392822266
reach-wall,28,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.05115485191345215,0.020850181579589844
reach-wall,28,matched_random_fixed_rank4,mean_only,0.0006061617533365886,0.000690097825707285,0.0003298529033339482,10,0.050865888595581055,0.020606279373168945
reach-wall,28,matched_random_fixed_rank4,centered_only,-1.685619354248047e-06,5.424311563812205e-05,5.421691877563004e-05,10,0.05137753486633301,0.020882606506347656
reach-wall,29,fixed_rank4,full,0.0006382115681966146,0.0007417517078226186,0.0003779968125233191,10,0.1396617889404297,0.018226146697998047
reach-wall,29,fixed_rank4,cached_full,0.0006382115681966146,0.0007417517078226186,0.0003779968125233191,10,0.1396617889404297,0.018226146697998047
reach-wall,29,fixed_rank4,zero,0.0,0.0,0.0,10,0.14011383056640625,0.018590688705444336
reach-wall,29,fixed_rank4,mean_only,0.0006356541315714518,0.0007358048725559996,0.00037061116482547344,10,0.13965964317321777,0.01825857162475586
reach-wall,29,fixed_rank4,centered_only,2.6051203409830727e-06,1.7976233848179223e-05,1.778646483631361e-05,10,0.14011597633361816,0.018557310104370117
reach-wall,29,matched_random_fixed_rank4,full,0.00054978609085083,0.0006632852198495678,0.00037105597580129645,10,0.13962578773498535,0.017989158630371094
reach-wall,29,matched_random_fixed_rank4,cached_full,0.00054978609085083,0.0006632852198495678,0.00037105597580129645,10,0.13962578773498535,0.017989158630371094
reach-wall,29,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.14011383056640625,0.018590688705444336
reach-wall,29,matched_random_fixed_rank4,mean_only,0.0005408517519632975,0.0006472699503099419,0.00035558089230506516,10,0.13949322700500488,0.017998456954956055
reach-wall,29,matched_random_fixed_rank4,centered_only,8.991559346516927e-06,4.615123970264644e-05,4.5266861903706036e-05,10,0.14024782180786133,0.018578767776489258
reach-wall,30,fixed_rank4,full,0.0010515578587849935,0.0010927298596805181,0.000297127272166196,10,0.09184885025024414,0.016770362854003906
reach-wall,30,fixed_rank4,cached_full,0.0010515578587849935,0.0010927298596805181,0.000297127272166196,10,0.09184885025024414,0.016770362854003906
reach-wall,30,fixed_rank4,zero,0.0,0.0,0.0,10,0.09225654602050781,0.016402244567871094
reach-wall,30,fixed_rank4,mean_only,0.0010527745882670085,0.0010946368717386819,0.00029982586157481235,10,0.09177589416503906,0.016779422760009766
reach-wall,30,fixed_rank4,centered_only,-1.213550567626953e-06,2.1290351931738693e-05,2.125573758769857e-05,10,0.0923299789428711,0.016393423080444336
reach-wall,30,matched_random_fixed_rank4,full,0.0008074712753295899,0.0008840568453145301,0.0003599258885730293,10,0.09184622764587402,0.016454696655273438
reach-wall,30,matched_random_fixed_rank4,cached_full,0.0008074712753295899,0.0008840568453145301,0.0003599258885730293,10,0.09184622764587402,0.016454696655273438
reach-wall,30,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.09225654602050781,0.016402244567871094
reach-wall,30,matched_random_fixed_rank4,mean_only,0.0008104276657104492,0.0008887975928555677,0.00036492212829172734,10,0.09167957305908203,0.016522645950317383
reach-wall,30,matched_random_fixed_rank4,centered_only,-2.979437510172526e-06,6.034789327961857e-05,6.027429946014478e-05,10,0.09242391586303711,0.016335725784301758
reach-wall,31,fixed_rank4,full,0.0011275227864583333,0.0011847226919141328,0.00036367598594560054,10,0.09183788299560547,0.009066343307495117
reach-wall,31,fixed_rank4,cached_full,0.0011275227864583333,0.0011847226919141328,0.00036367598594560054,10,0.09183788299560547,0.009066343307495117
reach-wall,31,fixed_rank4,zero,0.0,0.0,0.0,10,0.0915905237197876,0.008842229843139648
reach-wall,31,fixed_rank4,mean_only,0.0011316347122192383,0.0011904076823995235,0.00036942296682297205,10,0.09184539318084717,0.008999109268188477
reach-wall,31,fixed_rank4,centered_only,-4.134178161621094e-06,2.1599681585624604e-05,2.1200349419958764e-05,10,0.091583251953125,0.008908987045288086
reach-wall,31,matched_random_fixed_rank4,full,0.0008602134386698404,0.0009208379734404279,0.00032859612484276585,10,0.09152507781982422,0.009229183197021484
reach-wall,31,matched_random_fixed_rank4,cached_full,0.0008602134386698404,0.0009208379734404279,0.00032859612484276585,10,0.09152507781982422,0.009229183197021484
reach-wall,31,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.0915905237197876,0.008842229843139648
reach-wall,31,matched_random_fixed_rank4,mean_only,0.0008633498350779215,0.0009257366622807395,0.0003340889554618792,10,0.09154641628265381,0.009046554565429688
reach-wall,31,matched_random_fixed_rank4,centered_only,-3.130833307902018e-06,6.20791670309527e-05,6.20001682421512e-05,10,0.09156858921051025,0.009025335311889648
