task,episode,bank,layer,mode,modality,spearman,top10_overlap_count,centered_cost_change_rms,cost_change_mean,cost_change_rms
reach-wall,5,original,5,random,proprio,0.9994657718419093,10,0.0021535769263539843,-6.753181417783102e-05,0.0021546354967024984
reach-wall,5,original,5,random,official,0.9995257725085834,10,0.0033619459565694372,-0.00019257386525472006,0.0033674568012778917
reach-wall,5,fresh,0,permute,visual,0.9984742052689475,9,0.006310703102549147,-0.000269927183787028,0.006316473251195689
reach-wall,5,fresh,0,permute,proprio,0.9988955432838142,10,0.003213017780057327,-3.6185383796691896e-05,0.0032132215356188913
reach-wall,5,fresh,0,permute,official,0.9987164301825576,9,0.006479675289811669,-0.0002735455830891927,0.006485446711478211
reach-wall,5,fresh,0,random,visual,0.9996346626073623,9,0.0029772618784722252,-0.0003498069445292155,0.002997741348322905
reach-wall,5,fresh,0,random,proprio,0.9997182190913232,9,0.00152948479175435,-0.0003691426912943522,0.0015734007927873577
reach-wall,5,fresh,0,random,official,0.999640884898721,10,0.0030678707533582216,-0.00038672526677449543,0.0030921493158113417
reach-wall,5,fresh,1,permute,visual,0.9905438949321659,6,0.01711561733748703,-0.00035494168599446615,0.017119297311623025
reach-wall,5,fresh,1,permute,proprio,0.9931825909176769,9,0.009487845542081942,-0.0003502529859542847,0.00949430830469361
reach-wall,5,fresh,1,permute,official,0.9909590106556739,7,0.017762739629722805,-0.0003899693489074707,0.017767019875218587
reach-wall,5,fresh,1,random,visual,0.9992902143357149,9,0.003942744278906223,1.179377237955729e-06,0.003942744455297404
reach-wall,5,fresh,1,random,proprio,0.9994617717974644,9,0.002254489804588836,-7.654825846354167e-05,0.0022557889783552027
reach-wall,5,fresh,1,random,official,0.9994035489283214,9,0.004079685574703134,-6.482601165771485e-06,0.004079690725111245
reach-wall,5,fresh,2,permute,visual,0.9967959643996045,9,0.009691765148223166,-0.0006447847684224446,0.009713189954175859
reach-wall,5,fresh,2,permute,proprio,0.9979466438515984,10,0.004798861033070704,-0.00023456407090028126,0.004804590254962616
reach-wall,5,fresh,2,permute,official,0.9967937421526906,9,0.01006038390551791,-0.0006682427724202474,0.01008255288750303
reach-wall,5,fresh,2,random,visual,0.999458660651785,9,0.0038332311515634244,-4.331588745117188e-05,0.0038334758806365197
reach-wall,5,fresh,2,random,proprio,0.9996164401826687,9,0.0021052475713312976,-6.935598949591319e-05,0.0021063897051294385
reach-wall,5,fresh,2,random,official,0.9994991055456172,9,0.003974676005211705,-5.02467155456543e-05,0.003974993594816073
reach-wall,5,fresh,3,permute,visual,0.9995262169579662,10,0.003547401994066031,-0.0001029348373413086,0.003548895108092395
reach-wall,5,fresh,3,permute,proprio,0.9994235491505461,9,0.0025571039458415004,-1.4215310414632162e-05,0.0025571434580188017
reach-wall,5,fresh,3,permute,official,0.9994719941332681,10,0.003719652398138026,-0.00010435819625854492,0.003721116041740744
reach-wall,5,fresh,3,random,visual,0.9992377693085479,10,0.004425236160551885,0.00025002082188924156,0.004432293479456675
reach-wall,5,fresh,3,random,proprio,0.9990764341826021,10,0.003029968164503543,0.000206643541653951,0.0030370065247233595
reach-wall,5,fresh,3,random,official,0.9991608795653285,10,0.004586097969961394,0.0002706726392110189,0.004594078609220948
reach-wall,5,fresh,4,permute,visual,0.9883265369615218,7,0.019631186766452514,8.039236068725586e-05,0.01963135137454875
reach-wall,5,fresh,4,permute,proprio,0.986287290557378,8,0.013475313771848088,4.108687241872152e-05,0.013475376409616316
reach-wall,5,fresh,4,permute,official,0.9882300914454605,8,0.020749084842277426,8.449792861938477e-05,0.02074925689493404
reach-wall,5,fresh,4,random,visual,0.9979141990466561,10,0.008052277352435083,-0.0011281951268513996,0.00813092828678191
reach-wall,5,fresh,4,random,proprio,0.9977573084145379,8,0.0051656564354830145,0.0002892954150835673,0.005173750887570396
reach-wall,5,fresh,4,random,official,0.9980217557972867,9,0.008285800600460984,-0.0010992701848347981,0.008358402151719332
reach-wall,5,fresh,5,permute,visual,0.9998733319259103,9,0.0015846311270026016,-3.569285074869792e-05,0.0015850330558887734
reach-wall,5,fresh,5,permute,proprio,0.9998182202024467,10,0.0011705884205932874,-1.8988375862439475e-05,0.0011707424178037543
reach-wall,5,fresh,5,permute,official,0.9998582206468961,10,0.0016564784850703947,-3.7595431009928386e-05,0.001656905063041915
reach-wall,5,fresh,5,random,visual,0.9995159946221625,10,0.0034383332919654154,-0.00023844480514526368,0.0034465913235744226
reach-wall,5,fresh,5,random,proprio,0.9995431060345115,10,0.00215178769511595,-0.0001687594254811605,0.002158395243819154
reach-wall,5,fresh,5,random,official,0.9995831064789609,9,0.0035773370099638877,-0.0002553240458170573,0.00358643701342011
reach-wall,6,original,0,permute,visual,0.9987022078023089,9,0.006738086132588073,0.0003906444708506266,0.006749400553588582
reach-wall,6,original,0,permute,proprio,0.9986213180146446,9,0.003082437902223978,-0.00014636481801668803,0.0030859108997215094
reach-wall,6,original,0,permute,official,0.9987688752097246,9,0.006975029857767192,0.0003760103384653727,0.006985157499396607
reach-wall,6,original,0,random,visual,0.9996168846320515,10,0.0030905492893596436,-0.0005382299423217773,0.003137066524760529
reach-wall,6,original,0,random,proprio,0.9995591062122913,10,0.001587893790919216,-0.00033185166617234545,0.0016221998087723843
reach-wall,6,original,0,random,official,0.9995555506172291,10,0.0032147135662032437,-0.0005714118480682373,0.0032651025730968905
reach-wall,6,original,1,permute,visual,0.9897363304036711,9,0.019405767139171765,0.0013054295380910237,0.019449625820017188
reach-wall,6,original,1,permute,proprio,0.99071456349515,8,0.009296632189347297,-0.0005387281626462936,0.009312228417368024
reach-wall,6,original,1,permute,official,0.9900287780975344,9,0.020192743574371962,0.0012515616416931153,0.020231492767546783
reach-wall,6,original,1,random,visual,0.9993142146023845,10,0.003872325354738228,-0.0005413989226023356,0.003909989315374598
reach-wall,6,original,1,random,proprio,0.9993684374270825,9,0.0021708225979931526,-0.0002649293839931488,0.0021869289724315987
reach-wall,6,original,1,random,official,0.9993373259702886,10,0.004039859803121211,-0.0005678860346476237,0.004079578627410233
reach-wall,6,original,2,permute,visual,0.9970340778268796,9,0.011357037651553372,0.00025277495384216307,0.01135985032454613
reach-wall,6,original,2,permute,proprio,0.9972377470860787,9,0.004904020659806612,-0.0002501247078180313,0.004910395198074299
reach-wall,6,original,2,permute,official,0.9969670774119712,9,0.011783638354401662,0.0002277652422587077,0.011785839379225692
reach-wall,6,original,2,random,visual,0.9994084378715319,10,0.0035608469327822593,-0.00028064926465352376,0.0035718895403491118
reach-wall,6,original,2,random,proprio,0.9993995488838765,10,0.00197926160496617,-0.00011252860228220622,0.0019824578651827245
reach-wall,6,original,2,random,official,0.9994671051900577,10,0.0037217006758888775,-0.00029189427693684895,0.0037331298115415453
reach-wall,6,original,3,permute,visual,0.9993266591851021,9,0.004247673603670298,-5.067348480224609e-05,0.004247975852730265
reach-wall,6,original,3,permute,proprio,0.9990542117134635,9,0.0023650033231962233,-0.0001695727308591207,0.0023710747836751585
reach-wall,6,original,3,permute,official,0.9992675474171935,9,0.004441019753886385,-6.762981414794922e-05,0.004441534672404435
reach-wall,6,original,3,random,visual,0.9990284336492627,10,0.005062248530042503,3.066857655843099e-06,0.00506224945903828
reach-wall,6,original,3,random,proprio,0.9986275403060034,9,0.003066556568929848,0.00010935025910536449,0.003068505608535401
reach-wall,6,original,3,random,official,0.9990177668640763,10,0.005296183172566171,1.4007886250813801e-05,0.005296201697277993
reach-wall,6,original,4,permute,visual,0.9865522950255002,7,0.022397383986515095,0.0009748216470082601,0.022418587972548108
reach-wall,6,original,4,permute,proprio,0.9833447038300426,8,0.012397944069352795,4.0882155299186704e-05,0.012398011473515505
reach-wall,6,original,4,permute,official,0.9865891843242702,7,0.023529192785039944,0.000978912909825643,0.023549547418169187
reach-wall,6,original,4,random,visual,0.9973528594762164,9,0.008908390477444472,0.0006643561522165934,0.008933128790945051
reach-wall,6,original,4,random,proprio,0.9964857387304303,10,0.005314202016720884,0.0007449587186177572,0.005366163114084859
reach-wall,6,original,4,random,official,0.9971804131157013,9,0.009285416832138703,0.0007388563950856526,0.009314766476896975
reach-wall,6,original,5,permute,visual,0.9998551095012167,10,0.0018846029952423872,0.0001358922322591146,0.001889496003823491
reach-wall,6,original,5,permute,proprio,0.9998311092345471,10,0.0010395004513338959,1.3486767808596294e-05,0.0010395879381895966
reach-wall,6,original,5,permute,official,0.9998462205135613,10,0.0019679976613839224,0.00013724486033121744,0.001972777470192703
reach-wall,6,original,5,random,visual,0.9994654384454821,10,0.0037814769923095216,-0.0002203806241353353,0.00378789332780908
reach-wall,6,original,5,random,proprio,0.9993115479060879,10,0.0021635051421881766,-0.00013415840764840445,0.0021676607157526838
reach-wall,6,original,5,random,official,0.9993884376493072,10,0.003956011039790432,-0.00023378531138102215,0.003962912933532769
reach-wall,6,fresh,0,permute,visual,0.998858987195307,10,0.0060400674534766,8.003632227579752e-05,0.006040597706802757
reach-wall,6,fresh,0,permute,proprio,0.999187102078912,10,0.0025932127383184018,-5.318442980448405e-05,0.0025937580630718917
reach-wall,6,fresh,0,permute,official,0.9988799875554173,10,0.006221572613695606,7.471521695454915e-05,0.006222021227152133
reach-wall,6,fresh,0,random,visual,0.9997289969587498,9,0.0028104737776746907,-0.00028806885083516436,0.002825198491755675
reach-wall,6,fresh,0,random,proprio,0.9997431082567584,10,0.00140829897173579,-0.0002485690762599309,0.001430067333891939
reach-wall,6,fresh,0,random,official,0.9997057745086056,9,0.0029142704387190824,-0.0003129283587137858,0.0029310230889024423
reach-wall,6,fresh,1,permute,visual,0.9894802152779776,9,0.019221791821706774,0.000778429905573527,0.019237547503643093
reach-wall,6,fresh,1,permute,proprio,0.9928950321670241,10,0.00856902492619263,-0.00015143930912017822,0.008570363005734202
reach-wall,6,fresh,1,permute,official,0.9894074378604206,9,0.019953042029916816,0.0007632851600646972,0.019967636076491428
reach-wall,6,fresh,1,random,visual,0.9993814375028048,10,0.0044336240103043665,-0.00019327561060587564,0.004437834756545409
reach-wall,6,fresh,1,random,proprio,0.9993497705530061,10,0.0023181885081214253,-0.00019466092189153036,0.002326347100863906
reach-wall,6,fresh,1,random,official,0.9993004366715186,10,0.004616408252796212,-0.00021273215611775716,0.00462130718809424
reach-wall,6,fresh,2,permute,visual,0.9969516324572149,9,0.010642491241252753,0.00030147234598795574,0.010646760323945355
reach-wall,6,fresh,2,permute,proprio,0.9981817575750842,10,0.004346268350759126,-0.0002470797797044118,0.00435328576989258
reach-wall,6,fresh,2,permute,official,0.9969399659996222,9,0.01103138317614486,0.0002767638365427653,0.011034854462119097
reach-wall,6,fresh,2,random,visual,0.9993855485917731,9,0.003787945616789259,-0.0003142297267913818,0.00380095676336266
reach-wall,6,fresh,2,random,proprio,0.9995213280147557,10,0.0019024356913257545,-0.00012030680974324545,0.0019062358951873453
reach-wall,6,fresh,2,random,official,0.9993959932888143,9,0.003943069204173409,-0.00032625595728556317,0.003956543655586911
reach-wall,6,fresh,3,permute,visual,0.9992981032342758,10,0.004589025224219933,-0.00011225700378417968,0.004590398037580772
reach-wall,6,fresh,3,permute,proprio,0.999262658473983,10,0.002410832428479872,1.280464231967926e-05,0.0024108664328566795
reach-wall,6,fresh,3,permute,official,0.9993119923554706,10,0.0047761669894825776,-0.00011097351710001627,0.004777456041966332
reach-wall,6,fresh,3,random,visual,0.9990189889908827,9,0.005381866960676215,0.0006228951613108317,0.0054177938650711585
reach-wall,6,fresh,3,random,proprio,0.9990422115801286,10,0.0029888235170511595,0.0003255333751440048,0.0030064992922684535
reach-wall,6,fresh,3,random,official,0.998959988444316,9,0.005612951482161955,0.0006554436683654785,0.005651091110883321
reach-wall,6,fresh,4,permute,visual,0.9878993086478032,9,0.02155145586951303,0.0014721226692199706,0.021601675750941154
reach-wall,6,fresh,4,permute,proprio,0.985978510872343,9,0.011561008603160706,0.00012978332738081613,0.011561737050911593
reach-wall,6,fresh,4,permute,official,0.9878029755886176,9,0.022604395711420526,0.0014850970109303793,0.022653128230122235
reach-wall,6,fresh,4,random,visual,0.9978951986016794,9,0.007551330132264452,7.738749186197916e-05,0.007551726662846171
reach-wall,6,fresh,4,random,proprio,0.9981088678763097,9,0.004282253944239502,0.00043995750447114307,0.00430479516919159
reach-wall,6,fresh,4,random,official,0.9980448671651907,9,0.007798780137341794,0.000121382474899292,0.00779972469615496
reach-wall,6,fresh,5,permute,visual,0.9998427760133815,9,0.001858985110305404,0.00015432238578796386,0.0018653795965144695
reach-wall,6,fresh,5,permute,proprio,0.9998555539505994,10,0.0010217906586865008,-1.8625954786936443e-06,0.0010217923563233923
reach-wall,6,fresh,5,permute,official,0.99985244280492,9,0.001943083518208238,0.00015413284301757813,0.0019491871362260693
reach-wall,6,fresh,5,random,visual,0.9995705507361867,10,0.0037698443531820917,-0.00019737561543782553,0.003775007759036843
reach-wall,6,fresh,5,random,proprio,0.9995719952443916,10,0.0020396278114707947,-0.00014860495924949645,0.00204503424011401
reach-wall,6,fresh,5,random,official,0.999515105723397,10,0.003932962773648097,-0.00021224220593770346,0.003938685432080484
reach-wall,7,original,0,permute,visual,0.9985319836887077,9,0.0074287007643563064,-7.592360178629557e-05,0.00742908873548137
reach-wall,7,original,0,permute,proprio,0.9992031022566917,10,0.00221001952221593,3.0354385574658713e-05,0.002210227969531456
reach-wall,7,original,0,permute,official,0.9985377615306836,9,0.007566830896787992,-7.289528846740723e-05,0.007567182008096945
reach-wall,7,original,0,random,visual,0.9995879954221714,9,0.00383710717362775,-0.0007381761074066163,0.003907466625251139
reach-wall,7,original,0,random,proprio,0.9996791075456394,9,0.0013082548330142964,-0.00025361222525437674,0.0013326101713943734
reach-wall,7,original,0,random,official,0.999596439960444,9,0.003921807301511187,-0.0007635398705800375,0.003995443109863015
reach-wall,7,original,1,permute,visual,0.990786119845776,9,0.023344657781729394,0.0006726415952046712,0.02335434635483636
reach-wall,7,original,1,permute,proprio,0.992623473594151,8,0.0070342597110928,1.7816275358200075e-05,0.0070342822734640814
reach-wall,7,original,1,permute,official,0.9913070145223836,9,0.023932142931809418,0.0006744253635406494,0.02394164394688766
reach-wall,7,original,1,random,visual,0.999272436360404,9,0.005007233968654372,-0.00048752625783284503,0.005030911832751862
reach-wall,7,original,1,random,proprio,0.9994191046567185,10,0.0019570558154857315,-0.0001423148065805435,0.001962223475830054
reach-wall,7,original,1,random,official,0.9992444360492895,10,0.00513598801362437,-0.0005017578601837158,0.005160439305558136
reach-wall,7,original,2,permute,visual,0.9967919643551595,9,0.012361270234785652,-0.0003283870220184326,0.012365631397289339
reach-wall,7,original,2,permute,proprio,0.9975635284836498,9,0.004086139703084391,-0.00013424100975195568,0.0040883442029532955
reach-wall,7,original,2,permute,official,0.9970444116045734,9,0.012712399377378962,-0.0003418179353078206,0.012716994040687568
reach-wall,7,original,2,random,visual,0.9994226602517806,9,0.004638336394832313,-3.682096799214681e-05,0.004638482542309488
reach-wall,7,original,2,random,proprio,0.9995222169135213,10,0.0017629471355648323,0.00017305063704649607,0.0017714200873249816
reach-wall,7,original,2,random,official,0.9994555495061056,9,0.004765693839115887,-1.952052116394043e-05,0.004765733817465431
reach-wall,7,original,3,permute,visual,0.9992159912887921,10,0.005452285486264857,-0.00019034266471862793,0.005455606964742474
reach-wall,7,original,3,permute,proprio,0.9991542128245869,9,0.002035540880295752,-3.4178793430328366e-05,0.0020358278083559907
reach-wall,7,original,3,permute,official,0.9991995466616296,10,0.0056088461631606055,-0.00019376158714294435,0.005612191981271987
reach-wall,7,original,3,random,visual,0.9992653251702797,10,0.005767914691902897,5.521575609842936e-05,0.005768178973713524
reach-wall,7,original,3,random,proprio,0.9991591017677974,10,0.0025442065074807907,0.0002050157884756724,0.002552453373958456
reach-wall,7,original,3,random,official,0.99927821420238,10,0.00593859321647532,7.571578025817871e-05,0.005939075876779719
reach-wall,7,original,4,permute,visual,0.9897563306258959,8,0.023927345039637914,-0.00041029850641886395,0.023930862615255944
reach-wall,7,original,4,permute,proprio,0.9871318570206336,7,0.009379095874944923,-7.536371548970541e-05,0.009379398654552501
reach-wall,7,original,4,permute,official,0.9900030000333337,8,0.024745762197809978,-0.00041783531506856285,0.024749289547400747
reach-wall,7,original,4,random,visual,0.9982590917676863,9,0.008581401170390293,-0.0004753442605336507,0.008594556312759733
reach-wall,7,original,4,random,proprio,0.9974181935354838,9,0.004116091681592565,-0.00017227003971735636,0.004119695097681348
reach-wall,7,original,4,random,official,0.9982657585084279,9,0.008833122502923601,-0.0004925719896952311,0.00884684578348055
reach-wall,7,original,5,permute,visual,0.9998519983555373,10,0.001921179751520313,0.00011204322179158529,0.00192444415902387
reach-wall,7,original,5,permute,proprio,0.9998186646518294,10,0.0009419399643348556,2.1393845478693645e-05,0.0009421828872546535
reach-wall,7,original,5,permute,official,0.9998786653185036,10,0.0019903725439439565,0.00011417865753173828,0.0019936448102713003
reach-wall,7,original,5,random,visual,0.9994888832098134,9,0.0041143495271732285,4.11828358968099e-06,0.004114351588283419
reach-wall,7,original,5,random,proprio,0.9995364392937699,9,0.001660893863384018,-7.390881578127543e-05,0.0016625374998708693
reach-wall,7,original,5,random,official,0.9995542172690808,9,0.004236277774372577,-3.2794475555419924e-06,0.004236279043738661
reach-wall,7,fresh,0,permute,visual,0.999045322725808,9,0.0072494725998433745,-0.0001479184627532959,0.007250981509251224
reach-wall,7,fresh,0,permute,proprio,0.9993324370270781,9,0.0021072263749126042,-5.625225603580475e-05,0.002107977066155235
reach-wall,7,fresh,0,permute,official,0.9991239902665585,9,0.0073874484066433635,-0.00015354315439860026,0.007389043880034834
reach-wall,7,fresh,0,random,visual,0.9997217746863855,9,0.0038595007236448082,-0.000751353104909261,0.003931955915835221
reach-wall,7,fresh,0,random,proprio,0.9996693296592184,10,0.0014454038786023515,-0.0002880162000656128,0.0014738201056366943
reach-wall,7,fresh,0,random,official,0.9996968855209503,9,0.003957601890545866,-0.0007801576455434163,0.0040337648265549725
reach-wall,7,fresh,1,permute,visual,0.9936341514905721,9,0.01999493676335784,0.0003816401958465576,0.01999857858473358
reach-wall,7,fresh,1,permute,proprio,0.9941061567350749,9,0.0068990946030704214,-0.0003214552253484726,0.006906579457591091
reach-wall,7,fresh,1,permute,official,0.9938154868387427,8,0.020552320105262985,0.00034949501355489095,0.020555291495712166
reach-wall,7,fresh,1,random,visual,0.9994386604295603,9,0.0055936799863579465,-0.0006386788686116537,0.0056300236666458605
reach-wall,7,fresh,1,random,proprio,0.9993244369381882,10,0.0020209848533595536,-0.00014638125896453857,0.0020262791640059817
reach-wall,7,fresh,1,random,official,0.999475994177713,9,0.00574647833650378,-0.0006533122062683106,0.005783496356942435
reach-wall,7,fresh,2,permute,visual,0.9980310892343248,9,0.011090737601644585,-0.0005828650792439778,0.01110604305093111
reach-wall,7,fresh,2,permute,proprio,0.9978746430515895,9,0.004076831066690073,-0.0003403358161449432,0.0040910121014341135
reach-wall,7,fresh,2,permute,official,0.9980124223602485,8,0.01143063098249249,-0.0006168957551320394,0.01144726539530805
reach-wall,7,fresh,2,random,visual,0.9996293292147691,9,0.004493926179327417,8.696317672729493e-06,0.004493934593558898
reach-wall,7,fresh,2,random,proprio,0.9995039944888277,9,0.0018016051400362573,2.922862768173218e-06,0.0018016075110111592
reach-wall,7,fresh,2,random,official,0.9996453293925488,9,0.0046253047693507274,8.996327718098959e-06,0.004625313518378078
reach-wall,7,fresh,3,permute,visual,0.9995786619851331,10,0.004829618816521892,-9.9945863087972e-05,0.004830652863583836
reach-wall,7,fresh,3,permute,proprio,0.9993284369826332,10,0.0021025881922829433,-2.4442424376805623e-05,0.0021027302581256286
reach-wall,7,fresh,3,permute,official,0.9996164401826687,9,0.004984240347254003,-0.00010238409042358399,0.004985291801004889
reach-wall,7,fresh,3,random,visual,0.9994155490616562,10,0.005928983844612643,-0.0001926398277282715,0.005932112569136302
reach-wall,7,fresh,3,random,proprio,0.9992293247702753,9,0.0024892434973662475,-1.2601117293039957e-05,0.0024892753920241896
reach-wall,7,fresh,3,random,official,0.999411993466594,9,0.00610797597170258,-0.00019389947255452473,0.0061110528942525935
reach-wall,7,fresh,4,permute,visual,0.9945892732141468,8,0.01978171828667322,5.1647424697875977e-05,0.01978178570882264
reach-wall,7,fresh,4,permute,proprio,0.9912763475149724,8,0.008305232888568341,-8.58049343029658e-05,0.008305676120588133
reach-wall,7,fresh,4,permute,official,0.994614162379582,8,0.020487967563830076,4.3073495229085285e-05,0.020488012842209576
reach-wall,7,fresh,4,random,visual,0.9986653185035389,9,0.008863554124772837,-0.000811915397644043,0.008900662803168598
reach-wall,7,fresh,4,random,proprio,0.9977333081478683,9,0.004216078526067022,2.4354408184687298e-05,0.004216148867765642
reach-wall,7,fresh,4,random,official,0.9986790964344048,8,0.009095380796249906,-0.0008094791571299235,0.009131331137058787
reach-wall,7,fresh,5,permute,visual,0.9998759986222069,10,0.0019704072995793383,2.4120012919108074e-07,0.001970407314342149
reach-wall,7,fresh,5,permute,proprio,0.9998066645184946,10,0.0009692749143670196,-3.040023148059845e-05,0.0009697515319375717
reach-wall,7,fresh,5,permute,official,0.9999031100345559,9,0.00204565043205978,-2.801815668741862e-06,0.002045652350805827
reach-wall,7,fresh,5,random,visual,0.9996497738863765,9,0.004339796692676903,-0.0005459761619567871,0.0043740056359353775
reach-wall,7,fresh,5,random,proprio,0.9994346603851154,9,0.00200271354302579,-0.00018063753843307494,0.0020108434687240257
reach-wall,7,fresh,5,random,official,0.9996599962221803,9,0.004493787144335105,-0.0005640379587809244,0.0045290464468293115
