task,bank,arm,modality,metric,n,n_defined,mean,marginal_95_low,marginal_95_high,horizon
reach,fresh,random_range_B5,visual,excess_reference_cost,100,100,0.12200295805931091,0.0963524248600006,0.14880445963144298,
reach,fresh,random_range_B5,visual,excess_reference_cost_percent,100,100,6.826429130099172,5.193068480841228,8.59321330383038,
reach,fresh,random_range_B5,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,random_range_B5,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,random_range_B5,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,random_range_B5,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,official,reference_spearman,100,100,0.7476335623244807,0.7410988810564769,0.7540123454061614,
reach,fresh,zero_capture,official,reference_top10_overlap,100,100,3.97,3.7100000000000004,4.23,
reach,fresh,zero_capture,official,winner_changed,100,100,0.75,0.66,0.8300000000000001,
reach,fresh,zero_capture,official,selected_in_reference_minimum_set,100,100,0.25,0.16999999999999998,0.33999999999999997,
reach,fresh,zero_capture,official,excess_reference_cost,100,100,0.12031949043273926,0.0950175814628601,0.14736294183135032,
reach,fresh,zero_capture,official,excess_reference_cost_percent,100,100,6.648844812154515,5.0459277791509445,8.397616854752918,
reach,fresh,zero_capture,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,proprio,reference_spearman,100,100,0.7701274276304716,0.7646697222103003,0.7755317204327284,
reach,fresh,zero_capture,proprio,reference_top10_overlap,100,100,4.54,4.260000000000001,4.82,
reach,fresh,zero_capture,proprio,winner_changed,100,100,0.7,0.61,0.79,
reach,fresh,zero_capture,proprio,selected_in_reference_minimum_set,100,100,0.3,0.21000000000000002,0.39,
reach,fresh,zero_capture,proprio,excess_reference_cost,100,100,0.031737884543836116,0.024980210362002254,0.03904016541456804,
reach,fresh,zero_capture,proprio,excess_reference_cost_percent,100,100,47.07041072901227,36.5942674964537,58.48371538805881,
reach,fresh,zero_capture,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,visual,reference_spearman,100,100,0.745629430761608,0.7390053506595333,0.7521425503815035,
reach,fresh,zero_capture,visual,reference_top10_overlap,100,100,3.95,3.6800000000000006,4.220000000000001,
reach,fresh,zero_capture,visual,winner_changed,100,100,0.77,0.68,0.8500000000000001,
reach,fresh,zero_capture,visual,selected_in_reference_minimum_set,100,100,0.23,0.15000000000000002,0.31999999999999995,
reach,fresh,zero_capture,visual,excess_reference_cost,100,100,0.11865215539932251,0.09377988266944885,0.14525987833738324,
reach,fresh,zero_capture,visual,excess_reference_cost_percent,100,100,6.604005994892328,5.021597516777477,8.337454933589502,
reach,fresh,zero_capture,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,fresh,zero_capture,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,official,reference_spearman,100,100,0.8878011306525541,0.8829640983223777,0.8925370093031606,
reach,original,all_blocks_h3_donor,official,reference_top10_overlap,100,100,5.86,5.5600000000000005,6.15,
reach,original,all_blocks_h3_donor,official,winner_changed,100,100,0.42,0.32,0.52,
reach,original,all_blocks_h3_donor,official,selected_in_reference_minimum_set,100,100,0.58,0.48,0.6799999999999999,
reach,original,all_blocks_h3_donor,official,excess_reference_cost,100,100,0.03352989077568054,0.02290317723155022,0.04522870555520058,
reach,original,all_blocks_h3_donor,official,excess_reference_cost_percent,100,100,1.8086686326173589,1.2354763636779587,2.4383287575782027,
reach,original,all_blocks_h3_donor,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,proprio,reference_spearman,100,100,0.9036711207902308,0.901117455638396,0.906257536305959,
reach,original,all_blocks_h3_donor,proprio,reference_top10_overlap,100,100,6.29,6.03,6.540249999999981,
reach,original,all_blocks_h3_donor,proprio,winner_changed,100,100,0.48,0.38,0.5800000000000001,
reach,original,all_blocks_h3_donor,proprio,selected_in_reference_minimum_set,100,100,0.52,0.42,0.62,
reach,original,all_blocks_h3_donor,proprio,excess_reference_cost,100,100,0.010400273762643337,0.007294379347935319,0.013774744198191911,
reach,original,all_blocks_h3_donor,proprio,excess_reference_cost_percent,100,100,12.717853452349168,9.078710583929618,16.73313269848325,
reach,original,all_blocks_h3_donor,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,visual,reference_spearman,100,100,0.8867281567769458,0.8817722441505242,0.891578483718107,
reach,original,all_blocks_h3_donor,visual,reference_top10_overlap,100,100,5.87,5.580000000000001,6.15,
reach,original,all_blocks_h3_donor,visual,winner_changed,100,100,0.41,0.31000000000000005,0.51,
reach,original,all_blocks_h3_donor,visual,selected_in_reference_minimum_set,100,100,0.59,0.49000000000000005,0.69,
reach,original,all_blocks_h3_donor,visual,excess_reference_cost,100,100,0.03272001266479492,0.02245076736807823,0.04399941003322601,
reach,original,all_blocks_h3_donor,visual,excess_reference_cost_percent,100,100,1.7800694090114377,1.2177596653278273,2.396585009851717,
reach,original,all_blocks_h3_donor,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_h3_donor,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,official,reference_spearman,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,official,reference_top10_overlap,100,100,10.0,10.0,10.000000000000004,
reach,original,all_blocks_persistent_donor,official,winner_changed,100,100,0.0,0.0,0.0,
reach,original,all_blocks_persistent_donor,official,selected_in_reference_minimum_set,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,official,excess_reference_cost,100,100,0.0,0.0,0.0,
reach,original,all_blocks_persistent_donor,official,excess_reference_cost_percent,100,100,0.0,0.0,0.0,
reach,original,all_blocks_persistent_donor,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,proprio,reference_spearman,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,proprio,reference_top10_overlap,100,100,10.0,10.0,10.000000000000004,
reach,original,all_blocks_persistent_donor,proprio,winner_changed,100,100,0.0,0.0,0.0,
reach,original,all_blocks_persistent_donor,proprio,selected_in_reference_minimum_set,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,proprio,excess_reference_cost,100,100,0.0,0.0,0.0,
reach,original,all_blocks_persistent_donor,proprio,excess_reference_cost_percent,100,100,0.0,0.0,0.0,
reach,original,all_blocks_persistent_donor,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,visual,reference_spearman,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,visual,reference_top10_overlap,100,100,10.0,10.0,10.000000000000004,
reach,original,all_blocks_persistent_donor,visual,winner_changed,100,100,0.0,0.0,0.0,
reach,original,all_blocks_persistent_donor,visual,selected_in_reference_minimum_set,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,visual,excess_reference_cost,100,100,0.0,0.0,0.0,
reach,original,all_blocks_persistent_donor,visual,excess_reference_cost_percent,100,100,0.0,0.0,0.0,
reach,original,all_blocks_persistent_donor,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,all_blocks_persistent_donor,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,official,reference_spearman,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,official,reference_top10_overlap,100,100,10.0,10.0,10.000000000000004,
reach,original,coherent_raw_h3,official,winner_changed,100,100,0.0,0.0,0.0,
reach,original,coherent_raw_h3,official,selected_in_reference_minimum_set,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,official,excess_reference_cost,100,100,0.0,0.0,0.0,
reach,original,coherent_raw_h3,official,excess_reference_cost_percent,100,100,0.0,0.0,0.0,
reach,original,coherent_raw_h3,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,proprio,reference_spearman,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,proprio,reference_top10_overlap,100,100,10.0,10.0,10.000000000000004,
reach,original,coherent_raw_h3,proprio,winner_changed,100,100,0.0,0.0,0.0,
reach,original,coherent_raw_h3,proprio,selected_in_reference_minimum_set,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,proprio,excess_reference_cost,100,100,0.0,0.0,0.0,
reach,original,coherent_raw_h3,proprio,excess_reference_cost_percent,100,100,0.0,0.0,0.0,
reach,original,coherent_raw_h3,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,visual,reference_spearman,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,visual,reference_top10_overlap,100,100,10.0,10.0,10.000000000000004,
reach,original,coherent_raw_h3,visual,winner_changed,100,100,0.0,0.0,0.0,
reach,original,coherent_raw_h3,visual,selected_in_reference_minimum_set,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,visual,excess_reference_cost,100,100,0.0,0.0,0.0,
reach,original,coherent_raw_h3,visual,excess_reference_cost_percent,100,100,0.0,0.0,0.0,
reach,original,coherent_raw_h3,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,coherent_raw_h3,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,official,reference_spearman,100,100,0.7712446452213058,0.7652731150828146,0.7772162681091013,
reach,original,donor_h3_B0,official,reference_top10_overlap,100,100,4.31,4.000000000000002,4.610000000000001,
reach,original,donor_h3_B0,official,winner_changed,100,100,0.69,0.6,0.78,
reach,original,donor_h3_B0,official,selected_in_reference_minimum_set,100,100,0.31,0.22,0.4,
reach,original,donor_h3_B0,official,excess_reference_cost,100,100,0.09363900184631348,0.07164481899142265,0.11759950047731399,
reach,original,donor_h3_B0,official,excess_reference_cost_percent,100,100,5.453516331059038,4.043935363602724,7.055830507838134,
reach,original,donor_h3_B0,official,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,official,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,official,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,official,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,proprio,reference_spearman,100,100,0.7842210424560272,0.7792689406548962,0.7891995818842431,
reach,original,donor_h3_B0,proprio,reference_top10_overlap,100,100,4.52,4.240000000000001,4.800000000000001,
reach,original,donor_h3_B0,proprio,winner_changed,100,100,0.66,0.57,0.75,
reach,original,donor_h3_B0,proprio,selected_in_reference_minimum_set,100,100,0.34,0.25,0.43000000000000005,
reach,original,donor_h3_B0,proprio,excess_reference_cost,100,100,0.02397289637476206,0.018661265454720705,0.029783789552282534,
reach,original,donor_h3_B0,proprio,excess_reference_cost_percent,100,100,38.87954410024128,28.944256836382248,50.242718187031294,
reach,original,donor_h3_B0,proprio,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,proprio,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,proprio,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,proprio,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,visual,reference_spearman,100,100,0.7701142877228813,0.7640724777636893,0.7761526068672553,
reach,original,donor_h3_B0,visual,reference_top10_overlap,100,100,4.27,3.9600000000000004,4.58,
reach,original,donor_h3_B0,visual,winner_changed,100,100,0.68,0.59,0.77,
reach,original,donor_h3_B0,visual,selected_in_reference_minimum_set,100,100,0.32,0.23,0.41000000000000003,
reach,original,donor_h3_B0,visual,excess_reference_cost,100,100,0.09013141632080078,0.06925879853963851,0.11317795965075493,
reach,original,donor_h3_B0,visual,excess_reference_cost_percent,100,100,5.260331485449654,3.9121194428218247,6.807949130773855,
reach,original,donor_h3_B0,visual,reference_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,visual,selected_minimum_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,visual,reference_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B0,visual,selected_top10_cutoff_ties,100,100,1.0,1.0,1.0000000000000002,
reach,original,donor_h3_B1,official,reference_spearman,100,100,0.8124823395026989,0.8071965701090283,0.8177395331059234,
reach,original,donor_h3_B1,official,reference_top10_overlap,100,100,4.69,4.390000000000001,4.99,
reach,original,donor_h3_B1,official,winner_changed,100,100,0.62,0.52,0.7100000000000001,
reach,original,donor_h3_B1,official,selected_in_reference_minimum_set,100,100,0.38,0.29,0.48,
reach,original,donor_h3_B1,official,excess_reference_cost,100,100,0.07026337623596192,0.05348892852663994,0.08809581622481344,
