task,layer,horizon,head,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach,0,5,14,spatial_distance_patches,32,32,6.832938393130107,6.826133031889439,6.839589070815475
reach,0,5,14,temporal_distance_frames,32,32,0.2510925920856246,0.2505577517505676,0.25164050154210116
reach,0,5,14,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,5,14,visual_mass,32,32,0.9999999932479113,0.9999999911524355,0.9999999951105565
reach,0,5,15,spatial_distance_patches,32,32,7.042047596999779,7.027629791434846,7.055641185989191
reach,0,5,15,temporal_distance_frames,32,32,0.10097183170461319,0.10025046970905288,0.10167434816578369
reach,0,5,15,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,5,15,visual_mass,32,32,0.9999999937135726,0.9999999904539436,0.999999996740371
reach,0,6,0,spatial_distance_patches,32,32,8.068351157463638,8.059593078372515,8.076723999620027
reach,0,6,0,temporal_distance_frames,32,32,0.12261894532796426,0.12163598085903164,0.1236577563447989
reach,0,6,0,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,0,visual_mass,32,32,0.9999999932479113,0.9999999911524355,0.9999999953433871
reach,0,6,1,spatial_distance_patches,32,32,7.770104436420001,7.7595528791017125,7.780714543233357
reach,0,6,1,temporal_distance_frames,32,32,0.24453673729180708,0.244031701800325,0.24505045806611928
reach,0,6,1,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,1,visual_mass,32,32,0.9999999930150807,0.9999999904539436,0.9999999953433871
reach,0,6,2,spatial_distance_patches,32,32,7.092347887806801,7.0834226069436586,7.101578801972258
reach,0,6,2,temporal_distance_frames,32,32,0.15263419832244948,0.15197142143564923,0.1533044832951689
reach,0,6,2,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,2,visual_mass,32,32,0.9999999953433871,0.999999993480742,0.9999999972060323
reach,0,6,3,spatial_distance_patches,32,32,7.943405847536344,7.9326168132265185,7.953996538885096
reach,0,6,3,temporal_distance_frames,32,32,0.10538156825528486,0.10448318010305978,0.10624553949027428
reach,0,6,3,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,3,visual_mass,32,32,0.99999999278225,0.999999990221113,0.9999999951105565
reach,0,6,4,spatial_distance_patches,32,32,8.210722268352349,8.201971654829492,8.219349691847277
reach,0,6,4,temporal_distance_frames,32,32,0.05682165194019452,0.05646155238830552,0.05717516994028576
reach,0,6,4,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,4,visual_mass,32,32,0.9999999965075403,0.9999999946448952,0.9999999983701855
reach,0,6,5,spatial_distance_patches,32,32,7.446368704202137,7.435219124784118,7.457047401883964
reach,0,6,5,temporal_distance_frames,32,32,0.1316922436609853,0.13079085383767605,0.13261236246605326
reach,0,6,5,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,5,visual_mass,32,32,0.9999999944120646,0.9999999909196049,0.9999999974388629
reach,0,6,6,spatial_distance_patches,32,32,7.926900013913068,7.916769338184362,7.937030451793033
reach,0,6,6,temporal_distance_frames,32,32,0.22373108244476603,0.2225565774078055,0.2249351109986648
reach,0,6,6,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,6,visual_mass,32,32,0.9999999951105565,0.9999999930150807,0.9999999969732016
reach,0,6,7,spatial_distance_patches,32,32,8.160790476232894,8.1485861863151,8.173237558899597
reach,0,6,7,temporal_distance_frames,32,32,0.24179263017518832,0.24110450288355306,0.24246808532063452
reach,0,6,7,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,7,visual_mass,32,32,0.9999999932479113,0.9999999911524355,0.9999999953433871
reach,0,6,8,spatial_distance_patches,32,32,7.294165569140759,7.288145474152901,7.29999364007342
reach,0,6,8,temporal_distance_frames,32,32,0.06167854577513362,0.06115512284023693,0.062153406057952325
reach,0,6,8,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,8,visual_mass,32,32,0.9999999930150807,0.999999990221113,0.9999999958090484
reach,0,6,9,spatial_distance_patches,32,32,7.0774834785615095,7.071437135168646,7.083866958306721
reach,0,6,9,temporal_distance_frames,32,32,0.04728691562647766,0.046576243470519016,0.0480265696495121
reach,0,6,9,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,9,visual_mass,32,32,0.9999999955762178,0.9999999939464033,0.9999999972060323
reach,0,6,10,spatial_distance_patches,32,32,7.615998993127896,7.605897042400866,7.625541783045334
reach,0,6,10,temporal_distance_frames,32,32,0.09900035344297271,0.09832650408484243,0.09965260104389084
reach,0,6,10,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,10,visual_mass,32,32,0.9999999962747097,0.9999999944120646,0.9999999979045242
reach,0,6,11,spatial_distance_patches,32,32,7.599275698573249,7.591196220866544,7.607635650485791
reach,0,6,11,temporal_distance_frames,32,32,0.2058883470610779,0.20512177330798695,0.20663497726915064
reach,0,6,11,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,11,visual_mass,32,32,0.9999999946448952,0.9999999925494194,0.999999996740371
reach,0,6,12,spatial_distance_patches,32,32,7.881124909281956,7.872395252553136,7.889709613826836
reach,0,6,12,temporal_distance_frames,32,32,0.12098391439059167,0.12013041005992707,0.12185232579363243
reach,0,6,12,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,12,visual_mass,32,32,0.9999999944120646,0.9999999920837581,0.9999999965075403
reach,0,6,13,spatial_distance_patches,32,32,7.265513415151798,7.260046756981635,7.27086973497305
reach,0,6,13,temporal_distance_frames,32,32,0.19148830266441147,0.19034286330552153,0.1925494834259073
reach,0,6,13,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,13,visual_mass,32,32,0.9999999932479113,0.9999999904539436,0.9999999958090484
reach,0,6,14,spatial_distance_patches,32,32,6.840134652191014,6.833390336129383,6.846724228963623
reach,0,6,14,temporal_distance_frames,32,32,0.25095213088743196,0.25042266826239723,0.2514857964197019
reach,0,6,14,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,14,visual_mass,32,32,0.999999993480742,0.9999999906867743,0.9999999958090484
reach,0,6,15,spatial_distance_patches,32,32,7.0688822960917514,7.053977712172563,7.083006742091279
reach,0,6,15,temporal_distance_frames,32,32,0.1019402943921001,0.1011740755012144,0.10267215995479557
reach,0,6,15,conditioning_mass,32,32,0.0,0.0,0.0
reach,0,6,15,visual_mass,32,32,0.9999999941792339,0.9999999920837581,0.9999999962747097
reach,1,1,0,spatial_distance_patches,32,32,7.745555299474482,7.736872165976431,7.754334788738073
reach,1,1,0,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,0,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,0,visual_mass,32,32,0.999999996740371,0.999999993480742,0.9999999990686774
reach,1,1,1,spatial_distance_patches,32,32,7.7950410386430145,7.780691036721934,7.809543685338976
reach,1,1,1,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,1,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,1,visual_mass,32,32,0.9999999948777258,0.9999999916180968,0.9999999976716936
reach,1,1,2,spatial_distance_patches,32,32,6.9334275834387,6.9219121942384625,6.945294750402434
reach,1,1,2,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,2,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,2,visual_mass,32,32,0.9999999930150807,0.9999999892897904,0.9999999962747097
reach,1,1,3,spatial_distance_patches,32,32,7.027041756411603,7.012492110175475,7.040975499871587
reach,1,1,3,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,3,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,3,visual_mass,32,32,0.9999999930150807,0.999999990221113,0.9999999958090484
reach,1,1,4,spatial_distance_patches,32,32,7.7289544031184185,7.7170904470953126,7.740562084849458
reach,1,1,4,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,4,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,4,visual_mass,32,32,0.9999999948777258,0.9999999911524355,0.9999999981373549
reach,1,1,5,spatial_distance_patches,32,32,7.075560813770023,7.065999043389284,7.08508923149102
reach,1,1,5,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,5,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,5,visual_mass,32,32,0.9999999939464033,0.9999999906867743,0.999999996740371
reach,1,1,6,spatial_distance_patches,32,32,8.090934988778166,8.07987362900983,8.101681038508625
reach,1,1,6,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,6,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,6,visual_mass,32,32,0.9999999925494194,0.9999999892897904,0.9999999953433871
reach,1,1,7,spatial_distance_patches,32,32,7.8978895125753965,7.8865942545437955,7.910228624329547
reach,1,1,7,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,7,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,7,visual_mass,32,32,0.9999999916180968,0.9999999878928065,0.9999999953433871
reach,1,1,8,spatial_distance_patches,32,32,7.101671195629457,7.091943270233468,7.1116902663844765
reach,1,1,8,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,8,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,8,visual_mass,32,32,0.9999999948777258,0.9999999911524355,0.9999999981373549
reach,1,1,9,spatial_distance_patches,32,32,8.39570410008172,8.388615494844283,8.402725835836744
reach,1,1,9,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,9,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,9,visual_mass,32,32,0.9999999948777258,0.9999999906867743,0.9999999986030161
reach,1,1,10,spatial_distance_patches,32,32,7.468323225390085,7.458111012674796,7.478246736486093
reach,1,1,10,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,10,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,10,visual_mass,32,32,0.999999996740371,0.999999993480742,1.0
reach,1,1,11,spatial_distance_patches,32,32,7.508901499326108,7.498993959771667,7.518339911439268
reach,1,1,11,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,11,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,11,visual_mass,32,32,0.9999999925494194,0.9999999892897904,0.9999999958090484
reach,1,1,12,spatial_distance_patches,32,32,7.578504641116037,7.566379697394645,7.591055940663678
reach,1,1,12,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,12,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,12,visual_mass,32,32,0.9999999925494194,0.9999999888241291,0.9999999958090484
reach,1,1,13,spatial_distance_patches,32,32,8.307744366264398,8.293163515447565,8.323674895515044
reach,1,1,13,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,13,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,13,visual_mass,32,32,0.9999999962747097,0.9999999920837581,1.0000000004656613
reach,1,1,14,spatial_distance_patches,32,32,6.12395373512278,6.111404867862584,6.135688163805164
reach,1,1,14,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,14,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,14,visual_mass,32,32,0.9999999948777258,0.9999999916180968,0.9999999976716936
reach,1,1,15,spatial_distance_patches,32,32,7.706979102710171,7.6962272114452395,7.718094340336306
reach,1,1,15,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,1,1,15,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,1,15,visual_mass,32,32,0.9999999976716936,0.9999999958090484,0.9999999995343387
reach,1,2,0,spatial_distance_patches,32,32,7.738565862163576,7.730973531850344,7.746131370648449
reach,1,2,0,temporal_distance_frames,32,32,0.18101381718168918,0.1800505074705978,0.1819204567588678
reach,1,2,0,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,0,visual_mass,32,32,0.9999999930150807,0.9999999911524355,0.9999999948777258
reach,1,2,1,spatial_distance_patches,32,32,7.930180985122653,7.91691585307746,7.943936663720482
reach,1,2,1,temporal_distance_frames,32,32,0.20518629008878533,0.2044251868217856,0.2059553148059455
reach,1,2,1,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,1,visual_mass,32,32,0.9999999948777258,0.9999999925494194,0.9999999969732016
reach,1,2,2,spatial_distance_patches,32,32,7.0585618613702135,7.0483608821379065,7.069061562098101
reach,1,2,2,temporal_distance_frames,32,32,0.12244230658938848,0.12171409949507064,0.12319075204727434
reach,1,2,2,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,2,visual_mass,32,32,0.9999999958090484,0.9999999930150807,0.9999999983701855
reach,1,2,3,spatial_distance_patches,32,32,6.941422505611009,6.927475042913963,6.954566831287272
reach,1,2,3,temporal_distance_frames,32,32,0.07851416852749354,0.07732788396283787,0.07964739514222968
reach,1,2,3,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,3,visual_mass,32,32,0.999999996740371,0.9999999951105565,0.9999999981373549
reach,1,2,4,spatial_distance_patches,32,32,7.777504319762901,7.767382742708087,7.787453687059848
reach,1,2,4,temporal_distance_frames,32,32,0.25063719560093545,0.2500406724527182,0.25121791687786815
reach,1,2,4,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,4,visual_mass,32,32,0.9999999937135726,0.9999999913852662,0.9999999958090484
reach,1,2,5,spatial_distance_patches,32,32,7.320855772223624,7.311400669823895,7.330757540443116
reach,1,2,5,temporal_distance_frames,32,32,0.2371312475183684,0.23615110549590562,0.23813251967692506
reach,1,2,5,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,5,visual_mass,32,32,0.9999999946448952,0.9999999925494194,0.9999999965075403
reach,1,2,6,spatial_distance_patches,32,32,8.143419573871242,8.133870345958492,8.152809331294895
reach,1,2,6,temporal_distance_frames,32,32,0.1562413604069966,0.1553349052151976,0.15713756083940383
reach,1,2,6,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,6,visual_mass,32,32,0.9999999944120646,0.9999999925494194,0.9999999960418791
reach,1,2,7,spatial_distance_patches,32,32,8.023651652177996,8.01227905927582,8.036290018979422
reach,1,2,7,temporal_distance_frames,32,32,0.2084098819601975,0.2077492526461186,0.2090357399370713
reach,1,2,7,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,7,visual_mass,32,32,0.9999999925494194,0.9999999892897904,0.9999999955762178
reach,1,2,8,spatial_distance_patches,32,32,7.212890479925397,7.203984961522064,7.222089107686983
reach,1,2,8,temporal_distance_frames,32,32,0.23362477312817312,0.23266883741855326,0.23460687568166233
reach,1,2,8,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,8,visual_mass,32,32,0.9999999979045242,0.9999999960418791,0.9999999995343387
reach,1,2,9,spatial_distance_patches,32,32,8.357558287682568,8.35262412355781,8.36267070652371
reach,1,2,9,temporal_distance_frames,32,32,0.1005102648279422,0.09978425578806595,0.10124758379629953
reach,1,2,9,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,9,visual_mass,32,32,0.9999999948777258,0.9999999925494194,0.9999999972060323
reach,1,2,10,spatial_distance_patches,32,32,7.497988485803241,7.48865909545873,7.507148406209998
reach,1,2,10,temporal_distance_frames,32,32,0.12192809268534331,0.12097830917712998,0.12286296945344796
reach,1,2,10,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,10,visual_mass,32,32,0.9999999946448952,0.9999999918509275,0.9999999969732016
reach,1,2,11,spatial_distance_patches,32,32,7.495692595765659,7.485130787065753,7.505634427384926
reach,1,2,11,temporal_distance_frames,32,32,0.02603273847486519,0.02554341150490889,0.02653863425662165
reach,1,2,11,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,11,visual_mass,32,32,0.9999999925494194,0.9999999904539436,0.9999999946448952
reach,1,2,12,spatial_distance_patches,32,32,7.641685886365472,7.630594893780164,7.653175535291083
reach,1,2,12,temporal_distance_frames,32,32,0.21698114545055242,0.2159459678572139,0.21794482810890833
reach,1,2,12,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,12,visual_mass,32,32,0.9999999951105565,0.99999999278225,0.9999999972060323
reach,1,2,13,spatial_distance_patches,32,32,8.118140558482512,8.10899308209183,8.12762226030217
reach,1,2,13,temporal_distance_frames,32,32,0.3335563637068475,0.3320534009001907,0.33501703265975746
reach,1,2,13,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,13,visual_mass,32,32,0.9999999937135726,0.999999990221113,0.9999999976716936
reach,1,2,14,spatial_distance_patches,32,32,6.083399456859524,6.071856797017922,6.094336135089064
reach,1,2,14,temporal_distance_frames,32,32,0.10671736211948474,0.10594936826236508,0.10749478136126393
reach,1,2,14,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,14,visual_mass,32,32,0.9999999946448952,0.9999999925494194,0.9999999969732016
reach,1,2,15,spatial_distance_patches,32,32,7.662025797973056,7.651122639584578,7.673565954003117
reach,1,2,15,temporal_distance_frames,32,32,0.134481897690772,0.13360876005911515,0.1353675259893984
reach,1,2,15,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,2,15,visual_mass,32,32,0.9999999939464033,0.9999999913852662,0.9999999962747097
reach,1,3,0,spatial_distance_patches,32,32,7.793318220538443,7.784251035729882,7.802373332350275
reach,1,3,0,temporal_distance_frames,32,32,0.18293683681601064,0.18194590239030461,0.18383731574173337
reach,1,3,0,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,0,visual_mass,32,32,0.9999999960418791,0.9999999944120646,0.9999999974388629
reach,1,3,1,spatial_distance_patches,32,32,7.851194086666522,7.838412070749522,7.863938586023718
reach,1,3,1,temporal_distance_frames,32,32,0.20599220595946702,0.20525201919139155,0.20671900103603613
reach,1,3,1,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,1,visual_mass,32,32,0.9999999951105565,0.9999999932479113,0.9999999969732016
reach,1,3,2,spatial_distance_patches,32,32,7.14885431409186,7.139004734636185,7.15848229449158
reach,1,3,2,temporal_distance_frames,32,32,0.12091258750914452,0.1201353616222747,0.12166518172859025
reach,1,3,2,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,2,visual_mass,32,32,0.9999999941792339,0.9999999918509275,0.9999999962747097
reach,1,3,3,spatial_distance_patches,32,32,6.868519444866347,6.852839788917884,6.88330394560362
reach,1,3,3,temporal_distance_frames,32,32,0.07466381237833736,0.07352044749191716,0.07574388479525193
reach,1,3,3,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,3,visual_mass,32,32,0.9999999941792339,0.9999999918509275,0.9999999962747097
reach,1,3,4,spatial_distance_patches,32,32,7.920742449942487,7.913683123500582,7.92775732725205
reach,1,3,4,temporal_distance_frames,32,32,0.25104518945039833,0.25060391882686445,0.2514636627372013
reach,1,3,4,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,4,visual_mass,32,32,0.9999999958090484,0.9999999937135726,0.9999999976716936
reach,1,3,5,spatial_distance_patches,32,32,7.277996547233872,7.266207780215802,7.290876022032833
reach,1,3,5,temporal_distance_frames,32,32,0.24299900450703493,0.2424346581661504,0.24355880177379305
reach,1,3,5,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,5,visual_mass,32,32,0.9999999944120646,0.9999999923165888,0.9999999962747097
reach,1,3,6,spatial_distance_patches,32,32,8.077515395715253,8.069582599222127,8.085535641717582
reach,1,3,6,temporal_distance_frames,32,32,0.15727141879680395,0.15646214453754667,0.15804993598868777
reach,1,3,6,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,6,visual_mass,32,32,0.9999999958090484,0.9999999939464033,0.9999999976716936
reach,1,3,7,spatial_distance_patches,32,32,7.998200057063366,7.987107892585013,8.010855247047122
reach,1,3,7,temporal_distance_frames,32,32,0.20917856776965046,0.2084663427426897,0.2098521597109484
reach,1,3,7,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,7,visual_mass,32,32,0.999999993480742,0.9999999913852662,0.9999999958090484
reach,1,3,8,spatial_distance_patches,32,32,7.268380933131345,7.260009147000646,7.276872329351674
reach,1,3,8,temporal_distance_frames,32,32,0.23004333864833565,0.22931012912908524,0.23083117083970725
reach,1,3,8,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,8,visual_mass,32,32,0.9999999932479113,0.9999999909196049,0.9999999953433871
reach,1,3,9,spatial_distance_patches,32,32,8.339694472399465,8.335777923803418,8.343766571373175
reach,1,3,9,temporal_distance_frames,32,32,0.10074216437193248,0.10004758422344188,0.10142325503235346
reach,1,3,9,conditioning_mass,32,32,0.0,0.0,0.0
reach,1,3,9,visual_mass,32,32,0.999999993480742,0.9999999913852662,0.9999999955762178
reach,1,3,10,spatial_distance_patches,32,32,7.559205218662537,7.552630869548691,7.565801415307614
reach,1,3,10,temporal_distance_frames,32,32,0.11692016583646024,0.11615102377610209,0.11769570446623762
