task,episode,layer,horizon,head,T,H,W,action_tokens,spatial_distance_patches,temporal_distance_frames,conditioning_mass,visual_mass
reach-wall,16,1,5,13,2,16,16,0,8.003081142948288,0.34613795721736484,0.0,0.9999999850988388
reach-wall,16,1,5,14,2,16,16,0,6.264236509799957,0.10241975262761116,0.0,1.0
reach-wall,16,1,5,15,2,16,16,0,7.513966858386993,0.12223453633487225,0.0,1.0
reach-wall,16,2,5,0,2,16,16,0,7.029919266700745,0.05091485660523176,0.0,1.0
reach-wall,16,2,5,1,2,16,16,0,6.5104831942206856,0.004399585046522953,0.0,0.9999999925494194
reach-wall,16,2,5,2,2,16,16,0,6.6012270346375335,0.01328568077300251,0.0,0.9999999925494194
reach-wall,16,2,5,3,2,16,16,0,6.3436049695581564,0.12796314901086053,0.0,0.9999999925494194
reach-wall,16,2,5,4,2,16,16,0,8.153126060962677,0.016135137528181076,0.0,1.0
reach-wall,16,2,5,5,2,16,16,0,7.034337520599365,0.2063106782734394,0.0,1.0
reach-wall,16,2,5,6,2,16,16,0,8.01739406598653,0.22307671400216753,0.0,0.9999999925494194
reach-wall,16,2,5,7,2,16,16,0,8.122204485286872,0.18070999936856327,0.0,0.9999999776482582
reach-wall,16,2,5,8,2,16,16,0,6.774871817043959,0.19816738142197862,0.0,0.9999999925494194
reach-wall,16,2,5,9,2,16,16,0,7.229420000533908,0.04927561713308556,0.0,0.9999999925494194
reach-wall,16,2,5,10,2,16,16,0,6.824479937553406,0.2068374902009964,0.0,1.0
reach-wall,16,2,5,11,2,16,16,0,7.472926851160279,0.036084489700082614,0.0,0.9999999925494194
reach-wall,16,2,5,12,2,16,16,0,7.254748046398163,0.2593257278203964,0.0,1.0
reach-wall,16,2,5,13,2,16,16,0,6.726030280634986,0.04855774518890489,0.0,0.9999999925494194
reach-wall,16,2,5,14,2,16,16,0,7.397171437740326,0.09745729807764292,0.0,1.0
reach-wall,16,2,5,15,2,16,16,0,7.212375456186946,0.06652209398539434,0.0,0.9999999925494194
reach-wall,16,3,5,0,2,16,16,0,6.1141626834869385,0.0019157606293447316,0.0,1.0
reach-wall,16,3,5,1,2,16,16,0,7.740884421325359,0.003769297064425774,0.0,0.9999999925494194
reach-wall,16,3,5,2,2,16,16,0,6.606704641928558,0.009833823031439058,0.0,0.9999999925494194
reach-wall,16,3,5,3,2,16,16,0,7.948940932370282,0.20497126284965322,0.0,0.9999999925494194
reach-wall,16,3,5,4,2,16,16,0,6.930231324808533,0.01665797108622619,0.0,0.9999999925494194
reach-wall,16,3,5,5,2,16,16,0,6.763957303225358,0.011925500995300726,0.0,0.9999999850988388
reach-wall,16,3,5,6,2,16,16,0,7.34074741601944,0.002384698687819764,0.0,1.0
reach-wall,16,3,5,7,2,16,16,0,7.367710635834425,0.0033582779165344965,0.0,0.9999999776482582
reach-wall,16,3,5,8,2,16,16,0,6.715481917790799,0.005373198997435331,0.0,0.9999999850988388
reach-wall,16,3,5,9,2,16,16,0,7.426887993314207,0.303017979092762,0.0,1.0000000074505806
reach-wall,16,3,5,10,2,16,16,0,7.582619547843933,0.01220191572792828,0.0,1.0
reach-wall,16,3,5,11,2,16,16,0,6.991044931046999,0.1696485889676853,0.0,0.9999999925494194
reach-wall,16,3,5,12,2,16,16,0,9.020793914794922,0.0362996063195169,0.0,1.0
reach-wall,16,3,5,13,2,16,16,0,7.471373434896569,0.05959093521975677,0.0,0.9999999925494194
reach-wall,16,3,5,14,2,16,16,0,6.17668890953064,0.023301751469261944,0.0,1.0
reach-wall,16,3,5,15,2,16,16,0,7.534593224525452,0.033410221338272095,0.0,1.0
reach-wall,16,4,5,0,2,16,16,0,5.341750482780863,0.2902235708402363,0.0,0.9999999925494194
reach-wall,16,4,5,1,2,16,16,0,6.613564540546868,0.00221536821677391,0.0,0.9999999925494194
reach-wall,16,4,5,2,2,16,16,0,1.1395341378939767,0.44421648151005033,0.0,0.9999999850988388
reach-wall,16,4,5,3,2,16,16,0,7.10519872762559,0.001382453591441044,0.0,0.9999999850988388
reach-wall,16,4,5,4,2,16,16,0,6.684219767780749,0.0008556209386454127,0.0,0.9999999925494194
reach-wall,16,4,5,5,2,16,16,0,6.491226542675693,0.003545478536620576,0.0,0.9999999925494194
reach-wall,16,4,5,6,2,16,16,0,2.345847636461258,0.36458034068346024,0.0,1.0
reach-wall,16,4,5,7,2,16,16,0,7.709851622581482,0.04302224679850042,0.0,1.0
reach-wall,16,4,5,8,2,16,16,0,6.935959756374359,0.005484030873049051,0.0,1.0
reach-wall,16,4,5,9,2,16,16,0,7.300792147230985,0.0015547129382615975,0.0,0.9999999850988388
reach-wall,16,4,5,10,2,16,16,0,6.18380868434906,0.0010295920947100967,0.0,1.0
reach-wall,16,4,5,11,2,16,16,0,6.673117448934297,0.01970629571718198,0.0,0.9999999925494194
reach-wall,16,4,5,12,2,16,16,0,5.834651990493029,0.0017748010418828653,0.0,0.9999999925494194
reach-wall,16,4,5,13,2,16,16,0,3.4036944315112714,0.3893079637684521,0.0,0.9999999925494194
reach-wall,16,4,5,14,2,16,16,0,6.865046739578247,0.2131524570286274,0.0,1.0
reach-wall,16,4,5,15,2,16,16,0,9.528699611023805,0.0008858205271916861,0.0,0.9999999776482582
reach-wall,16,5,5,0,2,16,16,0,7.439807053206914,0.03511165946805223,0.0,0.9999999925494194
reach-wall,16,5,5,1,2,16,16,0,4.160549255617697,0.3782476392127222,0.0,0.9999999850988388
reach-wall,16,5,5,2,2,16,16,0,4.963771417197159,0.0012800827798608919,0.0,0.9999999850988388
reach-wall,16,5,5,3,2,16,16,0,7.123594522476196,0.030358524527400732,0.0,1.0
reach-wall,16,5,5,4,2,16,16,0,7.142617166042328,0.0023906997521407902,0.0,1.0
reach-wall,16,5,5,5,2,16,16,0,7.323925430505912,0.0076161756282014815,0.0,0.9999999925494194
reach-wall,16,5,5,6,2,16,16,0,7.152929657346976,0.004909748597329472,0.0,0.9999999925494194
reach-wall,16,5,5,7,2,16,16,0,7.350785970687866,0.0019359219586476684,0.0,1.0
reach-wall,16,5,5,8,2,16,16,0,4.847402334213257,0.020579744828864932,0.0,1.0
reach-wall,16,5,5,9,2,16,16,0,5.369085669517517,0.1263703592121601,0.0,1.0
reach-wall,16,5,5,10,2,16,16,0,5.032491207122803,0.002626600704388693,0.0,1.0
reach-wall,16,5,5,11,2,16,16,0,7.089912474155426,0.0021741305536124855,0.0,1.0
reach-wall,16,5,5,12,2,16,16,0,7.2277353944460705,0.0008994325247550943,0.0,0.9999999925494194
reach-wall,16,5,5,13,2,16,16,0,7.2291190566801955,0.00035324161116819165,0.0,0.9999999925494194
reach-wall,16,5,5,14,2,16,16,0,5.951763868331909,0.01342983148060739,0.0,1.0
reach-wall,16,5,5,15,2,16,16,0,6.8724346504904625,0.009561525638659127,0.0,0.9999999776482582
reach-wall,16,0,6,0,2,16,16,0,7.953067063585923,0.12544314191405687,0.0,0.9999999850988388
reach-wall,16,0,6,1,2,16,16,0,7.779020309448242,0.23806637525558472,0.0,1.0
reach-wall,16,0,6,2,2,16,16,0,7.146798849105835,0.15703447721898556,0.0,1.0
reach-wall,16,0,6,3,2,16,16,0,8.042439937907755,0.10035626665023167,0.0,0.9999999925494194
reach-wall,16,0,6,4,2,16,16,0,8.26321929693222,0.05885727237910032,0.0,1.0
reach-wall,16,0,6,5,2,16,16,0,7.569307145247661,0.13268329674514603,0.0,0.9999999925494194
reach-wall,16,0,6,6,2,16,16,0,7.91946017742157,0.22316201776266098,0.0,1.0
reach-wall,16,0,6,7,2,16,16,0,8.183722557006199,0.24503536704954032,0.0,0.9999999925494194
reach-wall,16,0,6,8,2,16,16,0,7.304890150613264,0.05992690332179444,0.0,0.9999999925494194
reach-wall,16,0,6,9,2,16,16,0,7.133960002168715,0.04896779674267617,0.0,0.9999999925494194
reach-wall,16,0,6,10,2,16,16,0,7.644185781478882,0.10300743766129017,0.0,1.0
reach-wall,16,0,6,11,2,16,16,0,7.650074655563752,0.20933604924881533,0.0,0.9999999850988388
reach-wall,16,0,6,12,2,16,16,0,7.969199120768898,0.1268588351224276,0.0,0.9999999925494194
reach-wall,16,0,6,13,2,16,16,0,7.2795562744140625,0.19421657174825668,0.0,1.0
reach-wall,16,0,6,14,2,16,16,0,6.865858852863312,0.24477310106158257,0.0,1.0
reach-wall,16,0,6,15,2,16,16,0,7.071507692337036,0.09707574732601643,0.0,1.0
reach-wall,16,1,6,0,2,16,16,0,7.787256780456651,0.18464579158059072,0.0,1.0000000149011612
reach-wall,16,1,6,1,2,16,16,0,7.8236716985702515,0.20779037848114967,0.0,1.0
reach-wall,16,1,6,2,2,16,16,0,6.952797770500183,0.11822005175054073,0.0,1.0
reach-wall,16,1,6,3,2,16,16,0,6.845898730246704,0.07840125752093281,0.0,0.9999999850988388
reach-wall,16,1,6,4,2,16,16,0,7.968563735250858,0.2543302122826145,0.0,0.9999999925494194
reach-wall,16,1,6,5,2,16,16,0,7.189281344413757,0.2458915412425995,0.0,1.0
reach-wall,16,1,6,6,2,16,16,0,8.048939526810342,0.15693882900385303,0.0,0.9999999850988388
reach-wall,16,1,6,7,2,16,16,0,8.040441394153547,0.21855167462342734,0.0,0.9999999925494194
reach-wall,16,1,6,8,2,16,16,0,7.388443332566122,0.2272438884450164,0.0,0.9999999701976776
reach-wall,16,1,6,9,2,16,16,0,8.346944632730965,0.10015204437190327,0.0,0.9999999925494194
reach-wall,16,1,6,10,2,16,16,0,7.7153690457344055,0.10762783139944077,0.0,1.0
reach-wall,16,1,6,11,2,16,16,0,7.402980680785929,0.02352129219860801,0.0,0.9999999925494194
reach-wall,16,1,6,12,2,16,16,0,7.738601565361023,0.21969421952962875,0.0,1.0
reach-wall,16,1,6,13,2,16,16,0,8.010695397933539,0.34417510661613276,0.0,0.9999999925494194
reach-wall,16,1,6,14,2,16,16,0,6.300473617765856,0.10355287681186852,0.0,0.9999999925494194
reach-wall,16,1,6,15,2,16,16,0,7.509674485844928,0.1204803632235554,0.0,0.9999999925494194
reach-wall,16,2,6,0,2,16,16,0,7.019474267959595,0.051471879705786705,0.0,1.0
reach-wall,16,2,6,1,2,16,16,0,6.51578027009964,0.004338820464909077,0.0,1.0
reach-wall,16,2,6,2,2,16,16,0,6.605405618290645,0.013121140054398328,0.0,0.9999999925494194
reach-wall,16,2,6,3,2,16,16,0,6.361664342594626,0.12823589800473972,0.0,0.9999999925494194
reach-wall,16,2,6,4,2,16,16,0,8.169717195178825,0.01661218355018174,0.0,0.9999999850988388
reach-wall,16,2,6,5,2,16,16,0,7.028132006945193,0.20052367747610328,0.0,0.9999999850988388
reach-wall,16,2,6,6,2,16,16,0,8.011454999617563,0.22164629357526144,0.0,0.9999999850988388
reach-wall,16,2,6,7,2,16,16,0,8.123843967914581,0.18057859502732754,0.0,1.0
reach-wall,16,2,6,8,2,16,16,0,6.785159111022949,0.20047008246183395,0.0,1.0
reach-wall,16,2,6,9,2,16,16,0,7.223416799481338,0.05019079011541449,0.0,0.9999999925494194
reach-wall,16,2,6,10,2,16,16,0,6.812642198989424,0.20551030271515702,0.0,0.9999999850988388
reach-wall,16,2,6,11,2,16,16,0,7.459013994477793,0.034938705646907584,0.0,0.9999999925494194
reach-wall,16,2,6,12,2,16,16,0,7.274879921598433,0.2594603487768821,0.0,0.9999999850988388
reach-wall,16,2,6,13,2,16,16,0,6.726647963573396,0.048565962248041945,0.0,0.9999999925494194
reach-wall,16,2,6,14,2,16,16,0,7.416131249310542,0.09791741107281166,0.0,0.9999999850988388
reach-wall,16,2,6,15,2,16,16,0,7.242324233055115,0.06741482764482498,0.0,1.0
reach-wall,16,3,6,0,2,16,16,0,6.127554223891751,0.0020461402753080447,0.0,0.9999999925494194
reach-wall,16,3,6,1,2,16,16,0,7.763222573423554,0.003734999014884226,0.0,0.9999999925494194
reach-wall,16,3,6,2,2,16,16,0,6.634092737988328,0.010033825487150441,0.0,0.9999999925494194
reach-wall,16,3,6,3,2,16,16,0,7.942637681533677,0.2038717396845798,0.0,0.9999999925494194
reach-wall,16,3,6,4,2,16,16,0,6.905539444875266,0.01623769628806186,0.0,0.9999999925494194
reach-wall,16,3,6,5,2,16,16,0,6.755037169978577,0.012076456046871187,0.0,0.9999999850988388
reach-wall,16,3,6,6,2,16,16,0,7.2754937898441225,0.0023794536891591353,0.0,0.9999999850988388
reach-wall,16,3,6,7,2,16,16,0,7.376676728973936,0.003472710662114779,0.0,0.9999999850988388
reach-wall,16,3,6,8,2,16,16,0,6.7135740922924,0.006136776330590641,0.0,0.9999999850988388
reach-wall,16,3,6,9,2,16,16,0,7.440852935916579,0.3025078199990676,0.0,0.9999999925494194
reach-wall,16,3,6,10,2,16,16,0,7.560308337211609,0.013554383651353419,0.0,1.0
reach-wall,16,3,6,11,2,16,16,0,6.969906210899353,0.1665301825851202,0.0,1.0
reach-wall,16,3,6,12,2,16,16,0,9.006988234870049,0.03568648247559728,0.0,0.9999999925494194
reach-wall,16,3,6,13,2,16,16,0,7.444640100002289,0.05796072864905,0.0,1.0
reach-wall,16,3,6,14,2,16,16,0,6.166625380516052,0.02433451684191823,0.0,1.0
reach-wall,16,3,6,15,2,16,16,0,7.519361913204193,0.03400722099468112,0.0,1.0
reach-wall,16,4,6,0,2,16,16,0,5.366135726616798,0.2873969099476703,0.0,0.9999999925494194
reach-wall,16,4,6,1,2,16,16,0,6.6279961960613445,0.0020810426586175723,0.0,0.9999999925494194
reach-wall,16,4,6,2,2,16,16,0,1.1359571494742695,0.44023344337766285,0.0,1.0000000074505806
reach-wall,16,4,6,3,2,16,16,0,7.105006919875844,0.001317510197246599,0.0,0.9999999850988388
reach-wall,16,4,6,4,2,16,16,0,6.691576600074768,0.0009906496488838457,0.0,1.0
reach-wall,16,4,6,5,2,16,16,0,6.512191344143385,0.003744508458726171,0.0,0.9999999925494194
reach-wall,16,4,6,6,2,16,16,0,2.3414095763757112,0.3636484156277149,0.0,1.0000000074505806
reach-wall,16,4,6,7,2,16,16,0,7.73422783613205,0.044983133440837264,0.0,1.0
reach-wall,16,4,6,8,2,16,16,0,6.927318215370178,0.005667501929565333,0.0,1.0
reach-wall,16,4,6,9,2,16,16,0,7.275715638335282,0.0017134180780636978,0.0,0.9999999850988388
reach-wall,16,4,6,10,2,16,16,0,6.184273083156491,0.0009982892593452168,0.0,0.9999999776482582
reach-wall,16,4,6,11,2,16,16,0,6.680673003196716,0.019072933355346322,0.0,1.0
reach-wall,16,4,6,12,2,16,16,0,5.820075734109251,0.001998346255614208,0.0,0.9999999925494194
reach-wall,16,4,6,13,2,16,16,0,3.431484967470169,0.38918736577033997,0.0,1.0
reach-wall,16,4,6,14,2,16,16,0,6.883682727813721,0.2161884345114231,0.0,1.0
reach-wall,16,4,6,15,2,16,16,0,9.487811062212536,0.0009297853892807377,0.0,0.9999999776482582
reach-wall,16,5,6,0,2,16,16,0,7.424536824226379,0.03382468782365322,0.0,1.0
reach-wall,16,5,6,1,2,16,16,0,4.16445556650584,0.37120793099421107,0.0,0.9999999776482582
reach-wall,16,5,6,2,2,16,16,0,4.943455398082733,0.0012133358395658433,0.0,1.0
reach-wall,16,5,6,3,2,16,16,0,7.126411736011505,0.029352381359785795,0.0,1.0
reach-wall,16,5,6,4,2,16,16,0,7.139791661052343,0.002238820963921554,0.0,0.9999999925494194
reach-wall,16,5,6,5,2,16,16,0,7.319674129185633,0.007537439405265744,0.0,0.9999999925494194
reach-wall,16,5,6,6,2,16,16,0,7.164098488749541,0.0048694128197716595,0.0,0.9999999850988388
reach-wall,16,5,6,7,2,16,16,0,7.336901545524597,0.0018991423421539366,0.0,1.0
reach-wall,16,5,6,8,2,16,16,0,4.839668399391088,0.02115444761629736,0.0,0.9999999925494194
reach-wall,16,5,6,9,2,16,16,0,5.360382358434665,0.12524196598859105,0.0,0.9999999925494194
reach-wall,16,5,6,10,2,16,16,0,5.018910348415375,0.0027811907057184726,0.0,1.0
reach-wall,16,5,6,11,2,16,16,0,7.102200137111547,0.002273907249451164,0.0,0.9999999850988388
reach-wall,16,5,6,12,2,16,16,0,7.220555007457733,0.0008387526759179309,0.0,1.0
reach-wall,16,5,6,13,2,16,16,0,7.218536198139191,0.00038581436456297524,0.0,1.0
reach-wall,16,5,6,14,2,16,16,0,5.9470415115356445,0.014105757814832032,0.0,1.0
reach-wall,16,5,6,15,2,16,16,0,6.865722937371179,0.009021521563962423,0.0,0.9999999850988388
reach-wall,17,0,1,0,1,16,16,0,8.0615553855896,0.0,0.0,1.0
reach-wall,17,0,1,1,1,16,16,0,7.704944133758545,0.0,0.0,1.0
reach-wall,17,0,1,2,1,16,16,0,7.128354907035828,0.0,0.0,1.0
reach-wall,17,0,1,3,1,16,16,0,8.036223769187927,0.0,0.0,1.0
reach-wall,17,0,1,4,1,16,16,0,8.325462465367652,0.0,0.0,0.9999999850988388
reach-wall,17,0,1,5,1,16,16,0,7.490108489990234,0.0,0.0,1.0
reach-wall,17,0,1,6,1,16,16,0,7.908749341964722,0.0,0.0,1.0
reach-wall,17,0,1,7,1,16,16,0,8.189255598027342,0.0,0.0,0.9999999850988388
reach-wall,17,0,1,8,1,16,16,0,7.290903687477112,0.0,0.0,1.0
reach-wall,17,0,1,9,1,16,16,0,7.079482078552246,0.0,0.0,1.0
reach-wall,17,0,1,10,1,16,16,0,7.573436969122842,0.0,0.0,0.9999999850988388
reach-wall,17,0,1,11,1,16,16,0,7.599401229611058,0.0,0.0,0.9999999850988388
reach-wall,17,0,1,12,1,16,16,0,7.776769161224365,0.0,0.0,1.0
reach-wall,17,0,1,13,1,16,16,0,7.383272290229797,0.0,0.0,1.0
reach-wall,17,0,1,14,1,16,16,0,7.047609210014343,0.0,0.0,1.0
reach-wall,17,0,1,15,1,16,16,0,6.957598909103854,0.0,0.0,0.9999999850988388
reach-wall,17,1,1,0,1,16,16,0,7.753603216314364,0.0,0.0,0.9999999850988388
reach-wall,17,1,1,1,1,16,16,0,7.657226085662842,0.0,0.0,1.0
reach-wall,17,1,1,2,1,16,16,0,6.873259425163269,0.0,0.0,1.0
reach-wall,17,1,1,3,1,16,16,0,7.046443939208984,0.0,0.0,1.0
reach-wall,17,1,1,4,1,16,16,0,7.6456979513168335,0.0,0.0,1.0
reach-wall,17,1,1,5,1,16,16,0,6.924318313598633,0.0,0.0,1.0
reach-wall,17,1,1,6,1,16,16,0,8.088642120361328,0.0,0.0,1.0
reach-wall,17,1,1,7,1,16,16,0,7.886152744293213,0.0,0.0,1.0
reach-wall,17,1,1,8,1,16,16,0,7.226759672164917,0.0,0.0,1.0
reach-wall,17,1,1,9,1,16,16,0,8.373581891858308,0.0,0.0,0.9999999850988388
reach-wall,17,1,1,10,1,16,16,0,7.577357405086717,0.0,0.0,0.9999999850988388
reach-wall,17,1,1,11,1,16,16,0,7.44577169418335,0.0,0.0,1.0
reach-wall,17,1,1,12,1,16,16,0,7.643796920776367,0.0,0.0,1.0
reach-wall,17,1,1,13,1,16,16,0,8.247670166263873,0.0,0.0,1.0000000298023224
reach-wall,17,1,1,14,1,16,16,0,6.137118458747864,0.0,0.0,1.0
reach-wall,17,1,1,15,1,16,16,0,7.55893468199573,0.0,0.0,0.9999999850988388
reach-wall,17,2,1,0,1,16,16,0,7.1216981410980225,0.0,0.0,1.0
reach-wall,17,2,1,1,1,16,16,0,6.556871175765991,0.0,0.0,1.0
reach-wall,17,2,1,2,1,16,16,0,6.609026908874512,0.0,0.0,1.0
reach-wall,17,2,1,3,1,16,16,0,6.35437509945594,0.0,0.0,0.9999999850988388
reach-wall,17,2,1,4,1,16,16,0,7.992724299322431,0.0,0.0,0.9999999850988388
reach-wall,17,2,1,5,1,16,16,0,7.28391695022583,0.0,0.0,1.0
reach-wall,17,2,1,6,1,16,16,0,7.995771646499634,0.0,0.0,1.0
reach-wall,17,2,1,7,1,16,16,0,7.890127539634705,0.0,0.0,1.0
reach-wall,17,2,1,8,1,16,16,0,6.826073152215379,0.0,0.0,0.9999999850988388
reach-wall,17,2,1,9,1,16,16,0,7.408805957567781,0.0,0.0,0.9999999850988388
reach-wall,17,2,1,10,1,16,16,0,6.978202819824219,0.0,0.0,1.0
reach-wall,17,2,1,11,1,16,16,0,7.506727695465088,0.0,0.0,1.0
reach-wall,17,2,1,12,1,16,16,0,7.125706911087036,0.0,0.0,1.0
reach-wall,17,2,1,13,1,16,16,0,6.675808787345886,0.0,0.0,1.0
reach-wall,17,2,1,14,1,16,16,0,7.280071843863604,0.0,0.0,0.9999999850988388
reach-wall,17,2,1,15,1,16,16,0,7.048543810844421,0.0,0.0,1.0
reach-wall,17,3,1,0,1,16,16,0,6.073109030723572,0.0,0.0,1.0
reach-wall,17,3,1,1,1,16,16,0,7.718913435935974,0.0,0.0,1.0
reach-wall,17,3,1,2,1,16,16,0,6.540062069892883,0.0,0.0,1.0
reach-wall,17,3,1,3,1,16,16,0,7.872174143791199,0.0,0.0,1.0
reach-wall,17,3,1,4,1,16,16,0,7.047053904743609,0.0,0.0,0.9999999701976776
reach-wall,17,3,1,5,1,16,16,0,6.778483510017395,0.0,0.0,1.0
reach-wall,17,3,1,6,1,16,16,0,7.379177441882751,0.0,0.0,0.9999999850988388
reach-wall,17,3,1,7,1,16,16,0,7.385825505641483,0.0,0.0,0.9999999850988388
reach-wall,17,3,1,8,1,16,16,0,6.881316542625427,0.0,0.0,1.0
reach-wall,17,3,1,9,1,16,16,0,7.534149779851742,0.0,0.0,1.0000000298023224
reach-wall,17,3,1,10,1,16,16,0,7.730793356895447,0.0,0.0,1.0
reach-wall,17,3,1,11,1,16,16,0,7.219132054137171,0.0,0.0,0.9999999850988388
reach-wall,17,3,1,12,1,16,16,0,9.040213004353836,0.0,0.0,0.9999999850988388
reach-wall,17,3,1,13,1,16,16,0,7.748271226882935,0.0,0.0,1.0
reach-wall,17,3,1,14,1,16,16,0,6.243586778640747,0.0,0.0,1.0
reach-wall,17,3,1,15,1,16,16,0,7.610770100515635,0.0,0.0,0.9999999850988388
reach-wall,17,4,1,0,1,16,16,0,5.246381163597107,0.0,0.0,1.0
reach-wall,17,4,1,1,1,16,16,0,6.632224539402493,0.0,0.0,0.9999999850988388
reach-wall,17,4,1,2,1,16,16,0,0.9692871160805225,0.0,0.0,1.0
reach-wall,17,4,1,3,1,16,16,0,7.197226035553605,0.0,0.0,0.9999999850988388
reach-wall,17,4,1,4,1,16,16,0,6.721393823623657,0.0,0.0,1.0
reach-wall,17,4,1,5,1,16,16,0,6.430965781211853,0.0,0.0,1.0
reach-wall,17,4,1,6,1,16,16,0,2.3729988038539886,0.0,0.0,1.0
reach-wall,17,4,1,7,1,16,16,0,7.9369213571685755,0.0,0.0,0.9999999850988388
reach-wall,17,4,1,8,1,16,16,0,6.969243168830872,0.0,0.0,1.0
reach-wall,17,4,1,9,1,16,16,0,7.41602885723114,0.0,0.0,1.0
reach-wall,17,4,1,10,1,16,16,0,6.143791079521179,0.0,0.0,1.0
reach-wall,17,4,1,11,1,16,16,0,6.695267558097839,0.0,0.0,1.0
reach-wall,17,4,1,12,1,16,16,0,5.9355749776300035,0.0,0.0,0.9999999850988388
reach-wall,17,4,1,13,1,16,16,0,3.3068107068538666,0.0,0.0,1.0
reach-wall,17,4,1,14,1,16,16,0,6.753677468801699,0.0,0.0,0.9999999850988388
reach-wall,17,4,1,15,1,16,16,0,9.475817203521729,0.0,0.0,1.0
reach-wall,17,5,1,0,1,16,16,0,7.437032699584961,0.0,0.0,1.0
reach-wall,17,5,1,1,1,16,16,0,4.137331277132034,0.0,0.0,1.0
reach-wall,17,5,1,2,1,16,16,0,5.059923887252808,0.0,0.0,1.0
reach-wall,17,5,1,3,1,16,16,0,7.069229006767273,0.0,0.0,1.0
reach-wall,17,5,1,4,1,16,16,0,7.2091875076293945,0.0,0.0,1.0
reach-wall,17,5,1,5,1,16,16,0,7.310801495772623,0.0,0.0,0.9999999850988388
reach-wall,17,5,1,6,1,16,16,0,7.077963338463952,0.0,0.0,0.9999999850988388
reach-wall,17,5,1,7,1,16,16,0,7.322544912175682,0.0,0.0,0.9999999701976776
reach-wall,17,5,1,8,1,16,16,0,4.834999680519104,0.0,0.0,1.0
reach-wall,17,5,1,9,1,16,16,0,5.334878166539641,0.0,0.0,0.9999999850988388
reach-wall,17,5,1,10,1,16,16,0,5.080710844408137,0.0,0.0,0.9999999850988388
reach-wall,17,5,1,11,1,16,16,0,7.0361356591602515,0.0,0.0,0.9999999850988388
reach-wall,17,5,1,12,1,16,16,0,7.119038105010986,0.0,0.0,1.0
reach-wall,17,5,1,13,1,16,16,0,7.216997146606445,0.0,0.0,1.0
reach-wall,17,5,1,14,1,16,16,0,5.964944839477539,0.0,0.0,1.0
reach-wall,17,5,1,15,1,16,16,0,6.754924535751343,0.0,0.0,1.0
reach-wall,17,0,2,0,2,16,16,0,8.05701869726181,0.12796660140156746,0.0,1.0
reach-wall,17,0,2,1,2,16,16,0,7.6344563337747475,0.24156309844227952,0.0,0.9999999925494194
reach-wall,17,0,2,2,2,16,16,0,7.106501863993732,0.1648986308261548,0.0,0.9999999850988388
reach-wall,17,0,2,3,2,16,16,0,8.076622784137726,0.10214102081954479,0.0,1.0
reach-wall,17,0,2,4,2,16,16,0,8.348559680197832,0.05796113094658502,0.0,0.9999999925494194
reach-wall,17,0,2,5,2,16,16,0,7.474554475207287,0.136336968364842,0.0,0.9999999925494194
reach-wall,17,0,2,6,2,16,16,0,7.871567606925964,0.22374996915459633,0.0,1.0
reach-wall,17,0,2,7,2,16,16,0,8.053369104862213,0.25623349100351334,0.0,1.0
reach-wall,17,0,2,8,2,16,16,0,7.264516640670846,0.0641695643092627,0.0,0.9999999850988388
reach-wall,17,0,2,9,2,16,16,0,7.081337511539459,0.051483589224517345,0.0,1.0
reach-wall,17,0,2,10,2,16,16,0,7.620025387853952,0.10199808371062764,0.0,0.9999999776482582
reach-wall,17,0,2,11,2,16,16,0,7.607726991176605,0.2162700854241848,0.0,1.0
reach-wall,17,0,2,12,2,16,16,0,7.852674541662254,0.12793896165399196,0.0,0.9999999850988388
reach-wall,17,0,2,13,2,16,16,0,7.3674010038375854,0.18138860538601875,0.0,1.0
reach-wall,17,0,2,14,2,16,16,0,6.944480999476925,0.24298384030139208,0.0,0.9999999850988388
reach-wall,17,0,2,15,2,16,16,0,7.003171198093677,0.1011377822692527,0.0,0.9999999925494194
reach-wall,17,1,2,0,2,16,16,0,7.753365993499756,0.17611535266041756,0.0,1.0
reach-wall,17,1,2,1,2,16,16,0,7.80799555635449,0.20639596660730217,0.0,0.9999999925494194
reach-wall,17,1,2,2,2,16,16,0,6.974661707878113,0.11770985275506973,0.0,1.0
reach-wall,17,1,2,3,2,16,16,0,6.938662469387054,0.07567667588591576,0.0,1.0
reach-wall,17,1,2,4,2,16,16,0,7.690448579866056,0.2517533917110666,0.0,0.9999999925494194
reach-wall,17,1,2,5,2,16,16,0,7.15078954623326,0.2371382636895517,0.0,0.9999999850988388
reach-wall,17,1,2,6,2,16,16,0,8.13795793056488,0.15464294888079166,0.0,1.0
reach-wall,17,1,2,7,2,16,16,0,8.024378776913565,0.21093309798737017,0.0,0.9999999850988388
reach-wall,17,1,2,8,2,16,16,0,7.33529299002359,0.22896869651204865,0.0,0.9999999925494194
reach-wall,17,1,2,9,2,16,16,0,8.338407337665558,0.09496283438056707,0.0,1.0
reach-wall,17,1,2,10,2,16,16,0,7.606764137744904,0.11640854459255934,0.0,1.0
reach-wall,17,1,2,11,2,16,16,0,7.440791713613087,0.023856609661652362,0.0,0.9999999776482582
reach-wall,17,1,2,12,2,16,16,0,7.710592267741205,0.21639540207680613,0.0,0.9999999925494194
reach-wall,17,1,2,13,2,16,16,0,8.095834792374333,0.332202403487283,0.0,0.9999999925494194
