task,episode,arm,iteration,proposal_mean_delta_l2,proposal_mean_delta_rms,proposal_std_delta_l2,proposal_std_delta_rms,native_proposal_entropy_nats,arm_proposal_entropy_nats,proposal_entropy_delta_nats,native_best_runnerup_margin,arm_best_runnerup_margin,best_runnerup_margin_delta,native_elite_boundary_margin,arm_elite_boundary_margin,elite_boundary_margin_delta,same_candidate_actions_verified,shared_population_elite_overlap_count,shared_population_cost_delta_mean,shared_population_cost_delta_rms,cohort,native_comparator
reach,6,matched_random_fixed_rank4,13,2.0707711950678465,0.18903468249509833,1.4793636447999938,0.13504680650166945,-4.74844484315663,-3.465578227634923,1.2828666155217068,0.00010663270950317383,0.004019677639007568,0.0039130449295043945,0.0004989802837371826,0.0004985630512237549,-4.172325134277344e-07,,,,,extension56,same_receiving_gpu
reach,6,matched_random_fixed_rank4,14,2.266490240076412,0.20690130514252508,1.3003271678785449,0.11870308699731436,-20.86125015048404,-17.169381272392556,3.6918688780914835,0.00010800361633300781,0.0013580918312072754,0.0012500882148742676,0.0008646845817565918,4.813075065612793e-05,-0.0008165538311004639,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.0055882930755615234,0.003838062286376953,-0.0017502307891845703,0.0006873607635498047,0.0007674694061279297,8.0108642578125e-05,True,10.0,-8.244593938191732e-05,0.0003422981917026014,extension56,same_receiving_gpu
reach,7,fixed_rank4,1,0.0,0.0,0.0,0.0,166.33087144206064,166.33087144206064,0.0,0.013833045959472656,0.01462411880493164,0.0007910728454589844,0.003343343734741211,0.0030303001403808594,-0.00031304359436035156,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,2,0.0,0.0,0.0,0.0,161.49763142380857,161.49763142380857,0.0,0.046669721603393555,0.04665422439575195,-1.5497207641601562e-05,0.012172579765319824,0.011862397193908691,-0.0003101825714111328,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,3,5.511380685633415e-07,5.03117920753285e-08,5.623090941939713e-07,5.133156253005589e-08,152.50237924899488,152.50237879283225,-4.561626383292605e-07,0.04254639148712158,0.04224097728729248,-0.00030541419982910156,0.016172170639038086,0.014928102493286133,-0.0012440681457519531,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,4,7.356086596262223e-07,6.715157606223695e-08,5.358205615390897e-07,4.891350138834075e-08,145.14663743243568,145.14663657522118,-8.572145020480093e-07,0.028927087783813477,0.02904069423675537,0.00011360645294189453,0.008120894432067871,0.007697701454162598,-0.00042319297790527344,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,5,7.474221965279831e-07,6.822999950307265e-08,6.447228089804631e-07,5.885487096944898e-08,142.46437520247179,142.46437430400033,-8.984714554571838e-07,0.01245129108428955,0.011684179306030273,-0.0007671117782592773,0.000820159912109375,0.0008759498596191406,5.5789947509765625e-05,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,6,9.49204132528128e-07,8.665008584379648e-08,7.617102813203369e-07,6.953431722712575e-08,137.13483054052827,137.1348297885179,-7.520103793012822e-07,0.012410998344421387,0.012209653854370117,-0.00020134449005126953,2.4557113647460938e-05,1.4781951904296875e-05,-9.775161743164062e-06,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,7,1.7495936327099062,0.15971531651710402,1.4561514560390127,0.1329278332694266,124.75841330868303,123.56677815522491,-1.1916351534581224,0.016488254070281982,0.0038534998893737793,-0.012634754180908203,0.0003845095634460449,0.001212000846862793,0.000827491283416748,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,8,2.066770579090769,0.18866947789267158,1.7096008513533418,0.15606449176937695,116.55856627200582,115.8215573021125,-0.7370089698933242,0.0014795660972595215,0.0013148784637451172,-0.0001646876335144043,0.00016301870346069336,0.0003781914710998535,0.00021517276763916016,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,9,2.8131901426448254,0.25680794994629114,2.181945767080739,0.19918348598050567,108.30121863874291,108.01857149512256,-0.2826471436203519,0.007443904876708984,0.014684855937957764,0.007240951061248779,0.003575921058654785,0.0011036396026611328,-0.0024722814559936523,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,10,3.6898236442941537,0.336833273865971,3.1112339371449704,0.2840155015083184,99.15560684490654,98.10502696675279,-1.050579878153755,0.025473833084106445,0.004319608211517334,-0.02115422487258911,0.00027865171432495117,0.0010419487953186035,0.0007632970809936523,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,11,4.570502934334181,0.41722792604639736,4.150362851908216,0.3788745593036005,87.94292290273512,88.27206247053226,0.32913956779714226,0.008970797061920166,0.021676599979400635,0.012705802917480469,0.0007824897766113281,0.00015801191329956055,-0.0006244778633117676,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,12,5.8763662471985345,0.5364363916254361,4.559365524570568,0.4162112242864458,81.93778600317623,80.16445862868946,-1.7733273744867688,0.013446509838104248,0.0012674927711486816,-0.012179017066955566,0.0014542341232299805,0.00044232606887817383,-0.0010119080543518066,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,13,7.362125610697811,0.6720670446942814,3.8986901211213474,0.3559000873434517,69.02269364211978,69.44974820275905,0.42705456063927727,0.0008469820022583008,0.005759716033935547,0.004912734031677246,0.0002351999282836914,0.00046759843826293945,0.00023239850997924805,,,,,extension56,same_receiving_gpu
reach,7,fixed_rank4,14,8.41878364778634,0.7685262851080342,3.2635638220377765,0.29792125386464424,49.65275206287479,57.19578406138244,7.543031998507651,0.007799863815307617,2.8192996978759766e-05,-0.007771670818328857,0.0031663179397583008,0.00040656328201293945,-0.0027597546577453613,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.0055882930755615234,0.003346681594848633,-0.0022416114807128906,0.0006873607635498047,0.0007936954498291016,0.00010633468627929688,True,10.0,0.00020272334416707356,0.00036466423871842773,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,166.33087144206064,166.33087144206064,0.0,0.013833045959472656,0.014101147651672363,0.00026810169219970703,0.003343343734741211,0.0034873485565185547,0.00014400482177734375,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,161.49763142380857,161.49763142380857,0.0,0.046669721603393555,0.046517252922058105,-0.00015246868133544922,0.012172579765319824,0.012354612350463867,0.00018203258514404297,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,152.50237924899488,152.50237924899488,0.0,0.04254639148712158,0.042513251304626465,-3.314018249511719e-05,0.016172170639038086,0.015881896018981934,-0.00029027462005615234,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,145.14663743243568,145.14663743243568,0.0,0.028927087783813477,0.029070734977722168,0.0001436471939086914,0.008120894432067871,0.008100032806396484,-2.086162567138672e-05,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,5,0.0,0.0,0.0,0.0,142.46437520247179,142.46437520247179,0.0,0.01245129108428955,0.01249849796295166,4.7206878662109375e-05,0.000820159912109375,0.0006923675537109375,-0.0001277923583984375,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,6,0.0,0.0,0.0,0.0,137.13483054052827,137.13483054052827,0.0,0.012410998344421387,0.012367606163024902,-4.3392181396484375e-05,2.4557113647460938e-05,7.975101470947266e-05,5.519390106201172e-05,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,7,0.0,0.0,0.0,0.0,124.75841330868305,124.75841330868305,0.0,0.016488254070281982,0.016371726989746094,-0.00011652708053588867,0.0003845095634460449,0.00020301342010498047,-0.00018149614334106445,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,8,0.0,0.0,0.0,0.0,116.55856627200582,116.55856627200582,0.0,0.0014795660972595215,0.0014179348945617676,-6.16312026977539e-05,0.00016301870346069336,0.0004203319549560547,0.00025731325149536133,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,9,0.0,0.0,0.0,0.0,108.30121863874291,108.30121863874291,0.0,0.007443904876708984,0.007652938365936279,0.00020903348922729492,0.003575921058654785,0.00374525785446167,0.00016933679580688477,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,10,0.0,0.0,0.0,0.0,99.15560684490654,99.15560684490654,0.0,0.025473833084106445,0.02561718225479126,0.00014334917068481445,0.00027865171432495117,0.00022214651107788086,-5.650520324707031e-05,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,11,0.0,0.0,0.0,0.0,87.94292290273512,87.94292290273512,0.0,0.008970797061920166,0.009003877639770508,3.30805778503418e-05,0.0007824897766113281,0.0007942914962768555,1.1801719665527344e-05,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,12,0.0,0.0,0.0,0.0,81.93778600317623,81.93778600317623,0.0,0.013446509838104248,0.013235032558441162,-0.00021147727966308594,0.0014542341232299805,0.0016984939575195312,0.0002442598342895508,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,13,0.0,0.0,0.0,0.0,69.02269364211979,69.02269364211979,0.0,0.0008469820022583008,0.0006792545318603516,-0.00016772747039794922,0.0002351999282836914,0.0005187392234802246,0.0002835392951965332,,,,,extension56,same_receiving_gpu
reach,7,matched_random_fixed_rank4,14,9.334379996404554e-07,8.521084140592942e-08,3.1987642849546757e-07,2.920058925019265e-08,49.65275206287478,49.65275251095609,4.4808130894580245e-07,0.007799863815307617,0.007968485355377197,0.00016862154006958008,0.0031663179397583008,0.0035637617111206055,0.0003974437713623047,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.01541447639465332,0.015754222869873047,0.00033974647521972656,0.011309385299682617,0.011299967765808105,-9.417533874511719e-06,True,10.0,0.0006426580746968588,0.0007128957903238007,extension56,same_receiving_gpu
reach,8,fixed_rank4,1,0.0,0.0,0.0,0.0,162.20123351527357,162.20123351527357,0.0,0.018291711807250977,0.01679539680480957,-0.0014963150024414062,0.008862614631652832,0.008909821510314941,4.7206878662109375e-05,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,2,0.0,0.0,0.0,0.0,152.47382440005208,152.47382440005208,0.0,0.0009191036224365234,0.0012794733047485352,0.0003603696823120117,0.004530668258666992,0.004922151565551758,0.0003914833068847656,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,3,0.0,0.0,0.0,0.0,148.40645447807054,148.40645447807054,0.0,0.10904401540756226,0.10917389392852783,0.00012987852096557617,0.005182504653930664,0.004925727844238281,-0.0002567768096923828,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,4,0.0,0.0,0.0,0.0,142.35272447114212,142.35272447114212,0.0,0.0006126761436462402,0.0013361573219299316,0.0007234811782836914,0.009072542190551758,0.00832509994506836,-0.0007474422454833984,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,5,8.039687639483267e-07,7.339197125734077e-08,5.904320703792259e-07,5.389882727019664e-08,137.49806985147245,137.49806980993714,-4.1535315631335834e-08,0.012355804443359375,0.013467848300933838,0.0011120438575744629,0.0009943246841430664,0.0020206570625305176,0.0010263323783874512,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,6,1.2633911643520116e-06,1.1533130661138558e-07,8.463544738985853e-07,7.726123949994541e-08,125.98827236376965,125.98827277560699,4.118373340133985e-07,0.02146005630493164,0.02085942029953003,-0.0006006360054016113,0.0006264448165893555,0.00034481287002563477,-0.0002816319465637207,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,7,1.427303281845669,0.13029436731133778,1.3278074202088348,0.12121167934518663,117.87212249675919,116.30647796960744,-1.565644527151747,0.0014354884624481201,0.003147989511489868,0.001712501049041748,0.0020322203636169434,0.0023115873336791992,0.00027936697006225586,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,8,2.911830504321394,0.2658125418080786,2.2352684916977656,0.2040511624972359,114.8166824254407,112.37272358398155,-2.4439588414591498,0.00176200270652771,0.0022707581520080566,0.0005087554454803467,0.0016906261444091797,0.00034949183464050293,-0.0013411343097686768,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,9,3.2328001903220898,0.2951129313577338,3.3503301235735585,0.30584189729505146,106.37699762788478,103.30850183185622,-3.0684957960285573,0.006898850202560425,0.003914773464202881,-0.002984076738357544,0.0018974542617797852,0.000966876745223999,-0.0009305775165557861,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,10,4.156034006914684,0.37939226255762565,4.109831953441236,0.3751746114092145,86.24815080319166,97.46453287208251,11.216382068890852,0.003167957067489624,0.0032547414302825928,8.678436279296875e-05,6.589293479919434e-05,0.0002015531063079834,0.00013566017150878906,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,11,5.073971121980552,0.4631880732730908,4.387201231442297,0.4004948464625648,74.47269954267165,80.65259693986246,6.179897397190814,0.003940969705581665,0.0040544867515563965,0.00011351704597473145,0.0010738074779510498,0.00014165043830871582,-0.000932157039642334,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,12,5.408731052470495,0.4937473341527914,3.8039897434024037,0.3472551651632976,59.29383980334254,67.87565819916324,8.581818395820697,0.006972759962081909,0.0023509562015533447,-0.0046218037605285645,0.0007499754428863525,5.1409006118774414e-05,-0.0006985664367675781,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,13,5.557760564560675,0.5073518050704214,4.205198102665037,0.3838803099345943,47.757295659776176,56.212989422096264,8.455693762320088,0.0005522966384887695,0.001735091209411621,0.0011827945709228516,0.00040981173515319824,3.8951635360717773e-05,-0.00037086009979248047,,,,,extension56,same_receiving_gpu
reach,8,fixed_rank4,14,6.780890274427554,0.619007760545228,3.86953414862479,0.3532385233730576,30.087830610017534,42.00693380002161,11.91910319000408,0.0006104707717895508,0.0005465447902679443,-6.392598152160645e-05,0.0005454719066619873,0.0005756914615631104,3.0219554901123047e-05,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.01541447639465332,0.015770912170410156,0.00035643577575683594,0.011309385299682617,0.011469721794128418,0.00016033649444580078,True,10.0,0.0005100953578948974,0.0006075672585708959,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,162.20123351527357,162.20123351527357,0.0,0.018291711807250977,0.017364144325256348,-0.0009275674819946289,0.008862614631652832,0.00879967212677002,-6.29425048828125e-05,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,152.47382440005208,152.47382440005208,0.0,0.0009191036224365234,0.0011118650436401367,0.00019276142120361328,0.004530668258666992,0.004887700080871582,0.00035703182220458984,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,148.40645447807054,148.40645447807054,0.0,0.10904401540756226,0.10903286933898926,-1.1146068572998047e-05,0.005182504653930664,0.0054207444190979,0.00023823976516723633,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,142.35272447114212,142.35272447114212,0.0,0.0006126761436462402,0.0005025863647460938,-0.00011008977890014648,0.009072542190551758,0.009051501750946045,-2.104043960571289e-05,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,5,0.0,0.0,0.0,0.0,137.49806985147245,137.49806985147245,0.0,0.012355804443359375,0.01256418228149414,0.00020837783813476562,0.0009943246841430664,0.001318216323852539,0.00032389163970947266,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,6,5.735737422267947e-07,5.235987950171148e-08,5.939940043686256e-07,5.4223985869253065e-08,125.98827236376965,125.98827239896146,3.519180324929039e-08,0.02146005630493164,0.021442830562591553,-1.722574234008789e-05,0.0006264448165893555,0.0006374716758728027,1.1026859283447266e-05,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,7,9.081326377320296e-07,8.29007884820833e-08,8.195638656616211e-07,7.481560275650058e-08,117.87212249675919,117.87212272338675,2.266275629381198e-07,0.0014354884624481201,0.0012954771518707275,-0.00014001131057739258,0.0020322203636169434,0.0020102858543395996,-2.193450927734375e-05,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,8,9.59312235674107e-07,8.757282519490343e-08,1.0008212691668858e-06,9.13620641922755e-08,114.8166824254407,114.8166826644559,2.390151934150708e-07,0.00176200270652771,0.0016049444675445557,-0.0001570582389831543,0.0016906261444091797,0.001677781343460083,-1.284480094909668e-05,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,9,1.2739675844918868e-06,1.1629679725942918e-07,1.0021515594339594e-06,9.148350252349312e-08,106.37699762788478,106.37699691413066,-7.137541189194962e-07,0.006898850202560425,0.007073074579238892,0.0001742243766784668,0.0018974542617797852,0.0019080936908721924,1.0639429092407227e-05,,,,,extension56,same_receiving_gpu
reach,8,matched_random_fixed_rank4,10,1.6665709761340985e-06,1.5213641955200827e-07,9.426088725486901e-07,8.604802373323829e-08,86.24815080319166,86.2481494082287,-1.3949629646958783e-06,0.003167957067489624,0.0031279921531677246,-3.9964914321899414e-05,6.589293479919434e-05,8.982419967651367e-05,2.3931264877319336e-05,,,,,extension56,same_receiving_gpu
