task,precision,arm,endpoint,horizon,n,native_mean,learned_mean,random_mean,reduction_vs_native_percent,advantage_vs_random_percent,source_sha256
pusht,float32,single_block4,proprio_mse,2,21,0.00012482582176307112,0.00012482582176307112,0.00012482582176307112,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,proprio_mse,2,21,0.00012482582176307112,0.00012482582176307112,0.00012482582176307112,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,proprio_mse,2,21,0.00012482582176307112,0.00012482582176307112,0.00012482582176307112,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,proprio_mse,2,21,0.00012482582176307112,0.00012482582176307112,0.00012482582176307112,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,proprio_mse,3,21,0.00014007975598431916,0.00014463091066606388,0.00014239511342600618,-3.248973879033736,-1.5960887598262075,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,proprio_mse,3,21,0.00014007975598431916,0.00014290532351003324,0.0001406875782676659,-2.0171133979062525,-1.5832018172673081,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,proprio_mse,3,21,0.00014007975598431916,0.00014402181509007232,0.00014017093171790702,-2.81415332147955,-2.7490648774376663,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,proprio_mse,3,21,0.00014007975598431916,0.0001425311919291854,0.00014016787206286361,-1.750028708745513,-1.6871244882710559,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,proprio_mse,3,21,0.00014007975598431916,0.0001409383253784342,0.00014016147286115158,-0.6129146842682603,-0.5545787196899327,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,proprio_mse,3,21,0.00014007975598431916,0.00014013024734984224,0.00014016557988477308,-0.03604472692595116,0.02522315568195973,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,proprio_mse,3,21,0.00014007975598431916,0.0001467239355968679,0.00014016002502091537,-4.743140481550036,-4.6858380997517735,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,proprio_mse,3,21,0.00014007975598431916,0.00014558276592062952,0.00014036270086305793,-3.928483382656937,-3.7264949677353334,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,proprio_mse,4,21,0.00015483346773662962,0.00015584736943252735,0.00015533523577270682,-0.6548336808049582,-0.3307641863913185,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,proprio_mse,4,21,0.00015483346773662962,0.00015544438803854525,0.00015492815400007583,-0.3945660527056077,-0.3334124372564812,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,proprio_mse,4,21,0.00015483346773662962,0.00015560088353510764,0.0001548357019297953,-0.495639482662358,-0.4941965173924212,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,proprio_mse,4,21,0.00015483346773662962,0.00015507698297067226,0.00015482039541487444,-0.15727557975828185,-0.16571840671699622,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,proprio_mse,4,21,0.00015483346773662962,0.00015478739269335598,0.00015483984776026388,0.02975780620764566,0.03387837763676143,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,proprio_mse,4,21,0.00015483346773662962,0.00015464822424010615,0.00015482432177243914,0.11964047517075864,0.113733506655378,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,proprio_mse,4,21,0.00015483346773662962,0.0001560709013366815,0.0001548305271814952,-0.7992029230765139,-0.8011020958958128,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,proprio_mse,4,21,0.00015483346773662962,0.00015587951131086053,0.00015485955899230254,-0.6755926800078011,-0.6587415069027095,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,proprio_mse,5,21,0.0001678369304191939,0.00016871073996420458,0.0001681159161582305,-0.5206300799402283,-0.3544057940576133,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,proprio_mse,5,21,0.0001678369304191939,0.0001682632810280432,0.00016791933493756883,-0.2540266959032319,-0.20492873029512212,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,proprio_mse,5,21,0.0001678369304191939,0.00016836463063676685,0.00016783696166074706,-0.31441245752943,-0.31439384329889314,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,proprio_mse,5,21,0.0001678369304191939,0.00016813863412272,0.0001678300287012674,-0.17976002228625565,-0.18387217919311627,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,proprio_mse,5,21,0.0001678369304191939,0.00016781515320456517,0.00016783285773746198,0.01297522218402271,0.010548651511076439,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,proprio_mse,5,21,0.0001678369304191939,0.00016769476907842114,0.00016782443430407107,0.08470206194649374,0.07725667129759321,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,proprio_mse,5,21,0.0001678369304191939,0.00016872132327148322,0.00016783533055970642,-0.5269357882561555,-0.5278890108177737,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,proprio_mse,5,21,0.0001678369304191939,0.00016863262065270896,0.00016783875954541353,-0.47408531097877155,-0.4729954875322511,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,proprio_mse,6,21,0.00017907270897569714,0.00017952288140821716,0.0001792215708337634,-0.2513908652496625,-0.16826158278236403,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,proprio_mse,6,21,0.00017907270897569714,0.00017919672482656412,0.00017912802220343657,-0.06925446740396954,-0.03836576970356637,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,proprio_mse,6,21,0.00017907270897569714,0.00017929707445011169,0.00017908342591106306,-0.12529294703694496,-0.11930826325837528,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,proprio_mse,6,21,0.00017907270897569714,0.00017912420853227027,0.00017906771198297994,-0.028759020214585714,-0.0315495027765515,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,proprio_mse,6,21,0.00017907270897569714,0.00017897043278348844,0.00017907000997415023,0.0571143379656947,0.05560712809415476,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,proprio_mse,6,21,0.00017907270897569714,0.00017892391620689507,0.00017906124312694802,0.08309070078471184,0.07668779951923613,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,proprio_mse,6,21,0.00017907270897569714,0.00017944331632662272,0.00017907151728508114,-0.20695914695514517,-0.2076246255882782,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,proprio_mse,6,21,0.00017907270897569714,0.00017938267494933097,0.00017907705767297158,-0.1730950379914669,-0.17066658459993253,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,visual_mse,1,21,0.06855955649566889,0.06855955649566889,0.06855955649566889,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,visual_mse,1,21,0.06855955649566889,0.06855955649566889,0.06855955649566889,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,visual_mse,1,21,0.06855955649566889,0.06855955649566889,0.06855955649566889,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,visual_mse,1,21,0.06855955649566889,0.06855955649566889,0.06855955649566889,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,visual_mse,1,21,0.06855955649566889,0.06855955649566889,0.06855955649566889,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,visual_mse,1,21,0.06855955649566889,0.06855955649566889,0.06855955649566889,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,visual_mse,1,21,0.06855955649566889,0.06855955649566889,0.06855955649566889,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,visual_mse,1,21,0.06855955649566889,0.06855955649566889,0.06855955649566889,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,visual_mse,2,21,0.07747725355288676,0.07747725355288676,0.07747725355288676,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,visual_mse,2,21,0.07747725355288676,0.07747725355288676,0.07747725355288676,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,visual_mse,2,21,0.07747725355288676,0.07747725355288676,0.07747725355288676,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,visual_mse,2,21,0.07747725355288676,0.07747725355288676,0.07747725355288676,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,visual_mse,2,21,0.07747725355288676,0.07747725355288676,0.07747725355288676,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,visual_mse,2,21,0.07747725355288676,0.07747725355288676,0.07747725355288676,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,visual_mse,2,21,0.07747725355288676,0.07747725355288676,0.07747725355288676,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,visual_mse,2,21,0.07747725355288676,0.07747725355288676,0.07747725355288676,0.0,0.0,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,visual_mse,3,21,0.08514810101473717,0.08516761601695425,0.08515782496845366,-0.02291889306338597,-0.011498845404541595,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,visual_mse,3,21,0.08514810101473717,0.08514905200625689,0.08514440017461175,-0.001116867561789221,-0.005463224181982551,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,visual_mse,3,21,0.08514810101473717,0.0851502297317994,0.08514414538280364,-0.0025000170724472437,-0.007145607386726339,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,visual_mse,3,21,0.08514810101473717,0.0851592483467248,0.08514970330180234,-0.013091697706436953,-0.011209932821405273,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,visual_mse,3,21,0.08514810101473717,0.08515633219976174,0.08514930494398143,-0.009666903814023898,-0.008252980038967786,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,visual_mse,3,21,0.08514810101473717,0.0851516524200355,0.08514903035720303,-0.004170856726108814,-0.003079414339511002,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,visual_mse,3,21,0.08514810101473717,0.08515876658731239,0.08514844359180007,-0.01252590773970452,-0.012123576908111961,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,visual_mse,3,21,0.08514810101473717,0.08516221822147349,0.08513210224867333,-0.016579590816562302,-0.03536893065289232,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,visual_mse,4,21,0.09412814384156165,0.09412760489053189,0.09412799325722832,0.0005725716111754786,0.00041259359908432224,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,visual_mse,4,21,0.09412814384156165,0.09411886198441052,0.09412071851868246,0.009860873456456478,0.0019723476913192004,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,visual_mse,4,21,0.09412814384156165,0.0941408680360353,0.09411229778731482,-0.013517948994159234,-0.030352504101823483,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,visual_mse,4,21,0.09412814384156165,0.09413315598224983,0.094130454789148,-0.005324805614587008,-0.0028696976181540584,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,visual_mse,4,21,0.09412814384156165,0.09412937490730666,0.09412775214620173,-0.001307861490483789,-0.0017239914001355625,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,visual_mse,4,21,0.09412814384156165,0.09412801686639297,0.09412455164848291,0.0001348960719959709,-0.003681383450938842,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,visual_mse,4,21,0.09412814384156165,0.09414500821236073,0.09412624600344775,-0.01791639578855795,-0.019932623918045886,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,visual_mse,4,21,0.09412814384156165,0.09413537925286823,0.09412078733317422,-0.007686767221033413,-0.015502185742206024,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,visual_mse,5,21,0.10423501003178991,0.10422637516284541,0.10427053614972794,0.008284039059294646,0.042366750738598496,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,visual_mse,5,21,0.10423501003178991,0.10423191420210183,0.10423924721009659,0.0029700478631244733,0.007035071990226171,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,visual_mse,5,21,0.10423501003178991,0.10423750870395584,0.1042271045901112,-0.0023971525163911087,-0.00998140053085282,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,visual_mse,5,21,0.10423501003178991,0.1042453640361645,0.10423381829177189,-0.00993332698047452,-0.011076647269553245,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,visual_mse,5,21,0.10423501003178991,0.10423526931396215,0.10424051868765567,-0.0002487476829208142,0.0050360945827303515,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,visual_mse,5,21,0.10423501003178991,0.10423504863173315,0.1042356261888512,-3.703164918386122e-05,0.0005540912960737467,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,visual_mse,5,21,0.10423501003178991,0.10423655681243477,0.10423494644783018,-0.0014839358142601188,-0.0015449363933390662,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,visual_mse,5,21,0.10423501003178991,0.10424205427334288,0.10420585999235661,-0.006758037967110488,-0.034723727637409614,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block0,visual_mse,6,21,0.11404859688807234,0.113997024103341,0.11400084358313228,0.0452200080830007,0.003348993232268109,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block1,visual_mse,6,21,0.11404859688807234,0.11401980083772525,0.1140099172622144,0.025248929958643637,-0.008666108817234534,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block2,visual_mse,6,21,0.11404859688807234,0.11405238691574567,0.11400975963376728,-0.0033231690496333117,-0.03737641947513221,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block3,visual_mse,6,21,0.11404859688807234,0.11405686683665021,0.11403873267745276,-0.007251249733471403,-0.015900379042143583,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block4,visual_mse,6,21,0.11404859688807234,0.11403674589122696,0.11404157337689351,0.010391181626730956,0.004232832141973013,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,single_block5,visual_mse,6,21,0.11404859688807234,0.11404118113177665,0.11404298008228225,0.006502277536099208,0.001577354351292526,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,intermediate_blocks2_3,visual_mse,6,21,0.11404859688807234,0.11405877234135592,0.11404175868730716,-0.008922032853735778,-0.014917898609005362,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
pusht,float32,all_six_blocks,visual_mse,6,21,0.11404859688807234,0.11402258632349808,0.11399993381461754,0.022806562539109686,-0.01986215481701898,37b9eb3ee5911b7cb16b204e2a45420009d34dcb55eafddf43e2475da5d85711
