task,bank,arm,modality,horizon,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach-wall,original,random_isotropic_B1,proprio,4,spearman_loss,8,8,0.00063250702785587476,0.00054567134079267355,0.00071606351181681437
reach-wall,original,random_isotropic_B1,proprio,4,native_top10_overlap,8,8,9.875,9.625,10
reach-wall,original,random_isotropic_B1,proprio,4,centered_cost_change_rms,8,8,0.0021951424359252991,0.0020076993781665328,0.0023832851756605011
reach-wall,original,random_isotropic_B1,proprio,6,donor_reconstruction,8,8,-0.0048368645311666764,-0.0068975412843945228,-0.0023490558264572386
reach-wall,original,random_isotropic_B1,proprio,6,numerator_mse_mean,8,8,0.0040941289260141237,0.0038511501671664667,0.0043091711395035846
reach-wall,original,random_isotropic_B1,proprio,6,denominator_mse_mean,8,8,0.0040743884370458613,0.0038349953317939937,0.0042870514795711311
reach-wall,original,random_isotropic_B1,proprio,6,native_spearman,8,8,0.99936749297214411,0.99928393648818314,0.99945432865920725
reach-wall,original,random_isotropic_B1,proprio,6,spearman_loss,8,8,0.00063250702785587476,0.00054567134079267355,0.00071606351181681437
reach-wall,original,random_isotropic_B1,proprio,6,native_top10_overlap,8,8,9.875,9.625,10
reach-wall,original,random_isotropic_B1,proprio,6,centered_cost_change_rms,8,8,0.0021951424359252991,0.0020076993781665328,0.0023832851756605011
reach-wall,original,random_isotropic_B1,visual,3,donor_reconstruction,8,8,-0.018204446541415731,-0.022349542410573631,-0.01414504301915967
reach-wall,original,random_isotropic_B1,visual,3,numerator_mse_mean,8,8,0.044261138381066017,0.04179742430558555,0.046067901301690833
reach-wall,original,random_isotropic_B1,visual,3,denominator_mse_mean,8,8,0.043472184717511297,0.041037022502092492,0.045250145223078166
reach-wall,original,random_isotropic_B1,visual,3,native_spearman,8,8,0.99928770041074444,0.99917071300792226,0.99938814597125059
reach-wall,original,random_isotropic_B1,visual,3,spearman_loss,8,8,0.00071229958925556058,0.00061185402874934514,0.00082928699207771017
reach-wall,original,random_isotropic_B1,visual,3,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B1,visual,3,centered_cost_change_rms,8,8,0.0040539439159850907,0.0036510025903535833,0.0046116193225093369
reach-wall,original,random_isotropic_B1,visual,4,donor_reconstruction,8,8,-0.0030714815479089969,-0.0042020241899891619,-0.0017979150845300884
reach-wall,original,random_isotropic_B1,visual,4,numerator_mse_mean,8,8,0.15605777812868282,0.14813025813569367,0.1619459459278822
reach-wall,original,random_isotropic_B1,visual,4,denominator_mse_mean,8,8,0.15559002595301255,0.147557074602091,0.16160143141256339
reach-wall,original,random_isotropic_B1,visual,4,native_spearman,8,8,0.99928770041074444,0.99917071300792226,0.99938814597125059
reach-wall,original,random_isotropic_B1,visual,4,spearman_loss,8,8,0.00071229958925556058,0.00061185402874934514,0.00082928699207771017
reach-wall,original,random_isotropic_B1,visual,4,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B1,visual,4,centered_cost_change_rms,8,8,0.0040539439159850907,0.0036510025903535833,0.0046116193225093369
reach-wall,original,random_isotropic_B1,visual,6,donor_reconstruction,8,8,-0.0026463694677942157,-0.0037915213566541428,-0.0013287861019334261
reach-wall,original,random_isotropic_B1,visual,6,numerator_mse_mean,8,8,0.17795873164808335,0.16982509411643176,0.18497204270399886
reach-wall,original,random_isotropic_B1,visual,6,denominator_mse_mean,8,8,0.17749833275583154,0.16931572665434103,0.18464756861796308
reach-wall,original,random_isotropic_B1,visual,6,native_spearman,8,8,0.99928770041074444,0.99917071300792226,0.99938814597125059
reach-wall,original,random_isotropic_B1,visual,6,spearman_loss,8,8,0.00071229958925556058,0.00061185402874934514,0.00082928699207771017
reach-wall,original,random_isotropic_B1,visual,6,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B1,visual,6,centered_cost_change_rms,8,8,0.0040539439159850907,0.0036510025903535833,0.0046116193225093369
reach-wall,original,random_isotropic_B2,official,3,donor_reconstruction,8,8,-0.018309080444621512,-0.021541445157925967,-0.015343673043298978
reach-wall,original,random_isotropic_B2,official,3,numerator_mse_mean,8,8,0.044368395629509658,0.041913752797199423,0.046096330568210844
reach-wall,original,random_isotropic_B2,official,3,denominator_mse_mean,8,8,0.043574707784328287,0.041133855019466994,0.045355974641023686
reach-wall,original,random_isotropic_B2,official,3,native_spearman,8,8,0.99947932754808388,0.99939493772153021,0.99956455210613449
reach-wall,original,random_isotropic_B2,official,3,spearman_loss,8,8,0.00052067245191612932,0.00043544789386546385,0.00060506227846976457
reach-wall,original,random_isotropic_B2,official,3,native_top10_overlap,8,8,9.625,9.25,9.875
reach-wall,original,random_isotropic_B2,official,3,centered_cost_change_rms,8,8,0.0035991820986277867,0.0033255999545953804,0.0039415223301772686
reach-wall,original,random_isotropic_B2,official,4,donor_reconstruction,8,8,-0.00021510067445350278,-0.001317160473214618,0.0010772174336068502
reach-wall,original,random_isotropic_B2,official,4,numerator_mse_mean,8,8,0.1559936236124782,0.14794436453158097,0.16198134341544809
reach-wall,original,random_isotropic_B2,official,4,denominator_mse_mean,8,8,0.15595946098796559,0.14790589543788962,0.16198734906096454
reach-wall,original,random_isotropic_B2,official,4,native_spearman,8,8,0.99947932754808388,0.99939493772153021,0.99956455210613449
reach-wall,original,random_isotropic_B2,official,4,spearman_loss,8,8,0.00052067245191612932,0.00043544789386546385,0.00060506227846976457
reach-wall,original,random_isotropic_B2,official,4,native_top10_overlap,8,8,9.625,9.25,9.875
reach-wall,original,random_isotropic_B2,official,4,centered_cost_change_rms,8,8,0.0035991820986277867,0.0033255999545953804,0.0039415223301772686
reach-wall,original,random_isotropic_B2,official,6,donor_reconstruction,8,8,0.00023876049950356804,-0.0014758257519531456,0.0016863562018385094
reach-wall,original,random_isotropic_B2,official,6,numerator_mse_mean,8,8,0.17785573596843035,0.16968456863053641,0.18489594376269491
reach-wall,original,random_isotropic_B2,official,6,denominator_mse_mean,8,8,0.17790577159953613,0.16970103924968855,0.18507313511227497
reach-wall,original,random_isotropic_B2,official,6,native_spearman,8,8,0.99947932754808388,0.99939493772153021,0.99956455210613449
reach-wall,original,random_isotropic_B2,official,6,spearman_loss,8,8,0.00052067245191612932,0.00043544789386546385,0.00060506227846976457
reach-wall,original,random_isotropic_B2,official,6,native_top10_overlap,8,8,9.625,9.25,9.875
reach-wall,original,random_isotropic_B2,official,6,centered_cost_change_rms,8,8,0.0035991820986277867,0.0033255999545953804,0.0039415223301772686
reach-wall,original,random_isotropic_B2,proprio,3,donor_reconstruction,8,8,-0.021681660385701768,-0.025292606641509636,-0.017259950983024019
reach-wall,original,random_isotropic_B2,proprio,3,numerator_mse_mean,8,8,0.0010473059581926902,0.00098125661041891096,0.0011042621968964141
reach-wall,original,random_isotropic_B2,proprio,3,denominator_mse_mean,8,8,0.0010252306681698786,0.00095993174087693621,0.00108253617608154
reach-wall,original,random_isotropic_B2,proprio,3,native_spearman,8,8,0.99948254980610896,0.99943260480672014,0.99953238369315212
reach-wall,original,random_isotropic_B2,proprio,3,spearman_loss,8,8,0.00051745019389104474,0.00046761630684784283,0.00056739519327993204
reach-wall,original,random_isotropic_B2,proprio,3,native_top10_overlap,8,8,9.875,9.625,10
reach-wall,original,random_isotropic_B2,proprio,3,centered_cost_change_rms,8,8,0.0019823230222227803,0.0018089899070579214,0.002174792873892873
reach-wall,original,random_isotropic_B2,proprio,4,donor_reconstruction,8,8,-0.001676168526220656,-0.0026768105836961209,-0.0006521203945597145
reach-wall,original,random_isotropic_B2,proprio,4,numerator_mse_mean,8,8,0.0037006793531504877,0.003480834096157133,0.0038720795833489582
reach-wall,original,random_isotropic_B2,proprio,4,denominator_mse_mean,8,8,0.0036943503495304973,0.0034758087539602123,0.0038648376856985091
reach-wall,original,random_isotropic_B2,proprio,4,native_spearman,8,8,0.99948254980610896,0.99943260480672014,0.99953238369315212
reach-wall,original,random_isotropic_B2,proprio,4,spearman_loss,8,8,0.00051745019389104474,0.00046761630684784283,0.00056739519327993204
reach-wall,original,random_isotropic_B2,proprio,4,native_top10_overlap,8,8,9.875,9.625,10
reach-wall,original,random_isotropic_B2,proprio,4,centered_cost_change_rms,8,8,0.0019823230222227803,0.0018089899070579214,0.002174792873892873
reach-wall,original,random_isotropic_B2,proprio,6,donor_reconstruction,8,8,-0.00098391623697149933,-0.0032846253712328355,0.00088543866969237328
reach-wall,original,random_isotropic_B2,proprio,6,numerator_mse_mean,8,8,0.0040782410451089372,0.0038371568512369728,0.0042900975387479678
reach-wall,original,random_isotropic_B2,proprio,6,denominator_mse_mean,8,8,0.0040743884370458613,0.0038349953317939937,0.0042870514795711311
reach-wall,original,random_isotropic_B2,proprio,6,native_spearman,8,8,0.99948254980610896,0.99943260480672014,0.99953238369315212
reach-wall,original,random_isotropic_B2,proprio,6,spearman_loss,8,8,0.00051745019389104474,0.00046761630684784283,0.00056739519327993204
reach-wall,original,random_isotropic_B2,proprio,6,native_top10_overlap,8,8,9.875,9.625,10
reach-wall,original,random_isotropic_B2,proprio,6,centered_cost_change_rms,8,8,0.0019823230222227803,0.0018089899070579214,0.002174792873892873
reach-wall,original,random_isotropic_B2,visual,3,donor_reconstruction,8,8,-0.018301406818647364,-0.021540301714092325,-0.015333292871151927
reach-wall,original,random_isotropic_B2,visual,3,numerator_mse_mean,8,8,0.044263665033690384,0.04181664740829568,0.045986076323495245
reach-wall,original,random_isotropic_B2,visual,3,denominator_mse_mean,8,8,0.043472184717511297,0.041037022502092492,0.045250145223078166
reach-wall,original,random_isotropic_B2,visual,3,native_spearman,8,8,0.99949542493864663,0.99940961840864628,0.9995703882820921
reach-wall,original,random_isotropic_B2,visual,3,spearman_loss,8,8,0.00050457506135340169,0.00042961171790794895,0.00059038159135366142
reach-wall,original,random_isotropic_B2,visual,3,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_isotropic_B2,visual,3,centered_cost_change_rms,8,8,0.003467508367876914,0.0031904597839013263,0.0038120408986218931
reach-wall,original,random_isotropic_B2,visual,4,donor_reconstruction,8,8,-0.00021159677079302108,-0.0013154329443238358,0.0010837058772742605
reach-wall,original,random_isotropic_B2,visual,4,numerator_mse_mean,8,8,0.15562355567716318,0.14759366095892734,0.16159561258934921
reach-wall,original,random_isotropic_B2,visual,4,denominator_mse_mean,8,8,0.15559002595301255,0.147557074602091,0.16160143141256339
reach-wall,original,random_isotropic_B2,visual,4,native_spearman,8,8,0.99949542493864663,0.99940961840864628,0.9995703882820921
reach-wall,original,random_isotropic_B2,visual,4,spearman_loss,8,8,0.00050457506135340169,0.00042961171790794895,0.00059038159135366142
reach-wall,original,random_isotropic_B2,visual,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_isotropic_B2,visual,4,centered_cost_change_rms,8,8,0.003467508367876914,0.0031904597839013263,0.0038120408986218931
reach-wall,original,random_isotropic_B2,visual,6,donor_reconstruction,8,8,0.00024150014305621137,-0.0014735197217561474,0.0016918480342027985
reach-wall,original,random_isotropic_B2,visual,6,numerator_mse_mean,8,8,0.17744791186391945,0.16929939986281384,0.18446944948419919
reach-wall,original,random_isotropic_B2,visual,6,denominator_mse_mean,8,8,0.17749833275583154,0.16931572665434103,0.18464756861796308
reach-wall,original,random_isotropic_B2,visual,6,native_spearman,8,8,0.99949542493864663,0.99940961840864628,0.9995703882820921
reach-wall,original,random_isotropic_B2,visual,6,spearman_loss,8,8,0.00050457506135340169,0.00042961171790794895,0.00059038159135366142
reach-wall,original,random_isotropic_B2,visual,6,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_isotropic_B2,visual,6,centered_cost_change_rms,8,8,0.003467508367876914,0.0031904597839013263,0.0038120408986218931
reach-wall,original,random_isotropic_B3,official,3,donor_reconstruction,8,8,-0.025781189811345556,-0.027734827669068901,-0.023817990617568782
reach-wall,original,random_isotropic_B3,official,3,numerator_mse_mean,8,8,0.044695906755514915,0.04222024283288045,0.046500923981511837
reach-wall,original,random_isotropic_B3,official,3,denominator_mse_mean,8,8,0.043574707784328287,0.041133855019466994,0.045355974641023686
reach-wall,original,random_isotropic_B3,official,3,native_spearman,8,8,0.99916676851965014,0.99901680852009467,0.99930349226102511
reach-wall,original,random_isotropic_B3,official,3,spearman_loss,8,8,0.00083323148034976369,0.00069650773897485252,0.00098319147990532144
reach-wall,original,random_isotropic_B3,official,3,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B3,official,3,centered_cost_change_rms,8,8,0.0048217515674537264,0.0044202843363828591,0.0052675197038623608
reach-wall,original,random_isotropic_B3,official,4,donor_reconstruction,8,8,-0.00045456635724946959,-0.0014554131815879834,0.00060898866573330657
reach-wall,original,random_isotropic_B3,official,4,numerator_mse_mean,8,8,0.15602078801696637,0.14803895131447017,0.16197149656825094
reach-wall,original,random_isotropic_B3,official,4,denominator_mse_mean,8,8,0.15595946098796559,0.14790589543788962,0.16198734906096454
reach-wall,original,random_isotropic_B3,official,4,native_spearman,8,8,0.99916676851965014,0.99901680852009467,0.99930349226102511
reach-wall,original,random_isotropic_B3,official,4,spearman_loss,8,8,0.00083323148034976369,0.00069650773897485252,0.00098319147990532144
reach-wall,original,random_isotropic_B3,official,4,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B3,official,4,centered_cost_change_rms,8,8,0.0048217515674537264,0.0044202843363828591,0.0052675197038623608
reach-wall,original,random_isotropic_B3,official,6,donor_reconstruction,8,8,7.420368091304308e-05,-0.0012592641232878343,0.001551916882055907
reach-wall,original,random_isotropic_B3,official,6,numerator_mse_mean,8,8,0.17788694508002972,0.16971851831812576,0.1850253676497296
reach-wall,original,random_isotropic_B3,official,6,denominator_mse_mean,8,8,0.17790577159953613,0.16970103924968855,0.18507313511227497
reach-wall,original,random_isotropic_B3,official,6,native_spearman,8,8,0.99916676851965014,0.99901680852009467,0.99930349226102511
reach-wall,original,random_isotropic_B3,official,6,spearman_loss,8,8,0.00083323148034976369,0.00069650773897485252,0.00098319147990532144
reach-wall,original,random_isotropic_B3,official,6,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B3,official,6,centered_cost_change_rms,8,8,0.0048217515674537264,0.0044202843363828591,0.0052675197038623608
reach-wall,original,random_isotropic_B3,proprio,3,donor_reconstruction,8,8,-0.062527756046627941,-0.074417264899294011,-0.051779424395246638
reach-wall,original,random_isotropic_B3,proprio,3,numerator_mse_mean,8,8,0.0010884238391826563,0.00102706061322452,0.0011461496629555259
reach-wall,original,random_isotropic_B3,proprio,3,denominator_mse_mean,8,8,0.0010252306681698786,0.00095993174087693621,0.00108253617608154
reach-wall,original,random_isotropic_B3,proprio,3,native_spearman,8,8,0.99895348837209297,0.99884820942454922,0.99906026733630371
reach-wall,original,random_isotropic_B3,proprio,3,spearman_loss,8,8,0.0010465116279070041,0.00093973266369627717,0.0011517905754508673
reach-wall,original,random_isotropic_B3,proprio,3,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_isotropic_B3,proprio,3,centered_cost_change_rms,8,8,0.0029652790250859107,0.0026886217016086336,0.0032840462989658023
reach-wall,original,random_isotropic_B3,proprio,4,donor_reconstruction,8,8,-0.0057505898525615634,-0.0089287621562705866,-0.0030289217667576196
reach-wall,original,random_isotropic_B3,proprio,4,numerator_mse_mean,8,8,0.0037146579308206884,0.0035033136977308098,0.0038825735669377401
reach-wall,original,random_isotropic_B3,proprio,4,denominator_mse_mean,8,8,0.0036943503495304973,0.0034758087539602123,0.0038648376856985091
reach-wall,original,random_isotropic_B3,proprio,4,native_spearman,8,8,0.99895348837209297,0.99884820942454922,0.99906026733630371
reach-wall,original,random_isotropic_B3,proprio,4,spearman_loss,8,8,0.0010465116279070041,0.00093973266369627717,0.0011517905754508673
reach-wall,original,random_isotropic_B3,proprio,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_isotropic_B3,proprio,4,centered_cost_change_rms,8,8,0.0029652790250859107,0.0026886217016086336,0.0032840462989658023
reach-wall,original,random_isotropic_B3,proprio,6,donor_reconstruction,8,8,-0.0046965436062603866,-0.0073398084543803976,-0.001988093882804659
reach-wall,original,random_isotropic_B3,proprio,6,numerator_mse_mean,8,8,0.0040928687379742871,0.0038562098875289186,0.0043018205265230591
reach-wall,original,random_isotropic_B3,proprio,6,denominator_mse_mean,8,8,0.0040743884370458613,0.0038349953317939937,0.0042870514795711311
reach-wall,original,random_isotropic_B3,proprio,6,native_spearman,8,8,0.99895348837209297,0.99884820942454922,0.99906026733630371
reach-wall,original,random_isotropic_B3,proprio,6,spearman_loss,8,8,0.0010465116279070041,0.00093973266369627717,0.0011517905754508673
reach-wall,original,random_isotropic_B3,proprio,6,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_isotropic_B3,proprio,6,centered_cost_change_rms,8,8,0.0029652790250859107,0.0026886217016086336,0.0032840462989658023
reach-wall,original,random_isotropic_B3,visual,3,donor_reconstruction,8,8,-0.025694487421518725,-0.027637482448307601,-0.023738848600034019
reach-wall,original,random_isotropic_B3,visual,3,numerator_mse_mean,8,8,0.044587064371596652,0.04211647767063368,0.046388342329305172
reach-wall,original,random_isotropic_B3,visual,3,denominator_mse_mean,8,8,0.043472184717511297,0.041037022502092492,0.045250145223078166
reach-wall,original,random_isotropic_B3,visual,3,native_spearman,8,8,0.99914065708822819,0.99896423842350035,0.99929131224584533
reach-wall,original,random_isotropic_B3,visual,3,spearman_loss,8,8,0.00085934291177187927,0.00070868775415463062,0.0010357615764997469
reach-wall,original,random_isotropic_B3,visual,3,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B3,visual,3,centered_cost_change_rms,8,8,0.004643145198305965,0.0042700246126485672,0.0050706646140773063
reach-wall,original,random_isotropic_B3,visual,4,donor_reconstruction,8,8,-0.00044197335653867187,-0.001441802258834779,0.00061942006142276431
reach-wall,original,random_isotropic_B3,visual,4,numerator_mse_mean,8,8,0.15564932222388431,0.14768891903324655,0.1615878465674595
reach-wall,original,random_isotropic_B3,visual,4,denominator_mse_mean,8,8,0.15559002595301255,0.147557074602091,0.16160143141256339
reach-wall,original,random_isotropic_B3,visual,4,native_spearman,8,8,0.99914065708822819,0.99896423842350035,0.99929131224584533
reach-wall,original,random_isotropic_B3,visual,4,spearman_loss,8,8,0.00085934291177187927,0.00070868775415463062,0.0010357615764997469
reach-wall,original,random_isotropic_B3,visual,4,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B3,visual,4,centered_cost_change_rms,8,8,0.004643145198305965,0.0042700246126485672,0.0050706646140773063
reach-wall,original,random_isotropic_B3,visual,6,donor_reconstruction,8,8,8.5147369385099592e-05,-0.0012509070426745816,0.0015602622692229041
reach-wall,original,random_isotropic_B3,visual,6,numerator_mse_mean,8,8,0.17747765820623235,0.16933948986533806,0.18460418446542465
reach-wall,original,random_isotropic_B3,visual,6,denominator_mse_mean,8,8,0.17749833275583154,0.16931572665434103,0.18464756861796308
reach-wall,original,random_isotropic_B3,visual,6,native_spearman,8,8,0.99914065708822819,0.99896423842350035,0.99929131224584533
reach-wall,original,random_isotropic_B3,visual,6,spearman_loss,8,8,0.00085934291177187927,0.00070868775415463062,0.0010357615764997469
reach-wall,original,random_isotropic_B3,visual,6,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B3,visual,6,centered_cost_change_rms,8,8,0.004643145198305965,0.0042700246126485672,0.0050706646140773063
reach-wall,original,random_isotropic_B4,official,3,donor_reconstruction,8,8,-0.047580157736811651,-0.049608305794547419,-0.045826767392128015
reach-wall,original,random_isotropic_B4,official,3,numerator_mse_mean,8,8,0.045641904240457123,0.043148182077383065,0.047484346517921348
reach-wall,original,random_isotropic_B4,official,3,denominator_mse_mean,8,8,0.043574707784328287,0.041133855019466994,0.045355974641023686
reach-wall,original,random_isotropic_B4,official,3,native_spearman,8,8,0.99805725619173546,0.99776647518305761,0.99834425938065985
reach-wall,original,random_isotropic_B4,official,3,spearman_loss,8,8,0.0019427438082645215,0.0016557406193402069,0.0022335248169423894
reach-wall,original,random_isotropic_B4,official,3,native_top10_overlap,8,8,9.25,8.625,9.75
reach-wall,original,random_isotropic_B4,official,3,centered_cost_change_rms,8,8,0.0073158515671760526,0.0067072933922474771,0.008088456615611429
reach-wall,original,random_isotropic_B4,official,4,donor_reconstruction,8,8,-0.0034865466871193407,-0.0045233398673242831,-0.0025285696214718254
reach-wall,original,random_isotropic_B4,official,4,numerator_mse_mean,8,8,0.15650420157623501,0.14844783907964193,0.16258117832607341
reach-wall,original,random_isotropic_B4,official,4,denominator_mse_mean,8,8,0.15595946098796559,0.14790589543788962,0.16198734906096454
reach-wall,original,random_isotropic_B4,official,4,native_spearman,8,8,0.99805725619173546,0.99776647518305761,0.99834425938065985
reach-wall,original,random_isotropic_B4,official,4,spearman_loss,8,8,0.0019427438082645215,0.0016557406193402069,0.0022335248169423894
reach-wall,original,random_isotropic_B4,official,4,native_top10_overlap,8,8,9.25,8.625,9.75
reach-wall,original,random_isotropic_B4,official,4,centered_cost_change_rms,8,8,0.0073158515671760526,0.0067072933922474771,0.008088456615611429
reach-wall,original,random_isotropic_B4,official,6,donor_reconstruction,8,8,-0.0034025296061762356,-0.005361988388671024,-0.0016357725490032293
reach-wall,original,random_isotropic_B4,official,6,numerator_mse_mean,8,8,0.17852532044247343,0.17007488696391226,0.18576814344358436
reach-wall,original,random_isotropic_B4,official,6,denominator_mse_mean,8,8,0.17790577159953613,0.16970103924968855,0.18507313511227497
reach-wall,original,random_isotropic_B4,official,6,native_spearman,8,8,0.99805725619173546,0.99776647518305761,0.99834425938065985
reach-wall,original,random_isotropic_B4,official,6,spearman_loss,8,8,0.0019427438082645215,0.0016557406193402069,0.0022335248169423894
reach-wall,original,random_isotropic_B4,official,6,native_top10_overlap,8,8,9.25,8.625,9.75
reach-wall,original,random_isotropic_B4,official,6,centered_cost_change_rms,8,8,0.0073158515671760526,0.0067072933922474771,0.008088456615611429
reach-wall,original,random_isotropic_B4,proprio,3,donor_reconstruction,8,8,-0.29899340087421877,-0.32878137738165519,-0.27330824767821138
reach-wall,original,random_isotropic_B4,proprio,3,numerator_mse_mean,8,8,0.0013308248898058965,0.0012514012948925727,0.0014062740560344456
reach-wall,original,random_isotropic_B4,proprio,3,denominator_mse_mean,8,8,0.0010252306681698786,0.00095993174087693621,0.00108253617608154
reach-wall,original,random_isotropic_B4,proprio,3,native_spearman,8,8,0.99703613373481925,0.996562603473372,0.99744969388548754
reach-wall,original,random_isotropic_B4,proprio,3,spearman_loss,8,8,0.002963866265180734,0.0025503061145124017,0.0034373965266280694
reach-wall,original,random_isotropic_B4,proprio,3,native_top10_overlap,8,8,9.75,9.375,10
reach-wall,original,random_isotropic_B4,proprio,3,centered_cost_change_rms,8,8,0.0052976823239092941,0.0047615596337858713,0.0059297376305352568
reach-wall,original,random_isotropic_B4,proprio,4,donor_reconstruction,8,8,-0.028055513881962646,-0.037366910447696522,-0.019857080048916564
reach-wall,original,random_isotropic_B4,proprio,4,numerator_mse_mean,8,8,0.003798239595862442,0.0035725233039162162,0.0039795548765914016
reach-wall,original,random_isotropic_B4,proprio,4,denominator_mse_mean,8,8,0.0036943503495304973,0.0034758087539602123,0.0038648376856985091
reach-wall,original,random_isotropic_B4,proprio,4,native_spearman,8,8,0.99703613373481925,0.996562603473372,0.99744969388548754
reach-wall,original,random_isotropic_B4,proprio,4,spearman_loss,8,8,0.002963866265180734,0.0025503061145124017,0.0034373965266280694
reach-wall,original,random_isotropic_B4,proprio,4,native_top10_overlap,8,8,9.75,9.375,10
reach-wall,original,random_isotropic_B4,proprio,4,centered_cost_change_rms,8,8,0.0052976823239092941,0.0047615596337858713,0.0059297376305352568
reach-wall,original,random_isotropic_B4,proprio,6,donor_reconstruction,8,8,-0.017598061283876504,-0.025699272710146548,-0.0101829026855981
reach-wall,original,random_isotropic_B4,proprio,6,numerator_mse_mean,8,8,0.0041464278312709569,0.0038955974483735663,0.0043660944325798062
reach-wall,original,random_isotropic_B4,proprio,6,denominator_mse_mean,8,8,0.0040743884370458613,0.0038349953317939937,0.0042870514795711311
reach-wall,original,random_isotropic_B4,proprio,6,native_spearman,8,8,0.99703613373481925,0.996562603473372,0.99744969388548754
reach-wall,original,random_isotropic_B4,proprio,6,spearman_loss,8,8,0.002963866265180734,0.0025503061145124017,0.0034373965266280694
reach-wall,original,random_isotropic_B4,proprio,6,native_top10_overlap,8,8,9.75,9.375,10
reach-wall,original,random_isotropic_B4,proprio,6,centered_cost_change_rms,8,8,0.0052976823239092941,0.0047615596337858713,0.0059297376305352568
reach-wall,original,random_isotropic_B4,visual,3,donor_reconstruction,8,8,-0.046987697366926845,-0.048989794412237164,-0.045261398411502285
reach-wall,original,random_isotropic_B4,visual,3,numerator_mse_mean,8,8,0.045508821751476539,0.043022153502379985,0.047347295961617443
reach-wall,original,random_isotropic_B4,visual,3,denominator_mse_mean,8,8,0.043472184717511297,0.041037022502092492,0.045250145223078166
reach-wall,original,random_isotropic_B4,visual,3,native_spearman,8,8,0.99808679815687973,0.99779979496795523,0.99838946818654661
reach-wall,original,random_isotropic_B4,visual,3,spearman_loss,8,8,0.0019132018431203546,0.0016105318134533725,0.0022002050320446831
reach-wall,original,random_isotropic_B4,visual,3,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B4,visual,3,centered_cost_change_rms,8,8,0.0070568680560777119,0.0064732336593249134,0.0078176953240224022
reach-wall,original,random_isotropic_B4,visual,4,donor_reconstruction,8,8,-0.0034280635900572898,-0.0044652751208913268,-0.0024780172005897383
reach-wall,original,random_isotropic_B4,visual,4,numerator_mse_mean,8,8,0.1561243776166488,0.14808010716168574,0.16218595634914085
reach-wall,original,random_isotropic_B4,visual,4,denominator_mse_mean,8,8,0.15559002595301255,0.147557074602091,0.16160143141256339
reach-wall,original,random_isotropic_B4,visual,4,native_spearman,8,8,0.99808679815687973,0.99779979496795523,0.99838946818654661
reach-wall,original,random_isotropic_B4,visual,4,spearman_loss,8,8,0.0019132018431203546,0.0016105318134533725,0.0022002050320446831
reach-wall,original,random_isotropic_B4,visual,4,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B4,visual,4,centered_cost_change_rms,8,8,0.0070568680560777119,0.0064732336593249134,0.0078176953240224022
reach-wall,original,random_isotropic_B4,visual,6,donor_reconstruction,8,8,-0.0033704142916525792,-0.0053440721245282818,-0.0016103547310407917
reach-wall,original,random_isotropic_B4,visual,6,numerator_mse_mean,8,8,0.17811067765934635,0.16967691667550466,0.18533559824471801
reach-wall,original,random_isotropic_B4,visual,6,denominator_mse_mean,8,8,0.17749833275583154,0.16931572665434103,0.18464756861796308
reach-wall,original,random_isotropic_B4,visual,6,native_spearman,8,8,0.99808679815687973,0.99779979496795523,0.99838946818654661
reach-wall,original,random_isotropic_B4,visual,6,spearman_loss,8,8,0.0019132018431203546,0.0016105318134533725,0.0022002050320446831
reach-wall,original,random_isotropic_B4,visual,6,native_top10_overlap,8,8,9.375,9.125,9.75
reach-wall,original,random_isotropic_B4,visual,6,centered_cost_change_rms,8,8,0.0070568680560777119,0.0064732336593249134,0.0078176953240224022
reach-wall,original,random_isotropic_B5,official,3,donor_reconstruction,8,8,-0.075086927288796623,-0.07810122635746819,-0.073035493373022259
reach-wall,original,random_isotropic_B5,official,3,numerator_mse_mean,8,8,0.04683538324549015,0.04432135234752433,0.048685507180726645
reach-wall,original,random_isotropic_B5,official,3,denominator_mse_mean,8,8,0.043574707784328287,0.041133855019466994,0.045355974641023686
reach-wall,original,random_isotropic_B5,official,3,native_spearman,8,8,0.99950821675796409,0.99943721596906632,0.99957377304192263
