task,episode,arm,native_selected,edited_selected,changed,native_margin,delta_mean,centered_delta_rms,centered_delta_energy_fraction,perturbation_range,range_to_margin,no_flip_certified,strict_margin_crossings,native_score_std,centered_rms_to_native_std,spearman,top10_overlap,native_score_entropy_nats,score_entropy_delta_nats
reach,26,random_coupling,192,192,0,0.09499514102935791,-9.21328862508138e-06,0.0004537694249448584,0.9995879215594143,0.0028733015060424805,0.030246826047181687,1,0,0.14861909047461402,0.0030532378007142214,0.9999773330814786,1.0,5.041033358448312,-0.0006022577955189234
reach,27,refined,172,172,0,0.10657024383544922,0.000756824811299642,0.00038299612877685683,0.2038807307987204,0.0027608871459960938,0.025906735751295335,1,0,0.19596068206659373,0.0019544539483012336,0.9999928888098755,1.0,5.032892624597927,0.0004901356697173398
reach,27,random_refined,172,172,0,0.10657024383544922,0.0004822432994842529,0.0003254987070430178,0.3129893701925184,0.0021543502807617188,0.02021530779349781,1,0,0.19596068206659373,0.0016610408966243693,0.9999933332592583,1.0,5.032892624597927,0.00039165070492686027
reach,27,coupling,172,172,0,0.10657024383544922,0.0008238033453623454,0.0010824092409332372,0.6332129959187383,0.007722735404968262,0.07246615121658748,1,0,0.19596068206659373,0.0055236041716031576,0.9999608884543162,1.0,5.032892624597927,0.001014758912313063
reach,27,random_coupling,172,172,0,0.10657024383544922,0.0001654179890950521,0.0004656819434575022,0.8879584012789556,0.003293156623840332,0.030901276991776066,1,0,0.19596068206659373,0.0023764049938305915,0.9999853331703685,1.0,5.032892624597927,-0.0013170731318936646
reach,28,refined,91,91,0,0.055976152420043945,0.0008638437589009603,0.0003294082893341919,0.1269512910937134,0.0035164356231689453,0.06282024524982856,1,0,0.1839615868195724,0.0017906362683056877,0.9999906665629618,1.0,5.158897429207309,0.0007943290931642366
reach,28,random_refined,91,91,0,0.055976152420043945,0.0004805938402811686,0.0003786093269934421,0.3829524481732765,0.00437474250793457,0.07815368364561016,1,0,0.1839615868195724,0.00205808904749652,0.9999915554617271,1.0,5.158897429207309,0.0011337815986616206
reach,28,coupling,91,91,0,0.055976152420043945,0.0006051190694173177,0.0011485109294464488,0.7827207470792367,0.007474184036254883,0.13352443340815484,1,0,0.1839615868195724,0.006243210603379369,0.99995511061234,1.0,5.158897429207309,-0.0008747191854245884
reach,28,random_coupling,91,91,0,0.055976152420043945,-0.00024800777435302735,0.0004085646681703232,0.7307399930843513,0.0030748844146728516,0.05493204305288758,1,0,0.1839615868195724,0.0022209238093332992,0.9999884443160479,1.0,5.158897429207309,-0.0002237465618559753
reach,29,refined,90,90,0,0.019167184829711914,0.0005257328351338705,0.00023835199416394833,0.17049979885826888,0.001505136489868164,0.07852673740251016,1,0,0.12449440575529624,0.001914559876951004,0.99999199991111,1.0,5.24148968553239,-0.00033969910506037593
reach,29,random_refined,90,90,0,0.019167184829711914,0.0003356734911600749,0.00024100861348066107,0.3401529888748791,0.0013458728790283203,0.07021755625489781,1,0,0.12449440575529624,0.001935899143567807,0.9999879998666651,1.0,5.24148968553239,-0.000282278108273637
reach,29,coupling,90,90,0,0.019167184829711914,0.0009236923853556315,0.0008263585513987655,0.4445537985690254,0.004759311676025391,0.24830520070155362,1,0,0.12449440575529624,0.006637716340628507,0.9999351103901154,1.0,5.24148968553239,-0.001088265252358056
reach,29,random_coupling,90,90,0,0.019167184829711914,-0.00023480494817097982,0.0003987886100727453,0.7425668127974843,0.002696990966796875,0.14070876817633376,1,0,0.12449440575529624,0.003203265300583838,0.9999786664296269,1.0,5.24148968553239,-0.0005242491150845296
reach,30,refined,208,208,0,0.036959171295166016,0.0005765247344970703,0.00031180635684733025,0.22630890339006898,0.002741217613220215,0.0741688062031506,1,0,0.13377492235970545,0.0023308281653037976,0.999984444271603,1.0,5.108653307029648,0.0009069986614891334
reach,30,random_refined,208,208,0,0.036959171295166016,0.0005179822444915771,0.0002971405446119732,0.24759666711176403,0.0018768310546875,0.050781199602626795,1,0,0.13377492235970545,0.00222119766074688,0.9999853331703685,1.0,5.108653307029648,0.0008975272939055756
reach,30,coupling,208,208,0,0.036959171295166016,0.0013689668973286947,0.0008689700209844618,0.2872032759026014,0.005461215972900391,0.14776348553071256,1,0,0.13377492235970545,0.006495761729152052,0.9999346659407325,1.0,5.108653307029648,0.00044218543108787145
reach,30,random_coupling,208,208,0,0.036959171295166016,-0.00013512531916300456,0.00038219238297997526,0.8888890258604583,0.0025343894958496094,0.06857268188210401,1,0,0.13377492235970545,0.0028569807871187073,0.9999777775308615,1.0,5.108653307029648,-0.0006154540426983601
reach,31,refined,113,113,0,0.032628536224365234,0.0008908549944559734,0.0003047091954570406,0.10473863843034956,0.0022318363189697266,0.06840136203545384,1,0,0.18391739901754336,0.0016567719915828911,0.9999888887654308,1.0,4.89985918928957,0.0008060014390736114
reach,31,random_refined,113,113,0,0.032628536224365234,0.0003874886035919189,0.0002529447149657781,0.29879742650909497,0.0018216371536254883,0.055829570198898094,1,0,0.18391739901754336,0.001375316942915501,0.9999928888098755,1.0,4.89985918928957,0.0014259297711074481
reach,31,coupling,113,113,0,0.032628536224365234,-0.0002626359462738037,0.0012685489944940223,0.9588977005068898,0.007775783538818359,0.23831236207929618,1,0,0.18391739901754336,0.0068973843761949835,0.9999413326814741,1.0,4.89985918928957,-0.0002883504515960311
reach,31,random_coupling,113,113,0,0.032628536224365234,-0.00011916359265645345,0.0004314833318924119,0.9291340664242126,0.0033392906188964844,0.10234264252414982,1,0,0.18391739901754336,0.002346071302646325,0.9999884443160479,1.0,4.89985918928957,-0.0011765867230746352
reach,32,refined,253,253,0,0.05789041519165039,0.0003230750560760498,0.0005694204730849565,0.7564785083561363,0.00330197811126709,0.05703842510605,1,0,0.2645600132909721,0.002152330074381605,0.9999879998666651,1.0,5.305327018309668,-0.0005097422938549201
reach,32,random_refined,253,253,0,0.05789041519165039,0.0005192995071411133,0.0004171489321915832,0.39219975740990115,0.003334522247314453,0.057600593056299165,1,0,0.2645600132909721,0.0015767648595208853,0.9999906665629618,1.0,5.305327018309668,-0.0004266981171703321
reach,32,coupling,253,253,0,0.05789041519165039,-0.00011034568150838216,0.0015523022766753074,0.9949723031313904,0.01297914981842041,0.22420205098636795,1,0,0.2645600132909721,0.0058674863875518195,0.9999564439604884,1.0,5.305327018309668,0.0006492980145011984
reach,32,random_coupling,253,253,0,0.05789041519165039,-5.227486292521159e-05,0.0006514287896626425,0.9936017053314486,0.005704045295715332,0.09853177381491701,1,0,0.2645600132909721,0.0024623100882073925,0.999986222069134,1.0,5.305327018309668,0.0004578129019829902
reach,33,refined,280,280,0,0.01904749870300293,-1.1913776397705078e-05,0.0002914643842510504,0.9983319737398919,0.002160787582397461,0.11344206481330814,1,0,0.12779496564049672,0.002280718827930799,0.999986222069134,1.0,5.167678165595925,0.0006957422707039029
reach,33,random_refined,280,280,0,0.01904749870300293,0.0002559947967529297,0.0002848547087644925,0.553208834366235,0.0020210742950439453,0.10610707088407956,1,0,0.12779496564049672,0.0022289978899937618,0.9999875554172823,1.0,5.167678165595925,0.0002467850906686664
reach,33,coupling,280,280,0,0.01904749870300293,0.0004098129272460938,0.0009401664114140339,0.8403335876081853,0.006395578384399414,0.3357699866067517,1,0,0.12779496564049672,0.007356834494238529,0.9999368881876465,1.0,5.167678165595925,0.00023499138198168623
reach,33,random_coupling,280,280,0,0.01904749870300293,0.00013572295506795247,0.000479632250526297,0.9258627503216782,0.004069089889526367,0.21362856892516052,1,0,0.12779496564049672,0.0037531388511466307,0.9999662218469093,1.0,5.167678165595925,5.76954433952892e-05
reach,34,refined,209,209,0,0.01760101318359375,-0.00023831764856974285,0.00037733586840839854,0.7148510438076239,0.0021240711212158203,0.12067891200693541,1,0,0.08300325919924835,0.004546036770708102,0.9999622218024645,1.0,5.326097366699619,0.00044818336008844994
reach,34,random_refined,209,209,0,0.01760101318359375,1.7975966135660806e-05,0.00026399673946116186,0.9953849286777137,0.001962900161743164,0.1115219982661465,1,0,0.08300325919924835,0.0031805587155010477,0.9999728885876509,1.0,5.326097366699619,4.7797631045121136e-05
reach,34,coupling,209,209,0,0.01760101318359375,0.00018412590026855468,0.0008737389869080031,0.9574797382241004,0.006043910980224609,0.3433842652795839,1,0,0.08300325919924835,0.010526562394503123,0.9998782208691207,1.0,5.326097366699619,0.0014668968456872378
reach,34,random_coupling,209,209,0,0.01760101318359375,-0.0001304936408996582,0.00038633686300391517,0.8975938016973618,0.002389192581176758,0.13574176419592546,1,0,0.08300325919924835,0.004654478230505601,0.9999626662518472,1.0,5.326097366699619,0.0004799736412985922
reach,35,refined,107,107,0,0.23049664497375488,0.00024991273880004884,0.00037500388580133663,0.6924608171811837,0.0020537376403808594,0.008910054376777176,1,0,0.12649260695985076,0.002964630857203886,0.9999777775308615,1.0,5.110877079976556,0.0002604097837375363
reach,35,random_refined,107,107,0,0.23049664497375488,0.00025704224904378253,0.00024788327199873393,0.4818667030083677,0.0015187263488769531,0.006588930390070885,1,0,0.12649260695985076,0.0019596660860773706,0.9999848887209857,1.0,5.110877079976556,0.0011543750712403877
reach,35,coupling,107,107,0,0.23049664497375488,0.0006801915168762207,0.0010612178621981273,0.7088068160803025,0.007257938385009766,0.031488260429283814,1,0,0.12649260695985076,0.008389564320822022,0.9998893321036899,1.0,5.110877079976556,0.004898275498088189
reach,35,random_coupling,107,107,0,0.23049664497375488,-2.1288394927978517e-05,0.00040964231494368126,0.9973065749465938,0.0030584335327148438,0.013268885250208685,1,0,0.12649260695985076,0.0032384684353426543,0.9999737774864165,1.0,5.110877079976556,-0.0018602646993111094
reach,36,refined,75,75,0,0.02964186668395996,0.0006033468246459961,0.0004844453292965346,0.3919851803618641,0.0025777816772460938,0.08696421533536561,1,0,0.16132514002800227,0.003002912808335057,0.999974666385182,1.0,5.205977278391431,-0.0005219619710370438
reach,36,random_refined,75,75,0,0.02964186668395996,0.0004929761091868083,0.00031432982037498715,0.2890431426568637,0.002215862274169922,0.07475447811014502,1,0,0.16132514002800227,0.0019484242835334086,0.999984444271603,1.0,5.205977278391431,-0.00042109685387270446
reach,36,coupling,75,75,0,0.02964186668395996,0.0005520796775817871,0.0011596503977925716,0.8152306752229695,0.007779598236083984,0.262453047206158,1,0,0.16132514002800227,0.0071882807452780355,0.9999226658073979,1.0,5.205977278391431,0.00016896440462055295
reach,36,random_coupling,75,75,0,0.02964186668395996,-0.00013031641642252605,0.0006529057119761285,0.9616882804427024,0.005006551742553711,0.1689013649488848,1,0,0.16132514002800227,0.004047141765150797,0.9999675551950576,1.0,5.205977278391431,-0.0007364877503404088
reach,37,refined,236,236,0,0.04123735427856445,-0.00010483344395955403,0.0003219124490112238,0.9041155659837425,0.0022788047790527344,0.05526069310021855,1,0,0.10188053609522028,0.0031597050952927434,0.9999679996444405,1.0,5.2009434093463245,0.00042441578996665896
reach,37,random_refined,236,236,0,0.04123735427856445,0.00017592986424763997,0.00025345564887564254,0.6748506673907475,0.0018281936645507812,0.04433343740243522,1,0,0.10188053609522028,0.002487773019163897,0.9999751108345648,1.0,5.2009434093463245,0.000313483845113538
reach,37,coupling,236,236,0,0.04123735427856445,-6.493091583251953e-05,0.000887353132059157,0.9946741257893981,0.0047109127044677734,0.11423896578439195,1,0,0.10188053609522028,0.008709741488107336,0.9999097767752976,1.0,5.2009434093463245,0.0011893432899032774
reach,37,random_coupling,236,236,0,0.04123735427856445,8.962710698445638e-05,0.00036998264503923056,0.9445693585831973,0.00237274169921875,0.057538650108116235,1,0,0.10188053609522028,0.0036315341400778934,0.9999559995111056,1.0,5.2009434093463245,-0.00045815424174922015
reach,38,refined,124,124,0,0.09056544303894043,0.0004179684321085612,0.00048416674828918204,0.5729865961334876,0.0038738250732421875,0.042773766055299464,1,0,0.1712071881107474,0.002827958064330763,0.999984444271603,1.0,5.1515013549727975,-6.839948756631742e-05
reach,38,random_refined,124,124,0,0.09056544303894043,0.0004849835236867269,0.0003305444735705784,0.317183126925633,0.0026051998138427734,0.028765936834456995,1,0,0.1712071881107474,0.0019306693674377843,0.99999199991111,1.0,5.1515013549727975,-0.00019686874483504369
reach,38,coupling,124,124,0,0.09056544303894043,0.0004247756799062093,0.0014366475236728688,0.9196065125902696,0.011511802673339844,0.12711032251440665,1,0,0.1712071881107474,0.008391280410163366,0.9998871098567761,1.0,5.1515013549727975,0.0006053423561738214
reach,38,random_coupling,124,124,0,0.09056544303894043,0.0008817720413208008,0.0005803490679873162,0.3022497424028766,0.0033376216888427734,0.03685314814181052,1,0,0.1712071881107474,0.0033897470917629378,0.9999679996444405,1.0,5.1515013549727975,-0.0011874906168571897
reach,39,refined,288,288,0,0.011859655380249023,0.0006640040874481201,0.00024413310266249694,0.11908228975519866,0.0013666152954101562,0.11523229399111433,1,0,0.14476567815135363,0.001686401816922751,0.9999937777086411,1.0,4.971615529481624,0.0003025702667267538
reach,39,random_refined,288,288,0,0.011859655380249023,0.0003055957953135173,0.0002839144849591784,0.4632711705318182,0.002019643783569336,0.1702953179341817,1,0,0.14476567815135363,0.0019612002553695334,0.9999897776641963,1.0,4.971615529481624,0.0005063095527679806
reach,39,coupling,288,288,0,0.011859655380249023,0.0008013610045115153,0.000989092953115788,0.6037114041283718,0.006944417953491211,0.5855497255895302,1,0,0.14476567815135363,0.00683237191125982,0.9999426660296225,1.0,4.971615529481624,-0.001573758036438555
reach,39,random_coupling,288,288,0,0.011859655380249023,-0.0003632668654123942,0.0004592805211641353,0.6151581456155758,0.0032122135162353516,0.2708521802062602,1,0,0.14476567815135363,0.003172578797882976,0.999986222069134,1.0,4.971615529481624,-0.001202093196702947
reach,40,refined,287,287,0,0.006900668144226074,0.0007467913627624512,0.0003203240540084045,0.15539413541241498,0.0024367570877075195,0.35311900772194105,1,0,0.1863555582148565,0.0017188865042548963,0.9999933332592583,1.0,5.107476683413161,0.0010851627859258528
reach,40,random_refined,287,287,0,0.006900668144226074,0.0006922229131062826,0.00040563055642015467,0.25560652794408195,0.003702878952026367,0.5365971634391141,1,0,0.1863555582148565,0.0021766485545469355,0.99999199991111,1.0,5.107476683413161,0.0007759755978415939
reach,40,coupling,287,287,0,0.006900668144226074,0.00040607611338297527,0.0012529743513460614,0.9049494080677187,0.007628917694091797,1.1055331939813775,0,0,0.1863555582148565,0.006723568448124628,0.9999368881876465,1.0,5.107476683413161,0.00016227269253388243
reach,40,random_coupling,287,287,0,0.006900668144226074,2.7908881505330405e-05,0.0004505366843826943,0.9961773791703121,0.0035643577575683594,0.5165235717864115,1,0,0.1863555582148565,0.0024176187106973927,0.999984444271603,1.0,5.107476683413161,-0.00031788297664192555
reach,41,refined,47,47,0,0.2382127046585083,0.0008209415276845296,0.0002910669239914776,0.11166978871933597,0.002269268035888672,0.009526225896061249,1,0,0.15729406943170574,0.0018504634347822862,0.9999937777086411,1.0,4.748162346002191,0.0002609205422805516
reach,41,random_refined,47,47,0,0.2382127046585083,0.0003882459799448649,0.00023135071605827313,0.26203687977463064,0.0015869140625,0.006661752423217448,1,0,0.15729406943170574,0.0014708165215263978,0.9999902221135789,1.0,4.748162346002191,0.0014198211439868658
reach,41,coupling,47,47,0,0.2382127046585083,0.0008079421520233155,0.0011398607336142166,0.6655979542299403,0.009616613388061523,0.04036985937356908,1,0,0.15729406943170574,0.0072466860176767425,0.9999586662074023,1.0,4.748162346002191,-0.006834121231257484
reach,41,random_coupling,47,47,0,0.2382127046585083,-0.00036337653795878093,0.0005753806229781524,0.7148758857142423,0.004353761672973633,0.018276782001258086,1,0,0.15729406943170574,0.0036579931147879183,0.999974666385182,1.0,4.748162346002191,0.00037633997890029747
reach,42,refined,291,291,0,0.03172945976257324,0.00048245986302693683,0.00023175237046314885,0.18748179116687355,0.0027921199798583984,0.08799771571124787,1,0,0.1370502487986421,0.0016910029167743112,0.9999906665629618,1.0,4.963535947977553,0.0009296108108811652
